title,content
[망원동] 컴피커피 : 마포 디저트 카페 구움과자 맛집 comfy,"망원동 카페 컴피커피 comfy 안녕하쎄여엉 마엉니 와쏘요 🙋‍♀️ 망원동 근처에 볼일 있어 왔는데 시간이 살짝 떠서 어디 앉을 만한 곳 없을까 싶어 기웃기웃하다가ᄏᄏᄏᄏ 우연히 발견한 곳이어욤 유명한 곳 핫한 곳 져아하지만 찾는 거 은근 귀찮을 때 있자나뇸 ?? (속닥) 슈웅 하고 들어가 봤는데 크림커피 휘낭시에 둘 다 늠 마음에 들었던 컴피커피 포스팅해보아욤 comfy 서울특별시 마포구 동교로 71-1 1층 위치는 망원동 시장 가는 라인 근처에 있어요욤 유명한 로오드에서는 살짝 벗어나 있디만 멀지는 않구 가볼만하다는 거 ! 괜찮아 보이는데 한적해 보이기도 해서 요오기닷 ! 하고 주저 없이 들어갔던 ㅋㅋㅋㅋ C C 커피커피 입간판 운영시간 !! ✔ 화 - 일 11:00 - 21:00 ✔ 월욜 OFF 주말 이른 점심시간 즈음에 방문했는데 다행히 디저트는 종류별로 있는 편이였어욤 궁그미하게 다크초코 휘낭시에 왜 하나만 남고 난리..😲 우드앤 화이트 조합 역시나 아늑하면서두 개인적으로도 최애 조합이라고 생각합니도 💚 콜드브루 캔커피 짱귀 원두소개와 하나씩 줍줍해보는 스티커도 있구욤 블랜딩한 원두 판매하고 있더라구욤 그리구 제가 방문했을 때는 시즌메뉴가 생딸기라떼 였는데 지금은 바꼈...으려나욤 음료 메뉴 가격 참고하시구요오 커피랑 스파클링 음료, 밀크티랑 tea 까즈이 적당한 라인업 ! 제가 갔을 때는 깔끔하면서도 고오급져 보이는 구움과자 라인 위주의 디저트 있었오욤 기여운 싼타님이 알려주는 2022년 달력과 커피 내리는 그림 저거 왜케 기엽고 난리 >_< 우드우드한 인테리어와 햇살 맛집인 카페는 액자 분위기도 그렇구 망원동 갬성에 빠지지 않는 싸장님같긔 깨알 엽서 부늬기 조쿠욤 내부를 스윽 둘러보면 오밀조밀 혼커하기 좋을 거 같은 테이블도 있구 물론 띤구들 여럿이 와서 커피 마시기 조은 테이블도 있오욤 나무 의자만 있으면 불편할 수도 있는데 방석을 하나하나 두셨더라구요오 이런 섬세한 손길 사랑합니동..😌 한참 카페 부뉘기에 취해서 요기저기 사진 팡팡 찍고 있을 타이밍에 음료랑 디저트가 나왔오욤 출출했던 찰나라 그런지 사진을 옴팡지게도 찍었더라구욤 ㅋㅋㅋㅋ 위에서 한 번 크림라떼 5.5 크림 자랑하느라 한 번 크림층 커피층 그라데이션이 기가 막혔던 옆태로 한번... 😍  접기/펴기 망원동 컴피커피 크림라떼 크림 퍼묵할 숟가락 주는 카페 애정하는데 어랜만에 철숟가락 아닌 나무 숟가락으로 먹어보니 느낌이 묘하게 다르더라구요오 철의 차가움이 아닌 나무의 자연스러운 재질에 크림 올려 먹으니 아주 조금이디만 크림 본연의 맛을 제대로 느낄 수 있어 조았오요옴 쭨쭨한 크림 스타일 !!! 💃 쏠티카라멜 휘낭시에 2.0 최근에 먹은 도넛도 그렇고 다시 솔티카라멜에 빠진듯... ㅋㅋㅋㅋㅋ 다른 휘낭시에도 맛있어 보였디만 워낙 독보적인 비주얼이었어염 (내눈에) 😏 콩콩콩 하고 세등분으로 커팅해서는 책 보면서 한 입에 쏙 넣어서 오물오물하면서 먹으니 캬... 여윽시 이 맛에 카페갑니동 적당한 커피와 디저트는 언제나 찐사랑인데 급 들어간 곳이 마음에 들면 더더 만족스럽고 신나자나요오 이후의 볼일 보는 일정이 살짝 꼬였었는데 왜그렇게 대인배처럼 신났나 했더닝 여윽시나 커피 디저트 타임 때문이었던 거 같오요, 헤헿 #망원동카페 #망원동디저트 #망원동구움과자 #컴피커피 #comfy #크림라떼 #쏠티카라멜휘낭시에 #망원동크림커피 #망원조용한카페 #망원혼커하기좋은카페 #내돈내산"
망원동 카페 | 조용하고 깔끔한 컴피 커피 comfy coffee,"안녕하세욧! 다피에욧! 친구랑 망원동 데이트를 하다가 우연히 본 카페가 있는데 너무 아늑하고 좋아서 소개해 드릴려고 합니다! Comfy 주소 : 마포구 동교로 71-1 영업시간 : 화요일-일요일 11;00 ~ 21:00 (월요일 정기휴무) 전화번호 : 0507-1447-0705 comfy 서울특별시 마포구 동교로 71-1 1층 위치는 망원역에서 별로 멀지 않은 곳에 위치해 있어 찾아서 오시기 편하실 거에요! 주차는 근처 공영주차장에! 어두운 밤, 예쁘게 빛나는 간판이 반겨주고 있네요! 이렇게 심플하게 있는 간판이 더 감성적이고 망리단길의 분위기와 잘 맞는 거 같아요!ㅎㅎ 문 앞에 있던 입간판! 가게가 통유리로 되어 있어 멀리서부터 카페의 인테리어가 한 눈에 보이는데요! 그 분위기에 맞춰 있는 거 같네요~ CC 기엽다! Comfy Coffee의 약자!ㅎㅎ 내부 안으로 들어가면 조용하고 아늑한 분위기가 반겨줍니다! 모든 것이 우드로 되어있어 더욱 더 따뜻해보여요! 밝은 계열의 우드를 썼다면 이런 느낌이 안 나왔을 거 같아요~ 바 테이블도 있네요! 작은 내부에 알차게 모든게 다 들어갔어요! 혼자 왔거나 소수 인원일때 앉기 좋을 거 같아요! 음식 제조하는 거 몰래 몰래 훔쳐보면서요!ㅋㅋ 오밀조밀하게 나란히 놓여있는 테이블! 조명 하나하나 신경쓴게 너무나 잘 보이는 거 같아요! ( 다피의 전공 인테리어 ㅎㅎ) 넓직하게 있는 카운터및 제조 공간! 막혀있지 않아 답답하지가 않아요!ㅎㅎ 그 앞엔 감성적인 액자와 화분까지! 전 컴피 커피에서 제일 안쪽에 있는 이 공간이 제일 맘에 들더라구요! 사진찍으면 다 잘 나올 것 같은 기분 ㅎㅎ 라틴 의자도 넘 예뻐.... 젤 좋아하는 공간에 앉아서 찍은 뷰! 밤의 분위기와 적막한 공간에 더 운치있어 보이는 거 같아요~ 메뉴 Comfy Coffee에선 1인 1주문이 기본! 전자기기는 두시간 이내로 사용을 부탁드린다고 합니다! 메뉴는 심플하게 구성되어있어요! 그리고 디카페인이 없는 카페가 정말 많은데 컴피 커피엔 있네요!!! 짱이얏 대신 500원 추가~ 저는 이미 오전에 커피를 마신 상태라 아이스 베리밀크티 6,000원 친구는 아이스 루이보스 빌베리 5,500원 을 주문! 여긴 핫/아이스 추가요금 없이 동일합니다!! 주문하는 곳 옆으론 구움과들이 많네요! 플레인, 얼그레이, 피칸&아몬드, 솔트캬라멜 이미 저녁을 먹고 온 상태라 들어갈 공간이 없었어요..... 휘낭시에와 케이크 넘 맛있겠다...! 다음에 또 오게된다면 맛있는 디저트들 먹어봐야겠어요!! Comfy coffee는 케이크 맛집 (특히 레몬레어치즈케이크) 으로도 불리는데 홀케이크 주문도 가능하다고 합니다! (대신 2-3일 전에 전화주문 해주세요!) 한 쪽 벽면엔 예쁜 사진이 붙여져 있네요! 우리집에도 이렇게 해놨는데 왜 이런 느낌이 들지 않을까요!? 하하.... 음식 주문 한 음료는 자리로 갖다주신답니다! 제가 먹은 베리 밀크티는, 일반 밀크티는 먹다보면 텁텁해지는데 베리가 들어가니까 상콤 달콤해서 텁텁해 지는게 없어서 좋았아요! 물론 맛도 맛있었습니다!! 또 내가 좋아하는 보라색이얌.....ㅎㅋㅎ 친구가 먹은 루이보스 빌베리는... 루이보스 티에 베리향이 나고 일반적으로 먹는 그 맛이라고 합니다!ㅋㅋㅋㅋㅋㅋ 이건 생일이라고 친구가 준비해준 도시락케이크와 선물 ㅠㅠ 케이크까지 준비했을줄 몰랐는데 너무 놀랐고 감동이였어요... 회사 끝나고 나 만나기 전에 픽업했다는 울 유니💜 꼬마워 증말!!!! 케이끄 주면서 무슨 맛을 제일 좋아하냐거 했는데 크림치즈 > 바닐라 > 초코 > 오레오 순으로 말했더니 당황하면서 오레오맛으로 했다는....ㅋㅋㅋㅋㅋ 그래도 괜찮아 증말 맛있었어!! 이렇게 많은 것들을 받았는데 인증사진은 빠질 수 없됴? 내가 좋아하는 보라색으로 했다는 센스있는 내 틴규💜💜💜 사진 백장 찍어주는데 불평불만 없는 내 틴구.. (초 못불어 줬다고 시무룩해서 집가서 내가 직접 유튜브로 생일송 틀고 초에 불키고 부는 동영상 찍어서 보냈더니 행복해 하는 울 유니ㅋㅋㅋㅋㅋ) 마감시간이 다 되어서 나왔는데 멀리서도 저 예쁜 모습을 찍어야 한다는 내 친궇ㅎㅎ 이렇게 횡단보도까지 건너와서 사진을 찍었어욬ㅋㅋㅋㅋ 우리의 열정 짱이야!! 아늑하고 조용한 분위기를 마음껏 느끼고 싶을때 편안하게 쉬다갈 수 있는 곳..! 거기다가 맛있는 디저트들과 음료까지 가득한 망원동 카페! 애견동반까지 가능한 곳이니 강아지들과 산책겸 나들이 나왔다가 한 번씩 들렸다가세요! 컴피 커피 추천합니다~! 지금까지 내.돈.내.산 다피였습니당💜💜💜 comfy : 네이버 방문자리뷰 77 · 블로그리뷰 62 naver.me"
망원동 카페_따뜻한 느낌의 인테리어 '컴피커피(comfy)',"가보지 않은 카페를 찾아다니는 원정(?)시작 ㅎㅎ 망원역과 합정역 사이에 자리한 #컴피커피 방문 드립커피는 맛있었고, 플랫화이트는 싱거웠다. ㅎㅎ소개해볼게요! cc 로고가 보인다면 잘 찾아오셨어요!! 망원역과 합정역 사이에 위치하고 있어 어느 곳에서 걸어오나 비슷할 것 같긴하다. #망원한강공원 가는 큰 도로변에 위치하고 있다. 우리가 주문한 #브루잉커피 #에티오피아 그리고 #플랫화이트 에티오피아는 산미가 있으면서도 허브차를 마시는 것 같은 산뜻한 느낌의 맛이감도는 커피였다. 진하지 않게 우러난 차를 마시는 것 같았다. 목넘김 이후에 입안에 감도는 향내가 좋았다. 플랫화이트는 내가 생각했던 것 보다 많이 연했다. 커피의 강한 맛이 느껴지지 않았다. 기존에 마셨던 다른 카페의 원두가 강했던건지.. 다른 카페에 비해 비교적 우유맛이 강하고, 원두의 향과 맛이 개성이 있는 커피는 아니었다. 라떼보다 진한 걸 좋아해서 플랫화이트나 피콜로를 주로 마시는데 다른 곳 보다는 커피의 쌉사름하면서도 향이 강하지 않아서 아쉬웠다. 일부러 얼음을 뺐는데..흑흑 라떼만 먹는 나인데 브루잉 커피가 훨씬 맛있었다. 주관적 차이니 ^^ 가서 드셔보시길!! 커피맛도 맛이지만. 분위기가 좋았다. 나무 초록색 예쁜 엽서들의 조화. 진한 나무와 곳곳에 붙어있는 귀엽고 색감이 예쁜 포스터와 엽서들 그리고 녹색 식물들과 녹색 커튼으로 안정감과 싱그러움을 공간에 불어넣으셨다. 넓은 통창으로 들어오는 햇살과 바 좌석 조명이 매력적인 곳이었다. #인테리어가예쁜 카페를 찾는 다면 추천^^ 가장 중요한 #컴피커피메뉴 컴피커피에서 사용하는 블렌딩 원두의 이름은 베이비!! ㅎㅎ 귀여운 이름 ㅋㅋ 어떤 맛으로 구성되어 있는지 안내가 되어있고, 음료 메뉴 옆에 #브루잉커피 ( #필터커피 ) 가 가능한 두가지 원두가 나와있다. #에티오피아 그리고 #과테말라 둘다 산미가 있는 원두인데 에티오피아가 더 강하다고 설명해주셨다. 판매되고 있는 디저트도 사진을 참고하세요!!^^ comfy 서울특별시 마포구 동교로 71-1 1층 #comfy #cafecomfy #comfycoffee #컴피커피 #망원동카페 #망원동커피 #망원동카페추천 #망리단길카페 #망리단길카페추천 #합정카페 #합정카페추천 #합정데이트 #망원동데이트 #망리단길데이트 #망원동나들이 #망원한강공원카페 #망원한강공원 #망원역카페 #망원역데이트 #망원한강공원데이트 #망원역카페 #브루잉커피 #필터커피 #망원역가볼만한곳 #망리단길가볼만한곳"
"망원동 카페, 커피 컴피 coffee comfy","이사 준비 중이라 ㅠㅠㅠㅠㅠㅠ 요즘 망원동과도 작별인사 하고있음 7년을 살아온 동네라 나름 제 2의 고향으로 지냈는데 떠나려하니 섭섭한 마음이 너무 크다 커피 컴피는 성산초등학교 쪽 큰길가에 위치한 카페인데 네일샵 다니면서 몇 번 봤는데 한 번을 안가던 곳이었음 ㅋㅋㅋㅋㅋ 이번에 유딩이랑 지나다 들림! 커피 컴피 서울시 마포구 동교로 71-1, 1층 11:00 - 21:00 (월요일 휴무) 큰길에 있어서 찾기 쉽다 1층에 있고 통창으로 되어 있어서 개방감이 있음 comfy 서울특별시 마포구 동교로 71-1 1층 사람이 꽤 있었던 망원동 주말 :) 초여름 망원동엔 사람이 정말x3 많다 망원동 카페 커피 컴피 coffee comfy 인테리어는 우드 앤 화이트로 깔끔 군더더기 없는 인테리어 제일 좋은 건 망원동은 오래된 건물에 카페가 들어서면 지저분한 건물 화장실을 써야하는 경우가 잦은데 망원동 카페 커피 컴피는 실내에 화장실이 있음 사소하지만 중요한 포인트!!!!!!!! 망원동 카페 커피 컴피 coffee comfy 사람이 적당히 차 있어서 우린 요기 벽 테이블에 앉았다 ㅎㅎ 이날 거의 수다삼매경이라 1인 1커피 시키고 계속 이야기함 망원동 카페 커피 컴피 coffee comfy 1인 1메뉴 주문이고 디저트는 간단하게 휘낭시에와 브라우니, 치즈케이크가 있음 망원동 카페 커피 컴피 coffee comfy 배가 불렀지만 따뜻한 커피에 초코 휘낭시에를 먹겠다는 초딩 입맛 유딩이를 위해 초코휘낭시에 주문 초코 휘낭시에 한 입 먹고 따뜻한 커피 한 모금하고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우유랑 같이 초코빵 먹는 초딩의 입맛이 바로 정선생님의 입맛,,,, 망원동 카페 커피 컴피 coffee comfy 특별하지도 평범하지도 않은 보통의 망원동 카페 같은 느낌이었음 망원동 카페 커피 컴피 coffee comfy 조용한 분위기 보다는 삼삼오오 모여서 이야기하는 사람들이 많았으니 크게 부담없이 와서 이야기하고 커피 마실 수 있는 공간 같았다 이제 이런 망원동 카페도 안녕이겠지 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ comfy 서울특별시 마포구 동교로 71-1 1층"
[망원동 카페] C.C comfy coffee -바닐라빈라떼&레몬레어치즈케이크 (애견동반가능),"안녕하세요 ! 첫 사진이 너무 심쿵이죠? 저의 사랑하는 아가입니다^^ 짐작 되시죠? 요즘 반려견을 많이 키우는데 사실 갈수있는곳이 많이 없어요 그래서 찾은곳이 있습니다. comfy 사전적 의미로는 안락하다는 뜻이죠 그 의미에 맞는 인테리어도 끝내줘요 우드 앤 화이트로 따듯한 공간감을 보여주는 인테리어였는데 통창으로 들어오는 햇빛이 정말 좋았습니다. 공간의 힘을 햇빛이 더해주네요 사실 더 자세하게 찍고싶었는데 다른손님들 방해될까봐 최소한 으로 찍었답니다.헤헤 제가 제일 좋아하는 자리예요 통창바로옆자리인데 이 자리가 진짜 해가 잘들어요 저 정말 햇빛을 너무좋아하거든요 근데요 볼때마다 이 그림 되게 비싸보여요 이거 보세요 이렇게 해가 잘들어요 해가 뜨거워서 코에 땀이 송글송글 맺히는데도 요자리는 중독이예용 아 목마르네요 언능 주문해야겠어요 메뉴가 다양하게 있지만. 저는 c.c의 시그니쳐인 바닐라빈 라떼와 레몬레어치즈케이크를 주문했어요 왜냐면 항상 먹는것이거든요 애견동반가능하니까 우리애기 이쁘게 사진도 찍어줄수 있어요 단, 손님이 계실때는 안고계시거나 가방에 넣으셔야 다른 손님들이 불편해 하지 않으시더라구요 손님이 잠시 안계실때 내려놓고 예쁘게 사진 찍어 줬어요 ^^ 꺄아 드디어어 이건 안드셔보시면 몰라요 ~ 어딜가든지 그 가게만의 시그니처 메뉴를 드셔보셔야 해요 사진만 한 100장 찍었나봐요 친구가 화낼꺼같아요 짜잔 ! 이거는 사실 선물용으로 구매한건데 이건 제가 미리 주문한거예요 기본적으로 매장에선 조각으로 판매를 하고있고 크리스마스나 행사가 있을때에는 미리 주문을 받으시고 판매를 하셔서 저는 전날 미리 선물용을 주문했답니다. 필요하시면 사장님께 문의하시면 좋을거같아요 ! 제가 컴피를 가면 멍멍이 애기랑 항상. 같이 가거든요 ? 보통 3시간은 앉아있나봐요 사장님이 눈치는 안주시는데 제가 괜히 찔려서 눈치보이더라구요 ;; 근데 너무 편해서 애기도 한시간은 햇빛아래에서 한시간씩 자요 이해해 주셔서 감사해요 싸장님 ♥ 망원동 사시는 분들이나. 망원동에 놀러가시는분들은. 컴피커피 후회 안하실꺼같아요 일단 커피맛이 예술이거든요 커피에 디저트는 필수구요 특히 반려견 동반 가능하니까 애기데리구 어디가셔서 눈치보지마시구 컴피루 가세요 아참!여긴 무지개까지 맛집입니다 ★ instagram.com instagram.com comfy 서울특별시 마포구 동교로 71-1 1층"
"망원동 카페, ‘comfy comffee’ 컴피 커피",아늑하고 조용한 망원동 카페 comfy 애견동반이 가능해서 울집 상전님 모시고 다녀온 컴피 커피 분위기가 차분하고 조용했다. 통창이라 탁 트인 시야 메뉴판 우린 카페라떼와 파인망고티주스 주문 디저트 메뉴들도 있었고 레몬레어 치즈케이크 먹음직스러웠으나 배부르니 패스〰️ 식물 엄청나게 크고만 울집 상전님 밖에 나가서 걷고싶어 안달인데 카페 내부에 앉혀놓으니 불안해하심 ㅋㅋ 카페라떼 맛이 좋았다. 향이 좋았고 신맛의 느낌이 아니라 좋았던 파인망고 티주스는 어디선가 익숙한 맛 주스라고 하기엔 안달고 완전 티라고 하기엔 애매한 ?! 나도 마실 줄 아는데 멍멍 🐶 차분하게 대화하기 좋은 편안한 분위기의 컴피 커피였다. 이상 끝! comfy 서울특별시 마포구 동교로 71-1 1층 #comfy #컴피커피 #컴피카페 #망원동카페추천 #망원동카페 #망원동조용한카페
조용해서 좋은 망원동 카페 컴피 커피 comfy coffee,"망원동에는 진짜 많은 카페들이 있어요. 그 중에는 사진맛집들이 분명 존재하는 듯해요. 카페가려 웨이팅 하는 일도 있으니.. 게다가 사진찍으러 오는 사람들이 많다보니 동네주민으로써 노트북들고 2-3시간 작업하러 가기에는 뭔가 애매한 느낌이 드는 곳이 많아요. 그러다보니 맘편하게 갈 수 있는 곳으로 스타벅스, 투썸으로 자주 가게 되더라고요. 하지만 오늘은 정말 스벅이나 투썸가기 싫은 날 새로운 카페를 개척하고 싶은 날 한번 가볼까 싶어서 들어갔던 곳! 바로바로! 망원동카페 컴피커피 성산초등학교 앞쪽 대로변에 위치하고 있어서 지나가다 자주 봤는데 뭔가 너무 조용해보여서 친구랑 같이 갈때는 머뭇머뭇했던거 같아요. 시끄러운 편은 아니지만 그 뭐랄까.. 너무 조용해서 말하기 부담스러운 느낌이랄까? 그런 느낌이였었거든요 그런데 바로 요거! 레몬레어치즈케이크 한번 먹으면 또 먹고 또 먹고 계속 먹게되는데 넘나 순삭이라서 한번 다녀온뒤로 계속 생각나더라고요 컴피커피에 가고 싶어지는 이유랄까 사진에는 없지만 휘낭시에도 진짜 맛있어요 곱다 부드럽다 또 먹고싶다 망원동 카페 찾으시는 분들 여기도 들러 한번 맛보셔도 좋을 듯해요 :) 컴피커피 갈때는 보통 혼자서 조용히 집에서 일이 잘 안될때 갔던 것 같아요. 하지만 나만 그랬나 ㅋㅋ 언젠가는 왔던 손님들이 엄청 시끄러운 적도 있었고 그분들이 너무 했던거 같기도하고 ㅋㅋㅋㅋ 이렇게 적다보니 오랜만에 또 가봐야겠다는 생각이 드네요 동네에 카페가 정말 너무 많다 ㅋㅋ 예쁜 카페 많아서 행복 comfy 서울특별시 마포구 동교로 71-1 1층"
"편안한 분위기의 망원동카페 컴피 커피, comfy coffee🍋","날이 화창한 어느 날, 힛옴과 함께 방문한 새로운 카페! comfy 라는 곳이다. 평소 잘 가지 않던 길이라 몰랐는데 이쪽 방향에 카페가 꽤 많더라! 되게 잔잔한 분위기의 카페다. 이름마저 comfy! 메뉴판은 아이패드로 되어있고 주변에 스티커 굿즈도 있음! 나는 역시나 아이스라떼로 주문! 밥먹고 카페가면 요즘은 15000원 순삭인듯 ㅎㄷㄷ... 디저트로는 휘낭시에랑 레몬 레어 치즈케이크를 팔고 있다. 안 먹을까 하다가 케이크가 넘 예뻐서 먹기로함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가격은 7천원인데 높이는 낮은데 옆으로 면적이 좀 있는 케이크다. 도장도 땅땅! 2개 받고! 매장 둘러보다 보니 어느새 주문한 메뉴 등장! (직접 가져다 주신다, 다 먹고 나갈때도 그냥 컵 두고 나가면 된다.) 쫘란~ 솔티드 캬라멜 휘낭시에랑 레몬 레어 치즈케이크! 역시 커피랑 디저트랑 같이 있으니 그림이 넘 예쁘쟈냐 레몬은 시큼시큼해서 별로 안좋아하는데 어짜피 라떼 먹고 있고, 치즈케이크가 꾸덕꾸덕해서 레몬이랑 잘 어울린다! 레몬도 신맛+단맛이 어우러져 있어서 먹기에 괜찮은 듯! 키키 만족스러웠던 comfy! 굉장히 조용한 분위기의 카페고 직장인들이 점심시간에 우루루 오는 그런곳이 아닌가보다 무튼 조용했음. 한적하고. 망원동에 놀러오시는 분들 가보시길~ #망원동카페 #망원역카페 #comfy #레몬케이크 #레몬치즈케이크 #휘낭시에카페 #디저트맛집"
망원 @comfy / 망원동 커피 휘낭시에 분위기 맛집 카페,월요일 휴무 오전 11시 오픈 밤 9시 문닫네요 따뜻한 분위기고 인테리어도 깔끔해요 애견동반 가능합니다 음악도 잘 틈 크림라떼 크림라떼 존맛이라고 블로그에서 봐서 시켰는데 맛있었어요 휘낭시에 솔티드 휘낭시에 존맛이라 해서 시켰는데 존맛이었음 ㅜㅜ 커피+휘낭시에+분위기까지 다 챙겨서 넘 만족한 카페였어요 망원동 가면 추천 드림 #컴피 #comfy #망원카페 #망원동카페 #서울카페 #망원까페 노래 추천도 드립니다
[망원동맛집] 망원 카페 comfy 휘낭시에 후기!,안녕하세요 제가 오늘은 망원동 카페에서 구입한 휘낭시에를 선물 받아서 후기를 올려보려 합니다. 직접 가보진 못했지만 휘낭시에를 넘 맛있게 먹었어요! comfy 서울특별시 마포구 동교로 71-1 1층 이고셍 있는 카페라고 합니다. 짠~ 겉봉이 단순하면서도 이쁘게 디자인 되어서 제가 좋아하는 심플한 스타일이었어요~ 이곳에 있다고 합니다!! 디저트 맛집인가봅니다. 언제한번 시간 내서 가보고 싶네요~ 보관 방법도 자세히 적어 주셨어요 사장님의 친절함이 느껴집니다. 디저트 사진 오얼..요즘 유행한다는 약과가 보여서 반갑습니다. 이건 아몬드 같네요~ 약과 사진 한번더!! 전체적으로 생각보다 달지 않아서 좋았어요 겉보기에 넘 예쁘고 화려한 디저트들은 대게 설탕 범벅인 것들이 많던데.. 여긴 그렇지 않아서 선물하기 좋은 곳 같습니다. 많은 애정 부탁드려요~~ #망원맛집 #망원카페 #휘낭시에맛집 #망원휘낭시에 #망원디저트카페 #마포가볼만한곳 #망원우동 #망원국수 #홍대가볼만한곳 #홍대디저트카페 #홍대카페
