title,content
[성수동 카페] 뉴앳던 성수 메뉴 가격 분위기 인스타,"안녕하세요~ 휘또리입니다 :) 오늘은 저번 포스팅에 이어 성수동 나들이에서 다녀온 블루 감성 카페 [뉴앳던 성수]를 소개해드릴게요~ 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 뉴앳던 NEW AT DAWN 성수 주소 : 서울특별시 성동구 왕십리로 5길 9-20 영업시간 : 11:00-22:00 전화번호 : 010-7567-5432 화장실 : 매장 밖 건물내 카페전용 화장실 이용 성수동은 힙한 감성카페가 정말 많죠~ 휘또리도 성수동에 애정하는 카페들이 많은데요 뉴앳던은 처음가는 카페였어요~ 올라가는 계단도 너무 느낌있더라구요 전체적으로 블루블루한 느낌 이 냉장고까지 어쩜 이렇게 톤온톤이 완벽한지 세심한 인테리어가 돋보였어요~ 메뉴판도 진짜 감성있어요 제가 메뉴판 오류나서 붙이신거냐고 여쭤봤는데 컨셉이래요 호오,,, 힙해,, 초코라떼와 레몬에이드를 시켰는데 이것도 예뻐보면 이건 그냥 애정필터인가요? 케이크 종류가 엄청 많은데 라즈베리타르트가 진짜 샛빨간게 맛있어보였는데 제가 레몬에이드를 시켜서 달달한 초코케이크로 시켰는데 초코덕후에게 안성맞춤인 극한의 단맛!!! 초코시트 초코크림 초코토핑 근데 아이스아메리카노랑 먹으면 더 맛있었을 것 같아서 조금 아쉽지만 다음엔 아아랑 초코 조합으로 먹으러 올 것 같아요~ 뉴앳던 인스타 같이 보기 좋은 포스팅 [성수동 맛집] 고우성수 가격 메뉴 웨이팅 성수동 솥밥 안녕하세요~ 휘또리입니다 :) 오늘은 맛도 분위기도 한방에 잡은 신상 맛집 한국의 정통적인 아름다움에 성... m.blog.naver.com 이 글이 공감되거나, 도움이 되셨다면 이웃추가, 팬버튼 꾸욱 눌러주세요. 댓글과 공감은 저에게 큰 힘이 됩니다 ❤"
[서울/성동] 성수동 서울숲 카페 도장깨기 #뉴앳던 (New at Dawn) 성수,"뉴앳던 (NEW AT DAWN) 성수 영업시간: 매일 11:00 - 22:00 서울 성동구 왕십리로5길 9-20 4층 뉴앳던 성수는 성수동 갈비골목 옆, 성수동 카페거리 초입에 위치해 있어요 🚘주차는 성동구민 종합체육센터 주차장에 가능해요 4층이지만 엘리베이터(🙅) 힘들지만 걸어올라가 봅니다 전체적으로 화이트 & 스카이블루 깔끔한 인테이어가 인상적이에요 메뉴판 아이맥 갬성,, 사람이 생각보다 많지 않아 이렇게 예쁜 자리에 앉을 수 있었어요 아이스아메리카노 (\5,500원) 뉴앳던슈페너 (\7,500원) 🍊 오렌지가 올라간 아인슈페너 크림과 산미있는 커피의 조화가 호불호가 있을 듯해요 반대편 자리예요🪑 쇼룸 또는 전시회장을 보는 듯한 예쁜 가구들 하늘색이 이렇게 감각적인 색깔이었나 5층 옥상 루프탑 날씨 좋은 날 올라오면 진짜 예쁠것 같지 않나요? 날 좋은 가을날 다시 방문할게영..ㅎㅎ 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 #뉴앳던 #뉴앳던성수 #성수카페 #서울숲카페 #카페추천 #카페투어 #서이추 #서이추환영"
"(성수동) 서울숲, 뚝섬 카페 [뉴앳던 NEW AT DAWN 성수] 블루블루해","안녕하세요 애구지니입니다 서울숲과 뚝섬 사이 NEW AT DAWN 카페 다녀왔어요 #내돈내산 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 ⏰ 매일 11:00 - 22:00 🖇️ 단체석, 포장, 반려동물 동반 가능 매장 입구 위치는 성수동1가 2동 주민센터 뒤 건물 4층 엘리베이터가 없어 걸어 올라가야 합니다.. 🚽 화장실은 매장 밖 남/여 공용입니다 성수동 신상 카페로 5층 루프탑은 아직 준비 중인가 봐요! 미리 말씀드리자면 내부가 Hip 그 잡채라, ✔️ 완전 제 스타일 루프탑도 기대감 뿜뿜이라 재방문할 거 같아요 매장 내부는 화이트 배경에 하늘색 소품들로 꾸며져있습니다 테이블 수는 약 10개 엄청 넓은 편은 아니에요 평일 저녁 방문에도 불구하고 만석이었어요..! 좀만 늦었으면 큰일 날 뻔🫢 창문도 하늘색, 컵홀더도 하늘색 사방이 온통 스카이 블루 블루 ~ ~ 💙 메뉴판 음료와 디저트는 심플한 편 조각 케이크, 타르트 케이크 종류는 6가지! 가격이 좀 사악합니다.. 하지만 다 맛있어 보여요 :) 귀여븐 꼬불이 초🔥 º 복숭아 아이스티 º 애플 리프레쉬 º 초코 케이크 이제부터 갬성 충만, feel 만땅 춰쿼케이크에 초도 꽂고 블리와 함께 소원도 빌었어요⭐️ 라이터는 매장에서 빌렸어요 꾸덕꾸덕 그 잡채 초코칩이 뿌려져있어 씹는 재미까지 〰️ 엄청 달았지만 남김없이 다 먹었어요 시킨 음료도 맛있었답니다 이날 커피 맛을 못 봐서 아쉽네요 ㅠ ㅠ 직원분도 엄청 친절하시고, 곳곳에 묻어있는 감성에 기분이 절로 좋아졌던 날🎶 쇼룸 같은 카페에서 수다도 떨고, 단것도 먹고, 아주 행복했어요💗 마침 청바지에, 하늘색 가방 든 내 사진 칭찬해 ㆅㆅ 그나저나 세 번째 사진 여성분 배우 이지아 님인 줄..! 이제 막 오픈했는데 핫한 뉴앳던 성수 카페🫶 더 유명해지기 전에 다녀오세요 ~ 감사합니다 ·ᴗ·"
"[뉴앳던 성수] 성수동 서울숲역 카페 / 쇼룸 느낌, 인스타감성 신상카페 NEW AT DAWN","뉴앳던성수 위치 : 뚝섬역 8번출구 / 서울숲역 5번출구 도보 5분 영업시간 : 매일 11:00 - 22:00 화장실 있음 / 와이파이가능 / 반려동물 동반 주차 : 성동구민종합체육센터 주차장 (5분-300원) / 뚝섬유수지주차장 (5분-150원) 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 오랜만에 서울숲쪽 간김에 카페가려고 검색하다가 발견한 신상카페 이 건물 4층에 있음!! 엘베가 없어서 걸어서 올라가야 합니두웅...😅 건물앞에 미니 간판도 있고 4층으로 올라오니 뉴앳던포스터도 붙어있었다 왼쪽이 화장실, 오른쪽으로 문열고 들어가면 카페! 평일 7시쯤 된 시간이었는데 이정도! 8시에서 8시반정도 되니까 자리가 꽉찼었다 구석구석 소품들이 놓여있었는데 사장님이 굉장히 감각적이신듯?! 힙스러운것들로만 채워두심... 그래서 맘에 들었다👍 천장에 달아둔 동글동글한게 넘 이뻤음ㅎㅎ 아직 1월달이라 그런지 크리스마스트리도 있었고 옆에 빔으로 영상도 나와서 그야말로 갬성카페였음 한쪽 벽면에 물과 티슈, 거울도 달려있었다 전체적으로 블루톤 가구들과 소품 포스터에 블랙과 화이트로 조화를 맞춰 컨셉있게 꾸며두신듯! 쇼룸공간같은 느낌이었다 딱 봐도 인스타감성이 한가득💙 저 의자 특이하고 앉아보고 싶었는데 앉아보진 않음 눈으로만 감상...ㅎㅎ 요기가 카운터 겸 음료제조하는 공간 식기들과 종이컵도 모두 블루천국!! 밝고 쨍한 블루가 아니라 약간 다운된 블루톤이라 더 좋았음ㅋㅋㅋ (갠취!) 메뉴판 케이크와 타르트도 꽤 있었음 우리의 Pick! 바닐라라떼 6.5 애플리프레쉬 6.5 레몬케이크 8.0 블루트레이에 블루머그컵에 블루테두리의 식기 블루세상💙 같이 간 동생도 라떼 맛있다고 했고 내가 마신 티도 따뜻하구 맛도 괜찮았다! 동생이 계속 머그컵이 너무 이쁘다면서 사고 싶다고ㅋㅋㅋ 카페에 있는동안 네이버 검색까지 함...ㅎㅎ 레몬케이크도 상큼했다 나는 크림보단 빵파여서 빵이 좀 더 많은게 좋은데 크림이 좀 두툼하게 많이 발려있어서 그게 좀 아쉽긴 했다🥲 요즘 날씨가 넘 추워서 가끔 카페가면 뭔가 난방을 하는거같은데 발시려운 곳들도 많은데 여기는 넘 따뜻하고 발도 안추웠음😊 내돈내산이지만 담에 지인들이랑 또 서울숲 올일이 있다면 여기 카페도 리스트에 저장해두고 올듯! 아! 그리고 사진맛집이다 셀카 완전 잘나와서 굿굿👍 서울숲역 근처 다른 카페를 찾는다면! [퍼먼트] 성수동 서울숲 베이커리 카페 / 빵집 추천 퍼먼트 영업시간 : 매일 12:00 - 22:00 라스트오더 21:30 무선인터넷 가능 / 매장 밖 화장실 이용 사람들 ... m.blog.naver.com"
성수/서울숲 카페 - 분위기 좋은 성수동 신상카페 뉴앳던 내돈내산 후기,"성수/서울숲 카페 - 분위기 좋은 성수동 신상카페 뉴앳던 내돈내산 후기 서울숲 카페거리로 들어가는 초입에 생긴 신상카페 뉴앳던! 건물 꼭대기층이라 계단을 많이 올라가야 하는게 힘들었지만^^..... ✔️매일 11:00 - 22:00 ✔️반려동물 동반 가능⭕️ 위로 위로 제일 위로 올라가야합니다..!!!! 깔끔한 카페! 소품 하나하나가 특이하고 예뻐서 어디에 앉든 다 포토스팟이었어요 ㅋㅋㅋㅋ 루프탑도 있다고 하니 날씨 좋을때 올라가면 딱일듯 전 더워서 올라가지도 않았어요..ㅎㅎ 제가 방문했을땐 한가해서 혼자 커피 마시고 나오기 좋았어요! 가격이 깡패지만 시그니처 메뉴라는 뉴앳던슈페너 주문했어요... 커피 한잔이 7,500원?🤷🏻‍♀️ 진짜 커피값이 밥값이 되어버렸네요 케이크와 디저트류도 판매하고 있으니 참고! 자리까지 친절하게 가져다 주셨어요!👏🏻 크림은 잘 저어서 같이 마시면 된대요 섞기 전에 크림먼저 먹어봤는데......... 엑설런트 아이스크림 그자체.......!!!!! 진짜 너무 맛있어서 눈 띠용함.... 크림 진짜 완전 쫀쫀하고 부드러워요 너무맛있어요ㅠㅠㅠ 엑설런트맛 ㅠㅠㅠㅠ❤️ 아인슈페너 생각하고 쥐똥만한 커피잔에 나올줄 알았는데 그래도 꽤 크더라구요.. 여전히 7,500원은 좀 비싼 느낌이긴 하지만.. 아쉽게도 섞어 마시면 처음 맛본 그 진한 엑설런트 맛은 많이 안나요ㅠㅠ 크림만 계속 떠먹다가 느끼할 쯤에 섞었습니다... 너무너무 맛있게 먹었어요! 비싸지만 맛있었던 커피..🥲 #내돈내산 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 #뉴앳던 #뚝섬카페 #성수카페 #서울숲카페"
뉴앳던 성수 : 쇼룸의 감각&색감이던 성수동 디저트 카페,"NEW AT DAWN 지난 일요일에 방문한 서울숲 역 신상 카페 뉴앳던 !! 성수동 서울 앵무새 웨이팅이 어마무시해서 대체재로 찾은 곳인데 웬걸 기대 이상이었던 곳이라 후기 써보기로 결정 뉴앳던 NEW AT DAWN 서울특별시 성동구 왕십리로5길 9-20 4F 영업 시간 ) 화~일요일 : 11~22:00 매주 월요일 정기 휴무 반려동물 동반 가능 뉴앳던(new at dawn)(@newatdawn) • Instagram 사진 및 동영상 팔로워 52명, 팔로잉 50명, 게시물 11개 - 뉴앳던(new at dawn)(@newatdawn)님의 Instagram 사진 및 동영상 보기 www.instagram.com 대관 문의나 다른 정보는 위의 인스타 계정을 참고하시길 바랍니다 !! 뉴앳던의 메뉴판 저희는 아이스 아메리카노, 레몬에이드 그리고 티라미수 크레이프를 주문했습니다 라즈베리 타르트도 맛있어보이더라고요 카페 자리는 공간 대비 많은 편이에요 ! 출입문 근처에도 테이블이 3개 있고 카운터 근처 중앙으로 들어오면 소파 좌석, 원형 테이블 2개, 작은 테이블 3개가 있습니당 뉴앳던 새벽을 담은 카페의 이름처럼 블랙, 블루 색상의 다양한 가구와 소품들이 만들어내는 어스름한 새벽의 차가운 분위기를 느낄 수 있다. 블로그 쓸 줄 모르고 대충 찍었지만,,, 써볼게요,,, 아이스 아메리카노 -> 산미없이 고소한 맛이라 냠냠굿 레몬에이드 -> 오독오독 씹히는 레몬청이 상큼달달해서 커피 마시기 싫은 분들께 추천드려용 티라미수 크레이프 -> 사이 사이에 레몬 맛 크림이 적당히 발려있어 좋았지만 티라미수 맛은 잘 못 느꼈다. 코코아 가루가 부족한건지 아니면 커피에 적셔진 케이크 시트가 없어서 그런건지 맛있었지만 개인적으로 다른 케이크를 추천드립니다 ! 아뜨 ! 핫으로 주문한 분들은 예쁜 하늘색 머그컵에 받으시더라 아이스는 아쉬버용 매장 내 음악 선곡도 좋았고 무엇보다도 감각적인 인테리어로 분위기 맛집이었던 카페 뉴앳던 서울숲, 뚝섬역 근처 감성 카페를 찾으신다면 한 번 방문해보시길 바랍니다 !!"
[서울숲역 맛집] 분위기 좋은 성수동 신상 카페 :: 뉴앳던,"안녕하세요. 허니킴입니다. 오늘은 성수동에서 직장을 다녔던 직장인이 추천하는 서울숲역 맛집 추천 리뷰를 가지고왔어요. 성수동 신상 카페 찾으시는 분들께 추천할만한 맛집이어서 소개해드릴게요. 그럼 리뷰 보러가실까요? 가. 보. 자. 고 뉴앳던 성수 📍위치 : 서울 성동구 왕십리로5길 9-20 4층 ☎️연락처 : 0507-1383-4399 🕐영업 시간: 매일 11:00~22:00 여기는 서울숲역 맛집 뉴앳던 입니다. 위치는 수인분당선 서울숲역 5번 출구 근처, 지하철 2호선 뚝섬역 8번 출구 근처입니다. 같은 건물에 핫쵸 성수점이 있어서 핫쵸 갔다가 들리기 좋아요. 👇핫쵸 리뷰는 아래 링크 참고 👇 [서울숲 맛집] 오코노미야끼가 맛있는 핫플레이스 다녀왔어요 (feat. 웨이팅 꿀팁) :: 핫쵸 성수점 안녕하세요. 허니킴입니다. 오늘은 오랜만에 서울숲 맛집 리뷰로 돌아왔습니다. 어제는 전 직장 동료들을 ... blog.naver.com 분위기 좋은 성수동 신상 카페인만큼 분위기가 예쁘게 잘 꾸며져있어요. 전체적으로 화이트톤에 스카이블루로 포인트를 준 느낌👀 분위기를 신경쓰겨고 많이 노력한 티가 나는데요. 수입 명품가구느낌의 가구들을 활용해서 가성비있게 꾸며놓았더라구요. 뭐 그래도 느낌있으니까요 분위기가 힙한 느낌이어서 성수동 느낌을 잘 살린느낌이에요. 티셔츠도 있던데 제가 2번가봤는데 갈때마다 걸려있는걸보니 파는건 아닌듯해용 가짜 벽난로도 있고 포토존 느낌나는 인스타 감성 카페랍니다. 서울숲역 맛집 뉴앳던 메뉴에요. 6월 말에 촬영해온 가격이라서 아마 요즘도 이 가격일거같아요. 성수동에 있어서 그런지 가격이 엄청 싼건 아니에요. 아메리카노 5,500원 ㅜㅜ 성수동 신상 카페 디저트 메뉴 나름대로 라인업이 다양해요. 서울숲역 맛집 디저트 메뉴는 라즈베리타르트, 크레이프 케이크, 티라미수 케이크 외에도 애플타르트, 레몬케이크, 당근케이크가 있어요. 저는 세명이서 이렇게 주문했어요. 라즈베리타르트 7,000원 레몬에이드 7,000원 애플리프레쉬티 6,500원 아메리카노 5,500원 주문한 메뉴가 나왔습니다. 비주얼이 너무 예쁘죠? 각자 취향이 다른만큼 서로 다른 메뉴를 주문했어요. 사실 저는 밤에는 커피를 잘 안먹어서 이건 다른 분이 주문한거에용 서울숲역 맛집에서 제가 주문한 메뉴는 상큼한 레몬에이드 였는데요. 가격이 7,000원이라 엄청 저렴한 건 아니지만 생각보다 양은 꽤 많답니다. 잘 섞어서 먹어줘야하고 나름대로 분위기 좋은 성수동 신상 카페 감성 살려서 건조 레몬칩도 올려주시고 비주얼이 예뻐요. 그리고 상큼한거 좋아하시는 분들은 호불호없이 다 좋아하실거같아요. 마지막 라즈베리타르트는 가격대비 양이 적지만 그래도 달달한 맛이여서 베리류를 좋아하시는 분들이라면 누구나 무난하게 좋아할 것같은 맛이랍니다. 2번 방문했는데 2번 다 라즈베리타르트를 먹었을만큼 맛있지만 간혹 넘 늦은 시간에 가면 타르트지가 눅눅해질때도 있지만 그래도 괜찮은 것 같아서 추천해요. 특히 핫쵸 들렸다가 가시는분들은 거리가 가깝기때문에 접근성이 좋아서 더더욱 추천합니당! 오늘 리뷰는 여기까지~ 저는 다음 리뷰로 돌아올게요. 그럼 20,000~ 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 #서울숲맛집 #서울숲역맛집 #성수동맛집 #성수동카페 #뉴앳던"
성수동 서울숲 핫플 카페 뉴앳던 성수,"안녕하세요 지니입니다 ~ ! 오랜만에 서울숲 거리 입구쪽에 카페가 새로 생긴 카페가 있어서 방문했어요 ! 성수동 서울숲 핫플 카페 뉴앳던 성수를 소개해드릴게요! 뉴앳던 성수 NEW AT DAWN 뉴앳던 성수 카페는 서울숲 근처 건물 스웨덴 피크닉과 같은 건물 4층에 위치해있어요 엘레베이터는 없고 계단으로 올라가야해요 카페 내부로 들어가자마자 인테리어와 조명이 너무 예쁘더라고요 크리스마스 전에 방문했는데 크리스마스 분위기 물씬~! 느껴져요 뉴앳던 성수 카운터 오픈형 공간으로 되어 있어요 뉴앳던 성수 카페 메뉴판이에요- 가격대가 있는 편이에요 일하면서 커피를 두잔이나 마시고 저녁에도 커피 마시면 잠 못 잘까봐 레몬에이드 아이스로 주문했어요 카운터 앞에는 뉴앳던 스티커와 탬버린즈 손소독제가 준비되어 있었어요 디저트로 케이크와 크레이프, 타르트가 준비되어 있어요 디저트 비주얼이 대박이에요 카페 곳곳이 하늘색 💙 청량함이 물씬 느껴져요- 하늘색 컬러와 가구 배치 인테리어가 정말 예쁜 것 같아요 : ) 예쁜 공간에 있으면 기분이 좋아지거든용 레몬에이드 7,000원 (6,500원 아이스여서 500원 추가 ) 솔직히 가격에 비해 맛은 평범했지만..? 상큼하고 논커피 찾는 분들에게 추천하고 싶어요 그리고 카페 내부 분위기와 사진 찍기에 좋은 카페라 재방문하고 싶을 정도로 감성이 완벽한 카페였어요 다음에는 낮에 방문해서 커피 마셔보고 싶어요! ㅎㅎ 성수동 서울숲 핫플 카페 뉴앳던 성수 추천드립니다 ! 성수동 서울숲 핫플 카페 뉴앳던 성수 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 주소 : 서울 성동구 왕십리로5길 9-20 4F 전화번호 : 010-7567-5432 #성수동카페 #서울숲카페 #서울숲역카페 #성수카페 #성수동핫플 #성수동데이트 #서울숲데이트 #서울숲핫플 #서울카페추천 #서울분위기좋은카페 #성수동감성카페"
[서울] 성수동 서울숲 카페 추천 | 뉴앳던 💙,"성수동 서울숲 카페 뉴앳던 *️⃣운영시간: 11시~22 *️⃣주차장 없음 *️⃣인스타그램 뉴앳던 | 서울숲카페 성수동카페(@newatdawn) • Instagram 사진 및 동영상 팔로워 1,044명, 팔로잉 0명, 게시물 88개 - 뉴앳던 | 서울숲카페 성수동카페(@newatdawn)님의 Instagram 사진 및 동영상 보기 www.instagram.com *️⃣위치 뉴앳던 성수 서울특별시 성동구 왕십리로5길 9-20 4층 뚝섬역카페 서울숲역카페 뚝섬역과 서울숲역에서 도보 5분거리에 위치해있어요! 올해들어 좋아하게된 하늘색이 가득한 성수동 카페 뉴앳던에 다녀왔다! I Iove 성수.. 👗🎐💙 카페가 건물 4층에 있어 계단으로 올라가야했다.. 숨을 헐떡이며 카페 도착 😅 카페 한층으로 더 올라가면 루프탑도 있음! 비가 와서 가보지 못했지만 날씨 좋을때 꼭 가보는 것 추천 💙 서울숲 카페 뉴앳던 카페 내부는 모던한 감성에 하늘색으로 포인트를 준 인테리어로 힙하면서 감성적인 느낌이 가득하다! 구경하는 재미가 쏠쏠했음 장소대관이나 4인이상 단체로 방문시 네이버예약 가능하니 참고❕ 셀프바에 있는 거울도 신기하고 귀여웠다 다음에 또 가서 거울샷 왕창 찍고 와야지 취향저격인 굿즈들 💙 폰케이스가 꽤나 탐났는데.. 다른 굿즈 사느라 텅장이 되서 데려오지 못했네 허허 내가 앉았던 자리🪑 종이컵도 이쁘다 .. (여기서 앨범깡한건 안비밀ㅎ) 뉴앳던 메뉴판 있을건 다 있고 메뉴가 간결해서 좋았다! 너무 많아도 고르기 힘들어.. 주문메뉴 피치리카노 6,500 카페라떼 6,000 라즈베리타르트 7,000 피치리카노는 아샷추였음! 라떼도 고소하고 맛있었다 😋 라즈베리타르트 촉촉하고 상큼달달해서 커피랑 조합이 좋았음 ✨ 아! 그리고 네이버영수증 리뷰쓰면 하늘색 연필 증정해주시는데 이런거 못지나치는 사람이라 리뷰쓰고 받아옴 🤍 총평 내부가 생각보다 넓었는데 시끄럽지않고 분위기도 넘 좋았다 하늘색 러버는 당장 달려가ㅏ💙 성수동, 서울숲 감성 카페 찾으시는 분들께 추천!! #성수동카페 #서울숲카페 #뚝섬역카페 #뉴앳던성수 #뉴앳던 #서울감성카페 #성수루프탑카페"
[성수동 카페 / 성수동 맛집] 이번주말 데이트하기 좋은 성수 핫플 총정리 /미엘릿 뉴앳던 성수 고우성수 성수동오복떡집 가격 메뉴,"안녕하세요~ 휘또리입니다 :) 오늘은 품절대란의 성수갬성 떡집부터 분위기 좋은 솥밥집, 인생샷 백만장 감성카페 입에서 살살 녹는 케이크 맛집 베이커리까지 [성수 숨은 핫플 총정리] 고우성수 _ 스테이크 솥밥 강력추천 [성수동 맛집] 고우성수 가격 메뉴 웨이팅 성수동 솥밥 안녕하세요~ 휘또리입니다 :) 오늘은 맛도 분위기도 한방에 잡은 신상 맛집 한국의 정통적인 아름다움에 성... m.blog.naver.com 인테리어가 예술이라 어디서 찍든 인생샷 연인과 부모님과 모두 오기 좋은 그곳 단아한 분위기의 퓨전 솥밥 맛집, 고우성수 뉴앳던 성수 _ MZ감성 셀카 맛집 [성수동 카페] 뉴앳던 성수 메뉴 가격 분위기 인스타 안녕하세요~ 휘또리입니다 :) 오늘은 저번 포스팅에 이어 성수동 나들이에서 다녀온 블루 감성 카페 [뉴앳... m.blog.naver.com 성수에 왔다면 한번은 가봐야하는 감성 카페, 맛있는 케이크와 음료는 이미 기본 소양인 곳 MZ감성의 힙한 성수 핫플을 찾는다면 꼭! 가보기 미엘릿 _ 케이크가 맛있는 베이커리 [성수동 베이커리/서울숲 카페] 미엘릿 팝업구매 인증 이벤트 빵종류 메뉴 가격 안녕하세요~ 휘또리입니다 :) 오늘은 약과쿠기로 핫했던 이웃집통통이 자리 새로운 성수동 베이커리 맛집 ... m.blog.naver.com 소금빵 맛집인줄 알았는데 딸기케이크가 진리 서울숲에서 가까우니 포장해서 피크닉하면 딱! 유니크한 주문제작 케이크도 깜짝선물해보자 성수동오복떡집 _ 엄마 아니고 여친도 좋아할맛 [서울숲] 성수동오복떡집 성수오복떡집 카카오 티라미쑥떡 가격 맛 안녕하세요~ 휘또리입니다 :) 오늘은 성수동에 유명인들도 오는 아주 핫한 떡집! 전통적인 떡을 트렌디하게... m.blog.naver.com 떡은 사실 남녀노소 좋아하는 음식이지만 성수동오복떡집 티라미쑥떡과 호박찰떡은 손이 계속 가는 맛, 엄마든 여친이든 데리고가자! 이 글이 공감되거나, 도움이 되셨다면 이웃추가, 팬버튼 꾸욱 눌러주세요. 댓글과 공감은 저에게 큰 힘이 됩니다 ❤"
