title,content
[서울] 언제든 부담없이 가기 좋은 동네! - 한남동 두번째 나들이 (알부스갤러리/ 윤세영식당/ 스튜디오콘크리트),"지난주 수요일에 뭔가 이상하게 좀이 쑤셔서 애들 학교 간 사이에 한남동으로 계획에도 없던 급나들이를 다녀옴. 그런데 마침 또 그 날이 하필이면 애들이 집에 일찍 오는 날이라 최대한 동선을 줄여 간단하게 일정을 짰다는. 버스를 타고 자리에 앉으니 한남동까지 약 20분 남짓. 매번 느끼지만 정말 참 세상 가깝네. 이 정도면 거의 뭐 우리 집에서 정자동 가는 수준 아님? ㅎㅎ 부담없어 좋구먼!!! 첫 일정은 버스 정류장에서 한 5분만 걸어가면 나오는 알부스 갤러리! 키미앤일이라는 작가의 <Green, Dance, Love> 라는 전시였는데 그림들 넘 산뜻하고 귀엽고 좋더라! 다 보고 나오는 길에는 기분이 저절로 상콤해지는 뭐 그런 느낌이랄까? ㅎㅎ 5/29일까지라던데 한번쯤 가보라고 추천하고 싶은 전시! 그 뒤에는 알부스 갤러리에서 걸어서 약 10분 정도면 도착하는 윤세영식당에서 점심! 여기 버스타고 남산터널 지나가다 보면 간판이 완전 커다랗게 눈에 띄어서 매번 궁금하던 곳이었는데 분위기도 괜찮고 맛도 좋았음! 나는 추천을 받아 명란오일파스타를 먹었는데 깔끔하고 맛있더라는! 그리고 무엇보다 직원분이 정~~~말 친절하셨음. 다음에도 또 가서 다른 메뉴도 먹어보고 싶은 곳! 아, 나는 여기 네이버에서 미리 예약하고 갔는데 예약하고 가길 잘한 듯! 나 자리에 앉고 나서 얼마 안되서 바로 대기줄 생기더라는. 예약 별로 어렵지 않으니 가볼 마음 있으면 네이버로 미리 예약하고 가세요! 맛있는 점심을 먹었으니 이제 당연히 카페 타임이겠지요??? 윤세영식당 바로 옆, 말 그대로 바로 그 옆 건물에 스튜디오 콘크리트라는 카페가 있음! 여기 유아인이 다른 예술인들과 함께 운영하는 뭐 그런 카페 겸 갤러리라고 합디다. 갤러리라기에는 작품이 거의 없어서 좀 실망스럽긴 한데 그래도 외부 공간도 무척이나 느낌있고 내부 공간도 상당히 느낌있음. 다만 실용성은 좀 떨어지는 듯? ㅎㅎㅎ 고요라떼라는 시그니처 메뉴가 있길래 시켜보았는데 말차라떼 위에 에스프레소 크림을 올린 뭐 그런 느낌의 맛. 나쁘지 않았다. 그런데 재밌는 건 음료 이외에 디저트 메뉴는 전혀 없더라는. 그리고 직원이 정말 너무너무너무너무 시크해서 약간 당황스러웠음. 뭐랄까 막 불친절하고 그런 건 아닌데 정말 매우 시크하시더라는. ㅎㅎ 옆 식당의 직원은 진심 너무너무너무 친절한 스타일이었던지라 바로 옆 가게인데 그 분위기가 달라도 너무 달라서 약간 빵터졌네요. ㅋㅋ 뭔가 비교체험 극과 극 같은 느낌이랄까. ㅎㅎ 암튼 재밌었던 경험. 하지만 그 시크한 분위기도 나쁘지 않았다. 뭐랄까, 한남동 갬성이랄까. ㅎㅎ 암튼 그렇게 스튜디오콘크리트에서 커피 마시고 길 건너서 한 7-8분 정도만 다시 내려오면 바로 집에 가는 버스 정류장이 나옴. 윤세영식당과 스튜디오콘크리트, 그리고 알부스갤러리를 함께 묶는 이런 루트! 한남동 나들이로 나쁘지 않은 것 같다. 나중에 네이버맵을 통해 확인해 보면 알겠지만 이 세군데와 버스 정류장이 완전 오밀조밀하게 몰려 있어 진심 가볍게 나들이 다녀오기 좋음. 날 좋을 때 판교에서 3-4시간안에 후다닥 나들이 다녀오고 싶으시다면 이 루트 추천합니다!!!! ㅎㅎ"
한남동 전시회 스튜디오 콘크리트 전시리뷰 S.H.KIM 개인전 <DO YOU READ?>,"한남동 전시회 스튜디오 콘크리트 전시리뷰 S.H.KIM 개인전 <DO YOU READ?> 전시기간 2022. 10. 07 ~ 11. 13 관람시간 : 화 - 일요일 11:00 ~ 20:00 (매주 월요일 휴무) 무료관람 스튜디오 콘크리트는 시카고를 중심으로 활동하고 있는 S.H.kim (김상헌 작가)의 첫 국내 개인전을 개최한다. 김상헌 작가는 홍익대학교에서 회화과와 예술학과를 졸업한 후 시카고 예술대학에서 Painting and Drawing 석사과정을 수료하였으며, 미국의 가장 권위있는 아트매거진 중 하나인 New American Paintings에 약 1000:1의 경쟁률을 뚫고 선정되기도 했다.    이번 개인전 타이틀인 “Do you read?”는 작업에 영감을 준 애니메이션 <아키라>(1988)의 대사이자 작가의 동명 작품에서 가져온 것이다. 전시에 선보이는 대표작인 ‘폭발’시리즈는 1980년 이후에서 2000년대까지 제작된 애니메이션에 등장하는 장면들을 회화로 표현했다. 어린 시절 미국과 일본에서 수입된 외화들을 즐겨 본 작가는 당시의 추억을 어린이가 크레파스로 낙서하듯, 캔버스에 오일 파스텔로 재현하고 있다. 김상헌 작가의 외조부는 일본에서 대학을 졸업한 후 일제 해방과 한국전쟁을 겪으며 소설가로 활동했고, 어머니는 대학에서 일본어를 전공했으며, 아버지는 한국에서 영어를 가르쳤다. 이러한 성장 배경은 자연스레 작가에게 외화를 접하게 만들었다. 미디어를 통해 만들어진 동경과 선망의 감정은 일제강점기와 한국전쟁의 역사를 배우며 복잡 미묘한 감정과 교차하고, 이런 감정의 충돌은 작가의 작품에서 ‘폭발’이라는 소재로 나타나게 되었다. “Do you read?”는 작품 속 사건들과 그것을 대하는 관객의 감정에 대해 질문한다. 오늘날 많은 사람들이 정치, 사회적 문제를 마주하며 다양한 감정적 충돌을 겪는다. 애니메이션 속 폭발을 그리는 작가는, 혼란의 장면을 그려서 오히려 모든 것을 깨끗이 지우고자 한다. 스튜디오 콘크리트는 김상헌 작가의 작품을 통해 내면의 갈등을 해소하고, 숭고와 장엄, 카타르시스를 관객에게 선사하길 기대한다. 꿈에서 깨어나도 절대 잊지 않도록 서로에게 이름을 써주자. 2022 Thunder and Explosion. 2021 Prepare for Battle! / Prepare for Battle!. 2022 Her / A Love Letter. 2021 2F The Last Best Hope. 2022 1988 in Asia. 2021 Untitled. 2022 A Gift. 2022 A Hug. 2021 / Between Mercy and Justice. 2022 Bang!. 2021 / Please!. 2022 Untitled / Move! / Untitled. 2022 이 작가 맘에 든다~~~ 폭발 시리즈도 좋지만 'Her' 라는 그림이 눈에 들어온다. 좀더 다양한 작품들을 볼 수 있었으면 좋겠다~~~"
[한남동 카페] 전시 관람하며 차 마시기 좋은 스튜디오 콘크리트,"전시 보며 커피 한잔하기 좋은 스튜디오 콘크리트 화창한 날! 맛있게 점심을 먹고 커피 한잔하기 위해 평소 한 번 가보고 싶었던 #스튜디오콘크리트 카페에 갔다. 배우 유아인이 운영하는 곳이라고.. 예술적인 배경을 가진 80년~90년대 출생 멤버들이 주축이 되어 활동하는 Artist Group. 단독주택을 개조한 공간이고 카페, 샵, 갤러리로 운영되는 복합공간이다. 야외에도 자리가 있어 날 좋은 날 차 한잔하기 좋은 것 같았다. 자! 이제 #스튜디오콘크리트 매장으로 들어가 보자~ 1층부터 3층까지 운영되고 있다. 야외에도 자리가 있고~ 현재 ""당신은 누구인가 WHO ARE YOU"" 전시를 하고 있다. 재미있는 주제인 듯! 입구에 노트에 여러 가지 주제로 질문이 있다. 다른 사람들이 쓴 글을 보는 것도 재밌고 나도 중간에 하나 쓱- 쓰고 ㅋㅋ 1층 카페. 벽면에 사진이 전시되어 있다. 통유리 창이라 쾌적해 보이고 넓어 보여서 좋았던 공간! 한쪽 편에는 소품도 팔고 있었다. 2층 구경하기! 2층에도 큰 테이블과 벽면에 전시되는 사진이 있었다. 회의를 너무나 진지하게 하고 있어서 사진은 패스! 2층 테라스 자리와 3층으로 가는 공간. 2층 야외 테라스 자리! 날씨가 좋아서 앉아서 차 마시기 좋을 것 같다. 1층 야외 테라스 자리도 보이죠? ㅎㅎ 오늘은 날씨가 너무 좋으니깐 테라스 앉아도 좋을 듯! 1층 카운터! 노출 콘크리트 인테리어가 더 개성 강하고 느낌 있는 공간! 스튜디오 콘크리트 메뉴판! 커피, 차, 맥주도 판다. 낮맥이 하고 싶지만.. 일하러.. ㅠㅠ 나는 아이스 아메리카노 주문했다. 가격은 5,000원이다. 커피는 진하고 맛있었다. 평일이어서 그런지 가게 내부에는 사람이 많지 않아서 좋았다. 넓고 테이블이 많은 편은 아니고 그래서 더 좋은 듯! 전시도 구경하고 음료도 마실 수 있는 공간이라 더 좋았다. 50m © NAVER Corp. 스튜디오 콘크리트 서울특별시 용산구 한남대로 162 02-794-4095 11:00 - 20:00(화-일) (월요일 정기휴무) #한남동카페 #한남동전시 #한남동갤러리 #한남동복합공간 #한남동카페추천 #스튜디오콘크리트 #한남스튜디오콘크리트 #스튜디오콘크리트한남 #한남동전시추천 #한남카페"
한강진역 블루스퀘어 한남동 맛집 닭요리 계업식 스튜디오 콘크리트,"한남동 스튜디오 콘크리트에서 하는 헤라 팝업 전시를 보러갔다. 오랜만에 한강진역 방문 스튜디오 콘크리트도 궁금했는데 헤라 전시까지 볼 수 있으니 1석2조 미리 예약한 사람만 볼 수 있었던 전시! (지금은 끝났다ㅠ..) 날씨도 좋았고~~~ 이번 전시 컨셉도 독특해서 볼거리가 많았다. 옥상 테라스가 있어 블루스퀘어가 한 눈에 조망되는 곳 아니, 스튜디오 콘크리트 위치가 너무 좋은데??! 사람이 많이 붐비는 곳도 아니고 조용히 전시 보기도 너무 좋았다. 스튜디오 콘크리트 근처 닭요리 전문점 계업식 방문!! 맛있는건 필수코스 큰 간판이 없어서 음식점 찾기 쉽지 않다. 계단에 작게 이름이 있고, 뭔가 건물이 하얗고 이쁘고 괜찮다? 그 건물입니다 ㅎㅎㅎㅎ 닭요리 전문점이지만 내부 분위기 힙하고 메뉴판 귀엽고 전반적으로 분위기가 영합니다! 친구랑 가기 좋아요, 데이트 하기도 좋아요 ㅎ.ㅎ 음식도 흔한 닭요리 아니라서 이것저것 많이 먹어보고 싶었는데 성인 여자 두명이서 메뉴 2개 배부르게 먹었습니당!! 누룽지 로스트 치킨 26000원 버섯크림치킨파스타 23000원 가격은 좀 있지만, 누룽지 로스트 치킨은 밑에 밥이 깔려 있어서 양이 많습니당 간장 베이스? 데리야끼 같은 소스에 절여져 있어서 짭짤달콤한 맛입니다. 파스타는 쏘쏘하지만 재료가 넉넉히 들어간 느낌. 메뉴판에 카레 메뉴가 맛있어 보였지만 밥 2개는 양이 많을거 같아서 다음에 오면 시켜보기로 저장... 오랜만에 한강진역 한남동 나들이 성공!!!!! 30m © NAVER Corp. 계업식 서울특별시 용산구 한남대로42길 36 스튜디오 콘크리트 서울특별시 용산구 한남대로 162"
한남동 l 스튜디오콘크리트 블루스퀘어 카페 맛집,"50m © NAVER Corp. 스튜디오 콘크리트 서울특별시 용산구 한남대로 162 한남동 타임스퀘어 근처에 있는 카페 맛집 소개합니다~! 타임스퀘어 맞은편에 위치해 있고 이 곳만의 시그니처 음료가 너무 맛있더라구요~ 시그니쳐메뉴로는 코코넛라떼와 고요라떼 이렇게 총 2가지가 있어요! 그 외에도 카페인이 없는 음료들과 맥주, 티 종류까지 정말 다양하더라구요! 아메리카노가 5천원대면 가격도 괜찮더라구요~ 제가 맛본 고요라떼는 말차라떼 위에 에스프레소 크림이 올라가져 있어서 커피향이 은근하게 나는 꼬숩한 말차라떼였어요! 자꾸자꾸 생각나는 맛! 말차라떼라기보단 호지차라떼와 비슷하게 구수함이 더 느껴지는 맛이랍니다~ . . . 스튜디오와 전시관으로 사용되는 스튜디오 콘크리트! 여름이기에 수국도 펴있고 외관도 예쁘고 내관도 예쁘더라구요~ 분위기도 좋고 에어컨도 빵빵하고! 1층, 2층 모두 사용가능하더라구요~ 음악소리가 나와 작업하기에도 좋은 곳 같아요! . . . 윤세영식당도 가까워 한번 들려서 가기 좋은 곳 같아요 ㅎㅎ ✨상호: #스튜디오콘크리트 ⏰영업시간: 11:00~20:00 🍽메뉴: 고요라떼 6,000 #맛픽 #맛집추천 #맛집스타그램 #한남동카페 #한남동카페추천 #한남동맛집 #블루스퀘어 #블루스퀘어카페 #블루스퀘어카페맛집 #블루스퀘어근처카페 #블루스퀘어근처맛집 #한남카페 #한남카페추천 #고요라떼 #한남맛집 #블루스퀘어맛집 #한남동카페맛집 #한남동데이트 #한남동오빠랑 #한남동가볼만한곳 #한남동추천맛집 #한남동추천카페 #한남추천카페 #한남추천맛집 맛픽 | 서울맛집 | 홍대맛집 | 연남맛집 | 강북맛집 | 강남맛집 등(@matpick_korea) • Instagram 사진 및 동영상 팔로워 5,686명, 팔로잉 4,594명, 게시물 112개 - 맛픽 | 서울맛집 | 홍대맛집 | 연남맛집 | 강북맛집 | 강남맛집 등(@matpick_korea)님의 Instagram 사진 및 동영상 보기 www.instagram.com *더 다양한 맛집은 인스타와 블로그_ @matpick_korea 에서 찾아보실 수 있습니다"
[서울 3월 전시] 박그림 개인전 ‘호로’ (한남동 스튜디오 콘크리트),"50m © NAVER Corp. 스튜디오 콘크리트 서울특별시 용산구 한남대로 162 친구와 이태원에서 보기로 한 날, 오랜만에 이 동네를 가는 김에 이것저것 하고 싶어서 뭐 재미있는거 없나 찾아보고 있었다. (집순이 특 : 나갈 일 있으면 최대한 그 날 다 하려고 우겨넣음ㅋㅋ) 마침 내가 인스타에서 팔로우하고 있는 전시 소개 계정에서 한남동에서 박그림 작가의 개인전 '호로'가 열리고 있다는 포스팅을 보고 이거다 싶어 오랜만에 전시를 보기로 했다. 친구랑은 5시에 만나기로 했는데 나는 먼저 이태원이랑 한남동에서 놀다가 만나려고..ㅋㅋ 두시간 정도 일찍 나옴. 한남동에 위치한 스튜디오 콘크리트. 처음 와 봤는데 가정집인줄 알고 지나칠뻔 했다. 알고보니 여기가 유아인이 하는 카페 겸 전시장이라고?? 스튜디오 콘크리트는 1층은 카페와 갤러리, 2층은 갤러리, 3층은 루프탑으로 되어 있는데 나는 처음엔 전시만 하는 곳인줄 알았다. 커피도 마실 수 있으니 좋은 듯. 오늘 내가 보기로 한 전시는 박그림 개인전, 호로. 1/26부터 3/27까지 진행되고 있다. 스튜디오 콘크리트는 월요일은 휴관, 화-일 오전 11시부터 오후 8시까지 운영되니 방문에 참고하시길. 입장료는 무료이다! 들어가면 디지털 호랑이가 맞아줍니다~ 박그림 개인전, 호로. 호로는 호랑이의 길이라는 뜻이다. 박그림 작가는 호랑이를 자신의 미술적 페르소나로 간주하여 작품 활동을 했다고 하는데, 그래서 작가의 작품 속에서 다양한 호랑이들을 발견할 수 있다. 1층에 들어오면 바로 카페가 있다. 커피 냄새가 은은하니 좋은.. 넓은 창으로 햇살이 들어오는 1층 갤러리. 드문드문 작품이 걸려 있어 편하게 감상할 수 있다. 호랑이의 길이라는 전시 제목에 걸맞게 호랑이 무늬를 사용한 작품들. 때마침 또 올해가 호랑이해인데, 올해 첫 전시(놀랍게도 너무 바빠서 이제서야 전시를 보러 왔다..!)로 적합하다고 생각했다. 불교의 윤회사상을 담아 자기혐오로 점철된 본인을 죽이고, 새로 태어나겠다는 의지가 돋보이는 작품들! 확실히 동양화적인 스타일이 돋보이는 작품이 많았다. 평소 동양화를 좋아해서 이 전시가 더욱 마음에 들었다. 2층에도 전시 공간이 있다. 스스로를 죽이고 새로 태어나는 의미의 작품이겠지? 크리스천 종교화 구도 느낌인데 동양화풍으로 보니 색다르게 느껴진다. 너무 귀여워서 마음에 들었던 작품. 호랑이를 테마로 한 박그림 작가의 개인전. 아름다운 작품들과 귀여운 작품들을 함께 감상할 수 있어서 좋았다. 전시 ‘호로’는 3월 27일까지 진행되니 한남동-이태원 일대에 놀러올 일이 있다면 스튜디오 콘크리트에 잠시 들렀다 가는 건 어떨까. #호로 #박그림 #박그림개인전 #서울전시 #서울전시회 #서울3월전시 #3월전시 #3월서울전시회 #전시회추천 #서울무료전시회 #무료전시회 #서울무료전시 #서울가볼만한곳 #서울놀거리 #한남동데이트 #이태원데이트"
스튜디오 콘크리트 권철화개인전 동그라미를 위하여 한남동복합문화공간 갤러리카페 RM전시,"몇년전 지인의 소개로 스튜디오 콘크리트를 처음갔을때 너무 매력적인 공간이라 깜짝 놀랐던기억이... 첫 방문때에는 전시를 하고 있지 않았던때라 다소 썰렁했었던~~ 그 뒤 또다른 전시를 하고 있을때 다시 방문했을때에는 그 느낌이 완전 새로웠었던 강렬한 기억이 있다. (전시기간을 확인후 방문하는것이 좋을듯함) 빈티지한 느낌이 강한 스튜디오 콘크리트는 배우 유아인씨와 그지인분들이 함께 만든 복합문화공간으로 알려져있다. 독채로된 집을 그대로 루프탑까지 잘 살린곳이라 누구나 좋아할만한 그런 공간! 권철화 개인전 동그라미를 위하여 이어진 선 이어진 곡선 동그라미를 위하여 이번 전시를 찾게된 계기는 역시나 방탄소년단 RM이 직접 다녀오고 인스타에 올려주었기 때문... 믿고보는 RM이 다녀온전시 통창으로 인해 더 운치있는 1층공간 사진을 찍다보니 유리에 자꾸 내모습이 비추어져서 사진을 많이 찍지는 못했다. 자신의 모습을 그린것 같은 작품 글을쓰고 쉬고 담배를 피는 시간의 흐름을 그대로 보여주는 것같은... 중력 이란 제목으로 기억되는 작품 왜 제목이 중력일까? 권철화 작가님의 작품은 이번이 처음인데 1층의 작품도 좋았지만 2층에 있는 작은 사이즈의 단순한 드로잉 작품들이 정말 좋았던듯하다. 단순한 선으로 표현되었지만 느낌이 충만한 작품들 기다림..... 이보다 더 어떻게 표현을 잘해... 1층에서 본 큰 사이즈의 유화스타일의 작품들도 좋았지만 간결한 드로잉들이 주는 감동이 더 컸던 빠르고 한번 둘러보고 커피 마시며 천천히 보았더니 그 느낌이 새록새록 더 강하게 다가왔다. 사라지는것들 조금씩 변색, 퇴색해가는것들 변하지 않는것은 아무것도 없으니.... 희망을 찾아 떠나는 파랑새의 모습 단순한 듯하지만 잔잔하게 와닿는 파도같은 느낌의 작품들 좋았다. 1층에 마련된 음료주문할 수 있는 공간 권철화 작가님 굿즈들도 몇가지 판매중이었다. 따뜻한 아메리카노 3500원 루프탑에서 커피한잔 마시는 기분이 또 힐링 그 자체.. 잔잔한 전시도 보고 커피한잔 잠시즐길 수 있는 루프탑이라니~ 요기 앞 길 자체가 사람이 많이 다니는곳은 아니라서 한적하게 광합성하기 좋았다. 1층 문으로 나가려는데 햇빛이 강렬해서 아름답게 ^^ 운치있고 조용한 복합문화공간 스튜디오 콘크리트 다음 전시도 기대된다... 50m © NAVER Corp. 스튜디오 콘크리트 서울특별시 용산구 한남대로 162"
한남동스튜디오바닥 콘크리트폴리싱 스튜디오전문바닥으로 완성도있게 마감했어요,"내일은 벌써 수능일입니다 집에 수험생은 없지만 시험보는 모든 학생들이 온마음을 다해 잘 풀고 잘 찍었으면 하는 바램입니다 한남동스튜디오바닥 콘크리트폴리싱 스튜디오전문바닥으로 멋스럽게 작업했어요 재생 0 좋아요 0 00:00 00:00  한남동스튜디오바닥 콘크리트폴리싱 스튜디오전문바닥으로 멋스럽게 작업했어요 콘크리트폴리싱으로 작업하는 바닥 중 스튜디오 바닥이 있는데요 콘크리트폴리싱은 은은하고 고급스러운 광택과 먼지없는 실용성으로 스튜디오 전문바닥으로 각광받고 있습니다 채광이 좋은 한남동 현장 사진이 잘 나오려면 채광도 참 중요한 요소 중 하나지만 바닥 퀄리티도 못지않게 중요한 부분을 차지합니다 한남동 스튜디오 바닥은 스튜디오 전문바닥답게 콘크리트폴리싱을 통해 더욱 멋스럽고 아름다운 바닥으로 만들어드릴거에요 스튜디오 내 전바닥은 물론 계단과 테라스 부분까지 콘크리트폴리싱으로 완성될 예정입니다 드디어 완성된 콘크리트폴리싱 바닥의 작업후 모습 어떤가요? 사진과 동떨어지지않고 컨셉과 잘 어울리는 바닥이면서도 적당히 느낌있고 광택이 있는 바닥으로 완성되어 사진발이 더욱 잘 받는 공간이 되었습니다 스튜디오의 컨셉에 동떨어지지않고 자연스럽게 잘 어우러지면서 은은하고 고급스러운 광택으로 분위기를 더해주는 콘크리트폴리싱 한남동스튜디오바닥 콘크리트폴리싱 스튜디오전문바닥으로 멋스럽게 작업했어요 재생 0 좋아요 0 00:00 00:00  한남동스튜디오바닥 콘크리트폴리싱 스튜디오전문바닥으로 멋스럽게 작업했어요 먼지없는 방진효과와 경제성, 인테리어효과까지 한번에 누리는 콘크리트폴리싱을 만나보세요"
한남동 전시회 스튜디오 콘크리트 체리픽 Cherry pick 그룹전시회,"한남동 전시회를 보러 왔다가 오랜만에 스튜디오 콘크리트에 방문했어요. 지난 겨울에는 박그림개인전이 진행됐었는데 이번 그룹전시회는 어떨지 기대가 됩니다. 지난번 보고온 박그림개인전 ↓↓↓ 스튜디오 콘크리트 유아인갤러리 박그림개인전 호로 Becoming a Tiger 이곳, 스튜디오 콘크리트는 배우 유아인이 운영하는 갤러리 또는 카페로 알려져 있다. 시기별로 작품이 바... blog.naver.com 7월 15일부터 8월 7일까지 스튜디오 콘크리트에서 진행되는 Cherry pick 그룹전시회를 소개해드릴께요. 스튜디오 콘크리트 한남동 전시회장으로 알려진 스튜디오 콘크리트는 2014년에 만들어진 아티스트 그룹으로 80년대~90년대 출생한 멤버들이 주축이 되어 활동하고 있습니다. 유아인이 운영하고 있다고 알려진 스튜디오 콘크리트는 갤러리, 샵, 카페가 함께 자리한 복합적인 형태의 문화공간입니다. 체리픽 Cherry pick 그룹전시회 ✔️2022.07.15~08.07 ✔️am 11:00 ~ pm 8:00 ✔️스튜디오 콘크리트 ✔️ 무료관람 (예약 x) 50m © NAVER Corp. 스튜디오 콘크리트 서울특별시 용산구 한남대로 162 이번 그룹전시회 체리픽 Cherry pick 는 '최고를 선별하다' 라는 뜻과 함께 '신중하게 고르다'라는 뜻도 동시에 지니고 있습니다. 스튜디오 콘크리트의 온라인 아트 플랫폼인 아티스티는 지난 6년간 함께 성장해온 김도훈, 김동진, 이원석, 이진석 네명의 작가들의 작품을 선보입니다. 스튜디오 콘크리트 이진석 작가 재생 21 좋아요 0 00:00 00:16  접기/펴기 한남동 전시회장에서 만나는 이진석 작가의 작품 이진석 작가 입구에서부터 시작하는 이진석 작가의 작품입니다. 진열된것중에 솔드아웃된 것이 상당수였어요. 이진석 작가는 철판을 캔버스삼아 크롬 안료와 레진, 에폭시등으로 색면 추상작업을 합니다. 평면적인 작품이 아니라 두께감이 조금씩 차이가 나더군요. 처음에는 뭐지? 싶었는데 보다보면 아름다운 색감에 빠져들게 되더군요.^^ 스튜디오 콘크리트 이원석 작가 재생 10 좋아요 0 00:00 00:10  접기/펴기 스튜디오 콘크리트 이원석 작가 작품 이원석 작가 우주를 연상케하는 이원석 작가의 작품입니다. 아트큐브 대표이자 전시 기획 전문가인 이원석의 작품은 기술적인 부분보다는 예술에서 주는 사색의 의미를 중요시합니다. 금분을 사용하여 추상화작업을 하는데 선의 굵기와 번짐, 덧칠등으로 동양화에서처럼 그림의 깊이감을 작품에 담습니다. 1층 스튜디오 콘크리트 전경 김동진 작가 스튜디오 콘크리트의 2층에서는 김동진 작가의 '가려진 시간에 대한 믿음' 이라는 작품으로 이어집니다. 김동진의 시작과 끝 김동진 작품 주의에서 흔히 볼 수 있는 쓰레기 더미지만 낯선 감정을 불러일으키는 이것들이 인간 사회의 본질에 어떠한 의미를 가지는지에 대해 질문합니다. 작가는 인간의 필요와 욕구가 어떤 결과로 나타나는지에 대해 고민해보기를 전시를 관람하는 이들에게 권하기도 합니다. 김도훈 작가 김도훈 작가는 아크릴 오일을 이용하여 인간 사이의 심리적 관계에 대한 질문을 던집니다. 감정이란 형태가 없기 때문에 색감을 형태화하여 추상적으로 표현하고, 사람들의 자유로운 생각은 물감의 두께감과 터치감으로, 전체적인 색상은 사회의 법이나 사람들 사이의 규칙을 의미합니다. 스튜디오 콘크리트 전경 재생 7 좋아요 0 00:00 00:09  접기/펴기 스튜디오 콘크리트 체리픽 한남동 전시회를 여는 스튜디오 콘크리트는 자연스럽고 편안한 느낌이 있어 개인적으로 좋아하는 갤러리이예요. 4명의 작가와 함께한 Cherry pick 그룹전시회. 각기 다른 색을 지닌 아티스트들의 작품을 만날 수 있어어요. 스튜디오 콘크리트는 작가에게는 작품을 대중에게 선보이는 자리이며 대중에게는 이곳을 통해 작품을 구입할 수있는 새로운 미술품 거래 방식을 제시하고 있어요. 직접 작가들의 작품을 보고 구입할 수 있는 공간이 많아지고는 있다지만 아직도 부족한게 현실이죠. 한남동 전시회뿐아니라 더 많은 작가들의 작품을 만날 수 있는 갤러리 공간들이 생겨났으면 좋겠어요."
한남동 전시회 갤러리 카페 스튜디오 콘크리트 S.H.KIM 개인전 <DO YOU READ?>,"한남동 전시회 갤러리 카페 스튜디오 콘크리트 S.H.KIM 개인전 <DO YOU READ?> 전시기간 2022. 10. 07 ~ 11. 13 관람시간 : 화 - 일요일 11:00 ~ 20:00 (매주 월요일 휴무) 무료관람 스튜디오 콘크리트는 2022년 10월 7일부터 11월 13일까지 시카고를 중심으로 활동하고 있는 S.H.KIM (김상헌 작가)의 첫 국내 개인전을 개최한다. 사진출처 - 스튜디오 콘크리트 김상헌 작가는 홍익대학교에서 회화과와 예술학과를 졸업한 후 시카고예술대학에서 Painting and Drawing 석사과정을 수료하였으며, 미국의 가장 권위있는 아트매거진 중 하나인 New American Paintings에 약 1000:1의 경쟁률을 뚫고 선정되기도 했다. 이번 개인전 타이틀인 <DO YOU READ?>는 작업에 영감을 준 애니메이션 ""아키라 (1988)""의 대사이자 작가의 동명 작품에서 가져온 것이다.전시에 선보이는 대표작인 '폭발' 시리즈는 1980년 이후부터 2000년대까지 제작된 애니메이션에 등장하는 장면들을 회화로 표현했다. 어린 시절 미국과 일본에서 수입된 외화들을 즐겨 본 작가는 당시의 추억을 어린이가 크레파스로 낙서하듯, 캔버스에 오일 파스텔로 재현하고 있다. 김상헌 작가의 외조부는 일본에서 대학을 졸업한 후 일제 해방과 한국전쟁을 겪으며 소설가로 활동했고, 어머니는 대학에서 일본어를 전공했으며, 아버지는 한국에서 영어를 가르쳤다. 이러한 성장 배경은 자연스레 작가에게 외화를 접하게 만들었다. 미디어를 통해 만들어진 동경과 선망의 감정은 일제 강점기와 한국전쟁의 역사를 배우며 복잡 미묘한 감정과 교차하고, 이러한 감정의 충돌은 작가의 작품에서 '폭발'이라는 소재로 나타나게 되었다. <DO YOU READ?>는 작품 속 사건들과 그것을 대하는 관객의 감정에 대해 질문한다. 오늘날 많은 사람들이 정치, 사회적 문제를 마주하며 다양한 감정적 충돌을 겪는다. 애니메이션 속 폭발을 그리는 작가는, 혼란의 장면을 그려서 오히려 모든 것을 깨끗이 지우고자 한다. 스튜디오 콘크리트는 김상헌 작가의 작품을 통해 내면의 갈등을 해소하고, 숭고와 장엄, 카타르시스를 관객에게 선사하길 기대한다. S.H.KIM작가 인스타그램 ⬇️ https://instagram.com/skim269?igshid=YmMyMTA2M2Y= S.H.Kim(@skim269) • Instagram 사진 및 동영상 팔로워 4,354명, 팔로잉 341명, 게시물 198개 - S.H.Kim(@skim269)님의 Instagram 사진 및 동영상 보기 instagram.com 꼭 보러가고 싶은 웬지 기대되는 작가다."
