title,content
[한남동 카페] 1L당 1회만 추출하는 콜드브루 전문점 '테이크씨(Take C)',"광주 카페만 주구장창 다니던 제가 서울을 다녀왔어용 한남동에서는 이미 단골 여럿 보유한 유명 카페 흐흐. 제 마음에도 쏙 들어서 소개해드릴게요 '한남동 테이크씨 Take C' Take c 서울특별시 용산구 대사관로12길 4-8 위치는 용산구 대사관로 12길 4-8 한남동 주민센터 근처에 위치해있어요 테이크씨 카페 반대편에서 찍어봤는데 구조가 엄청 신기하죠. 건물이 언덕 따라 올라가는 느낌 어떻게 이런 곳에 이런 카페를 만들 수 있었는지 ! 구조 특성이 뭔가 더 힙하고 멋있어 보였어요 영업시간은 오전 9시부터 밤 12시까지 토요일은 무려 새벽 3시까지 영업해요 팔로워 50명, 팔로잉 0명, 게시물 27개 - @cafe_takec님의 Instagram 사진 및 동영상 보기 instagram.com 포장 / 배달 가능 배달의 민족에서 "" Take C "" 메뉴 검색 저도 호기심에 검색해봤는데 또 신기한 메뉴가 있어서 캡쳐해왔어요 아침부터 밤까지 메뉴로 얼음 없이 음료만 ! 얼음을 넣으면 녹으면서 맛이 연해지기 때문에 늘 아쉬움이 있었는데 고객 니즈 정확히 반영 💯 메뉴 주문은 여기서 하시면 되요 Take C는 12시간 동안 직접 수제로 내린 콜드브루 (더치커피) 전문점이에요 많은 원두량으로 1리터당 1회만 추출하기 때문에 신선하고 진한 콜드브루의 맛을 느낄 수 있대요 저는 사장님 추천메뉴인 마약커피를 주문했어요 또 다양한 디저트류도 판매하고 있어서 커피와 곁들이면 좋을 거 같아요 대표메뉴답게 앞에 팻말에도 크게 쓰여있쥬 더치 + 우유 + ? 마약 안해봤지만 중독성이 강하다고 하잖아요 대충 그런 뜻인 것 같아요 (!) ☕️🤍 테이크씨 주문하고 오면 옆에 공간이 있어요 눈에 띄었던 회전목마 어떻게 카페 안에 이런 인테리어를 하실 수 있는지 사장님 센스가 대단하신 것 같아요 타보고 싶었는데 눈으로만 봐주시면 감사하겠습니다 네 .. 흑흑 ( 😂) 그리고 이 마샬스피커에서 나오는 노래 선곡들이 기가 막혀용. 카페는 솔직히 분위기 조명 bgm이 좌우한다고 생각하는데 조합 100점이에요 힙하고 감성 넘치고 다해 〰 동네 주민분들을 위한 커피가루도 있구요 테이크씨는 반려동물 동반 가능해요 반려동물을 위한 위생봉투도 마련되어 있어요 단골 손님들이 많은 카페는 다 이유가 있는 듯 그리고 나온 Take C의 시그니처 마약커피 더치와 우유 그리고 ? 가 들어간 커피로 카페라떼 비슷하게 생각하시면 될 것 같아요 그렇다고 아예 단맛이 또 없지는 않고 달달한 커피 땡길 때 드시면 좋을 메뉴에요 가격도 저렴하고 양도 혜자. good ! 요새 무조건 테라스 즐겨야 하는 날씨잖아요 이 날도 날씨가 너무 선선하고 바람 냄새가 좋아서 몇 시간을 있었는지 모르겠어요. 카페 분위기도 정말 좋고 조명 온도 습도 최고야 동네에 이런 카페 있으면 넘 행복할 것 같아용. 💓 서울엔 멋있고 으리으리하고 힙한 카페 정말 많지만 북적이지 않고 자기만의 특색이 있는 이런 공간이 저는 더 마음 편하고 여유로워서 좋은 것 같아용. 또 언제 다시 갈 수 있을진 모르겠지만 마약커피 종종 생각날 것 같아요 연예인이나 유명 인플루언서 분들도 종종 오시는 멋지고 힙한 곳 (속닥 속닥 .. 비밀) 그럼 다들 테이크씨 ㅎㅏ세요 Feat. 촌스러운 광주 토박이가 다녀온 힙한 카페 take c #한남동테이크씨 #TAKEC #한남동카페 #마약커피 #이태원콜드브루전문점 #한남동더치커피 #한남동애견동반카페 #한남동테라스카페"
한남동 [Take C] 테이크씨 마약커피 / 영수증 카메라,"Take C (테이크씨) 📍 위치 : 서울 용산구 대사관로12길 4-8 ⏰ 영업시간 : 매일 09:00 - 24:00 📞 전화번호 : 0507-1376-3397 🚍 대중교통 : 6호선 이태원역 3번출구 도보 10분 영수증카메라가 있는 카페 회전목마가 있는 홀도 있어서 사진찍기에도 좋았던 한남동카페 끼끼랑 커피한잔 너무 먹고싶다!! 근데 카페를 굳이 찾아가고 싶진않은데 라면서 대화하는 순간 바로 보였던 테이크씨! 테이크아웃 전문카페인 줄 알았는데 왼쪽에 있는 테이블이 있는 공간이 take C의 홀이었어요 외부에서도 메뉴를 볼 수 있는데 에스프레소, 콜드브루, 쥬스, 미숫가루, 밀크티 등 다양한 메뉴가 있는 테이크씨 콜드브루 + 우유 + ? 라고 설명되어 있는 마약커피 1잔, 아이스 아메리카노 1잔을 주문했어요 디저트로는 케이크, 마카롱, 아이스크림 등도 있어요 사용시간 5분동안 무료로 사용할 수 있는 바로 인쇄되는 영수증 프린트 카메라 테이크아웃이라 사장님께 가게 앞에서만 사진을 찍겠다고 양해를 구하고 신분증을 안맡기고 사진을 찍었어요! 추억남기기! 주문하는 곳 옆에는 홀도 있는데 홀 안에는 귀여운 회전목마도 있고 반려동물 위생봉투도 준비되어 있어요 마약커피와 아이스아메리카노 아이스아메리카노는 무난했고 마약커피는 빽다방의 다방커피 같은 맛도나고 더위사냥 같은 맛도 나고 베트남 연유커피 맛도 나는 달달하면서도 맛이 없을 수 없는 커피였다 타이밍 좋게 마주친 한남동카페 커피도 맛있고 카메라도 있어서 추억남기면서 잠시 쉬었다 가기 딱 좋았다 Take c 서울특별시 용산구 대사관로12길 4-8"
"매콤한 음식이 생각날 땐 <동아냉면 이태원점> 맛있게 매운 냉면맛집, 후식 마약커피 Take C 한남동데이트 코스!","서울 5대 매운냉면집이 있는거 아시나요~ 쩡이 부모님댁 청량리에도 매운냉면 유명한 곳있는데 개인적으로 이태원에 있는 동아냉면을 더 좋아하는ㅋㅋ 청량리는 개인적으로 너무 매워요 ㅠㅠ 맛있게 매운 동아냉면 이태원점 소개해드릴께요~♬ 맛있게 먹고 매운 입을 달래줄 달달한 마약커피숍까지 한남동 데이트 제대로 하고왔어요!! 동아냉면 이태원점 서울특별시 용산구 대사관로 45-1 경의중앙선 한남역 1번출구에서 700M정도 위치 순천향대학교병원 근처에 있어요~ 요기 동아냉면 이태원점은 분점 본점은 보광동에있어요~ 어릴땐 본점으로 많이다녔었는데 주차하기편한 이태원점으로 다니게되는ㅋㅋㅋ 분점도 맛있어요 ~~♪ 매주 월요일휴무 화~일 오전9시30분~21시까지운영! 02-796-7442 주차,포장가능해용♥ 결혼식이 두탕있어 속이 니글니글한~ 매콤하며 가볍게 먹을만한 음식인 냉면이 생각나서 부랴부랴 왔는데 점심시간도, 저녁시간도 아닌 애매한 시간인데 사람이 좀 있네요~~♬ 오랜만에 왔는데 셀프 주문시스템으로 바뀐ㅋㅋㅋ 오랜만에온 ㅋㅋㅋ 예전에 회사 점심시간에도 슝슝 왔었는데 인건비가 올라가며 다 셀프로 바뀌나봐요 ~ 주문도 셀프, 물, 육수, 무생채도 셀프~♬ 동아냉면 이태원점 온육수 정말 맛있죠~ 포장해 달라고 하시는 손님들이 좀 많으신가봐요 여기서 많이 마시고 가시길ㅋㅋㅋ 양이 많은편은 아니예요~ 냉면 소 7,000원 대 9,000원 왕만두 7,000원 살짝 날이 더워져서 물냉면도 땡겼지만 동아냉면 이태원점은 비빔이죠!! 배부르다했는데 냉면만 먹기 아쉬워 왕만두도 주문했어요 ㅋㅋ 주문하길 잘했드앙♥ 잘 섞어 비벼서 호로록먹다가 입이 매워질때즘 만두와 온육수를 먹어주면 진짜 이맛에 동아냉면 여길 찾죠~ 아이들은 미리 주문할때 다대기 빼달라하면 안 맵게 먹을 수 있어요 ㅋㅋㅋ 맵찌긴 하지만 매운거 엄청 좋아하고 즐기는~ 맛있게매워서 비빔냉면먹고싶음 자주왔었는데 코시국이면서 오랜만에온~♬ 온 육수 두번 리필해 먹은ㅋㅋㅋㅋ 소화되는맛이랄까? 꾸준히 인기있는 곳! 다먹고 입이 매콤하니~~ 매콤한거 먹어줬으니 달달한거 먹어야죠! 달달한 커피로 속을 달래줘도 좋을거같아요~♬ 클리어한 ㅋㅋㅋㅋ 안넣어서 먹는게 맛있긴 하지만! 드시다 너무 매우시면 냉육수를 냉면그릇에 부어 잘 비벼서 드시는걸 추천드려요 동아냉면 이태원점을 등지고 오른쪽 언덕길을 좀만걸어올라오면~ Take C 마약커피집이있어요~♬ Take c 서울특별시 용산구 대사관로12길 4-8 사실 이 커피집은 회사 본부장님 덕분에 알게된?! 그 뒤로 냉면먹고 자주가봤어요 ㅋㅋㅋ 6호선 이태원역 3번추구에서 600M정도 위치 한남동에서 이태원으로 올라가는 언덕길에 있어요! 월-일 09시부터 밤12시까지 (토요일만 새벽2시) 0507-1376-3397 마약커피빼고도 다양하게 파는~ 디저트류도 판매해용~♪ 항상 테이크아웃만 해봤는데 안쪽에 자리도 있더라구요 ㅎㅎ 한남동 갬성이 느껴지는! 오랜만에 옛갬성느끼게 마약커피 테이크아웃주문! Take C 마약커피 3,900원 더치+ ? + 우유 약간.. 여름에갔을때 먹었던 베트남 커피? 배변봉투 무엇?!ㅋㅋㅋㅋ 인테리어 넘 아기자기한... 회전목마 올라타고싶네요 ㅋㅋㅋ 눈으로만 봐주시길~♬ 오르막길? 내리막길 갬성있는ㅋㅋㅋㅋ 날씨가 풀려서 산책하며 한바퀴돌기도 너무좋아요~ 매콤한 동아냉면먹고 달달한 Take C 마약커피로마무리! 주말 한남동, 이태원쪽 데이트가실분들 함 들려보시면 좋을거같아요~"
[이태원 한남동] 한남동 카페 Take c 힙한 분위기 카페,"한남동 카페 한남동 공영주차장 아래 순천향병원 가는 언덕길 아래의 동네카페 Take c 늘 지나다니면서 궁금하긴 했었는데요 혼밥 점심 식사를 마치고 커피 한잔 마시려고 방문 했어요. Take c 카페/ 디저트 - 서울 용산구 대사관로 12길 4~8 - 6호선 이태원역 6번 출구에서 686m - 영업시간: 매일 09:00~ 24:00 - 포장/ 배달/ 반려동물 동반가능 전화: 0507 1376 3397 Take c 서울특별시 용산구 대사관로12길 4-8 더치커피와 우유를 함께 섞은 마약커피를 판매하는 한남동 카페 테이크 씨 Take c 분위기는 독특합니다. 만지고 싶어지는 비주얼 눈으로만 봐주세요 ㅋ 아이스 카페라떼 (4,700원) 잠시 앉아서 시원한 카페라떼를 마시다가 다시 들고 수업들으러 한남 공영주차장 용산 문화센터로 이동 골목길 언덕가 카페 바깥에서 커피 마실수 있는 반려견 동반가능 한남동 카페 테이크 씨 #한남동카페 #용산카페 #마약커피 #테이크씨 #TakeC #한남동마약커피"
[한남동 카페] 테이크씨(Take c),"테이크씨(take c) 주소 : 서울 용산구 대사관로12길 4-8 영업시간 : 09:00 ~ 24:00 주차X Take c 서울특별시 용산구 대사관로12길 4-8 이태원으로 넘어가는 길에 우연히 발견한 카페 나름 테라스도 있고 분위기 좋은거 같아서 들려봤다 입구가 지하라 고개를 숙이고 들어가야 한다는게 조금은 불편함ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 메뉴 알코올도 파나봐요~ 근데 왜 바닥에 있는건지는.. 의문 맛있어 보이는 디저트도 많이 팔고 있었다 그치만 저녁을 많이 먹고 온 상태라 ... 도저히... 귀여운 프린트카메라도 이용할 수 있었다!! 데이트 오신 분들은 이용해보시면 추억 남기기 좋을 것 같다ㅎㅎ 신메뉴인가요 ...? 주문하고 발견해서 .. 넘 아쉽ㅜㅜ 커피가루 필요하시면 가져갈 수 있게 해두신 멋지신분들 옆 공간에서 마실 수 있는 공간이 따로 준비되어 있다 좌석이 꽤 많은 편이였다 그리고 야외에도 테이블이 있어서 봄,가을에 이용하기 좋을 것 같다 픽업대 옆에 귀여운 스티커도 있다 백수는 아니지만 .. 귀여우니까ㅎㅎㅎ 헤이즐넛라떼랑 로투스밀크쉐이크 시켜서 먹어봤다 헤이즐넛 라떼는 매우 맛있었다!!! 다만 가루가 다 가라앉아있어서 녹여먹느라 힘들긴 했다... 그래도 우연히 들어갔던 카페치곤 만족스러웠다"
이태원역 한남동 카페 TAKE C 테이크 씨,"안녕하세요 멈추지말아요 입니다:) 오늘은 이태원역 한남동 카페 TAKE C 테이크 씨를 소개하려고 해요 커피가 참 맛있거든요! 한남동 백수C TAKE C 제 영혼의 단짝인 옥만두와 함께 가보았어요 이제 작년이 된 21년도 가을이었습니다 참, 저의 옥만두 소개가 늦었죠? brompton 브롬톤 이라고 하는 접이식 미니벨로입니다 고향은 영국이고 시티 라이딩에 최적화되어있긴 하지만 장거리도 얼마든지 가능하는 걸 주인장이 직접 체험하고 증명한 만능 자전거랍니다! 이태원역 한남동 카페 TAKE C 테이크 씨 카페는 길가에 있어요 이태원에서 순천향대학병원 쪽으로 가는 내리막길에서 터널 같은 곳을 지나 커브를 돌 때 휙 하고 지나가버릴 수 있는 위치에 카페가 자리하고 있어요 Take c 서울특별시 용산구 대사관로12길 4-8 한남동 카페 테이크 씨는 친한 동생이 좋아라 하는 카페에요 왜냐고요? 커피가 맛있으니까요:) 이태원역 한남동 카페 Take C 테이크 씨 동생이 선물해 준 커피입니다 선물용 커피 세트에요 깔끔하고 예쁜 종이가방에 넣어서 주는데 선물할거라고 말하고 부탁드리면 포장을 해줍니다 겨울이고 크리스마스 즈음이라 그런지 포장 느낌이 메리 크리스마스네요:) 메리 크리스마스 Merry Christmas 이웃님들 :) 메리 크리스마스!! Merry christmas TAKE C 센스 넘치는 포장 예뻐서 뜯기가 아깝네요 ㅎㅎ 하지만! 커피 맛을 봐야겠어서 조심조심 뜯어봅니다 한남동 카페 테이크 씨 작은 공책 사이즈? A4용지의 반 정도 사이즈?의 상자에 꼼꼼하게 커피가 포장되어 있어요 한남동 테이크 씨 콜드브루와 마약 커피 2병이 다소곳이 누워있네요 명함 같은 종이는 품질 보증서와 한남동 테이크 씨 맛있게 먹는 Tip이에요 커피가 땡기는 날 어떻게 해야 더 맛있게 즐길 수 있을까요 한남동 커피전문가께서 알려주신 팁을 한번 알아보겠습니다 1. 콜드브루 ICE or HOT * 테이크 씨 추천 : 물 250ml + 콜드브루 50ml (콜드브루를 차갑게만 먹어야 한다는 생각은 오산~! 저희 콜드브루는 따뜻한 물에 드셔도 정말 맛있습니다! 라고 쓰여있네요 :)) 2. 콜드브루 라떼 (only ice) * 테이크 씨 추천 : 우유 250ml + 콜드브루 100ml 3. TAKE C 시그니처 마약 커피 (only ice) * 테이크 씨 추천 : 마약 키트 한 병 + 우유 200ml 한남동 커피 맛집 TAKE C 콜드브루 마약 커피 미국 서부영화 같은 데서 본듯한 휴대용 술병? 스타일의 보틀에 콜드브루가 가득 들어있어요 멈추지말아요는 정말 무더운 여름 아니고서는 따뜻한 커피를 즐기는 편이기 때문에 콜드브루로 따숩게 마셔봅니다 물론 아이스로 마셔도 정말정말 맛있어요 한남동 카페 TAKE C의 콜드브루는 정말 커피가 부드러워요 이렇게나 부드럽다고? 할 정도예요 사무실에 같이 일하는 분 중에 커피를 1도 못 마시는 분에게 콜드브루 원액을 맛보게 하고 그다음 맛있게 먹는 팁에 나와있는 대로 물을 섞어서 권했더니 평소에 커피를 안 마시는 분인데 참 좋아하셨어요 부드럽고 고소하다고 이 정도면 자기도 커피를 좋아할 것 같다고 :) 이 정도면 커피 맛 대성공?! 요요 작은 병은 마약 커피라는 거예요 마약 키트라고 비밀스럽게 적혀있답니다 ㅎㅎㅎ 재미있죠? 마약 커피 마약 키트라는 말을 듣고 커피를 좋아하는 분들이 몰려들었어요 갑자기 회사 탕비실이 핫플레이스가 됐지 모에요 >_< 마약 키트 호리병 하이고 귀엽다 귀여워 사이즈가 너무나 딱이어서 요렇게 주머니에 쏘옥 넣어서 어디든 가고 싶네요 커피 총알 든든히 챙겨서 여행 가도 좋을 것 같고요 등산이나 산책을 길게 나갈 때 챙겨서 가면 참 좋겠다는 생각을 해보았어요 이태원 마약 커피 부드러운 콜드브루를 드디어 개봉했습니다! 좋아요 아주 테이크 씨의 콜드브루는 쓴맛이나 산미는 적고 부드럽고 고소함이 풍부한 것 같아요 제 취향에 딱이랍니다 이웃님들은 어떤 커피 좋아하세요? 인기가 좋아서 금방 품절됐습니다 내가 다 뿌듯? 네스프레소 에어로치노 3 우유 거품기 우유 스팀기 이번에는 아껴둔 비장의 무기! NESPRESSO AEROCCINO3 Milk Frother 네스프레소 에어로치노 우유 거품기 또는 우유 스팀기라고도 하는 걸 이용해서 멈추지말아요가 사랑하는 라떼를 만들어보겠습니다! 한남동 테이크 씨가 맛있게 먹는 팁 알려준 거 제대로 활용해 봐야죠! 우유 거품기가 잘 돌아갑니다 한 번 작동하면 2분 정도 돌아가는데요 아웅 서투른 멈말이는 거품 내는데 중요한 역할을 하는 스프링을 안 끼우고 작동했네요 뚜껑에 동그랗게 달린 스프링 보이시죠? 저 스프링을 거품기 안쪽 바닥에 있는 부품에 끼워서 장착해야 하는데! 아쉽당 네스프레소 에어로치노3 우유 거품기 우와 스프링을 끼우지 않았지만 그래도 우유 거품이 보솔보솔 올라왔어요! 새하얀 - 눈처럼 보이네요 ^^ 자, 이제 마약 키트를 사용할 시간이에요 꼭 마법사가 된 기분이네요 ㅎㅎ 마약 커피를 먼저 컵에 붓고 스팀 한 우유를 커피가 있는 잔으로 또로롤로록 따릅니다 실은 고민이었어요 커피를 먼저 넣어야 하나 아니면 우유를 먼저 넣고 커피를 부어야 하나 뭐가 맞는 건지 아시는 분은 좀 알려주세요 ^^ 짜잔 - 너무너무 맛있어 보이지요? 부드러운 우유 거품과 마약 커피의 달콤함에 깜짝 놀랐어요 늘 아메리카노를 즐겨마셔서 테이크 씨의 시그니처 마약 커피가 이렇게 맛있는 줄 처음 알았거든요!! 와오 맛있다 맛있다를 연발하면서 커피를 다 마셔버렸답니다 한남동 카페 TAKE C 다음에 방문하면 매장에서 회전목마 바라보면서 마약 커피 마시고 와야겠어요 똥손인 제가 만들어도 이렇게 맛있는 마약 커피를 직접 전문가께서 만들어주시면 얼마나 맛있을까요! 냐항 행복한 생각을 하면서 오늘 포스팅은 마무리할게요 이태원역 한남동 카페 테이크 씨 마약 커피 후기였습니다! 새해 복 많이많이많이 받으세요! 남으면 저도 좀 주시고요 :) 백운호수 와플맛집 카페451 안녕하세요 달려라윤이입니다! 언제였더라 브롬톤이라는 자전거를 같이 타는 지인분이 무조건 먹어야 하는 ... blog.naver.com"
용산 한남동 카페 - TAKE C,안녕하세요~올리브입니다:) 한남동에서 남자 친구 친구분들과 만나서 저녁을 먹고 카페로 이동했답니다. 생각보다 일찍 문을 닫은 가게들이 많아서 찾은 카페는 용산 한남동에 있는 TAKE C 카페예요. Take c 서울특별시 용산구 대사관로12길 4-8 조금 올라가야 하는 오르막길이긴 합니다만 구두 신은 저는 올라갈만하더라고요. 저희 집에 가는 길이 엄청나게 경사가 심해서 그런 건지ㅋㅋㅋ 입구는 작아서 키 크신 분들은 머리 조심!! 메인 시그니처 음료는 마약 커피라고 합니다. 오빠랑 오빠 친구분들은 마약 커피 아이스로 주문하고 저는 tee를 주문했어요. 베스트 추천은 프랑스 파리가 생각나게 하는 Paris tee입니다. 뭔가 커피 맛집의 느낌을 전해주는 듯한 영수증 인테리어인가요???? 자리는 나와서 옆으로 이동하면 활짝 오픈되어 있는 곳에 자리를 잡으면 된답니다. 동심의 세계로 빠져들 수 있는 작은 회전목마가 있어요. 디저트로 한라봉 홍차 케이크도 함께 먹었답니다. 오빠 친구분들이 너무 재밌게 잘 대해 주시고 영양제와 달달한 디저트까지 챙겨주셔서 너무 감사드렸던 그런 하루였어요.
한남동 힙한 스타일의 동네커피 맛집 테이크씨 take c,안녕하세요. 샐리예요 저희동네에 오래된 힙한 카페 테이크씨에 다녀왔어요~ 테이크씨는 마약커피를 판매하는데 더치 + 우유로 만드는 커피예요!! 테이크씨는 이태원가능 방향 언덕에 있어요 요렇게 테이블이 따로 있는 매장이라 음료는 저 검정색에 빨간간판이 있는곳에서 주문을 한 후에 테이블에 앉음 되요! 구조가 조금 독특하죠? ㅋㅋ 테이크씨 시그니처 메뉴인 마약 커피 ㅋㅋ 누가 보면 잡혀간다..; 메뉴는 다양하게 있는데 요렇게 입구에 걸려있어요 테이크씨는 집에서 배달도 되던데 예전에 한번 방문 하고 오랜만에 가봤어요 매장이 넘 작고 협소해서 여기선 주문만 하고 이동해야해요 디저트 종류가 다양하게 있어서 원하는 디저트 이야기 하면 된답니다 테이크씨 맴버쉽 마일리지랑 선불카드 안내 이런게 있는지 이번에 알았네요.. 유효기간이 너무 짧네요 ㅋㅋ 음료 주문히 앉아서 바라본 풍경 사실 요 길 라인이 굉장히 조용해요 뭔가 맛집인 언덕을 올라가거나 아래쪽으로 내려가야 하거든요 강아지도 함께 있을 수 있답니다~ 테이크씨 안쪽에 있는 귀여운 회전목마 메리고라운드라고 하죠 ㅎㅎ 이거 자리 몇번 이동하더니 여기에 안착했네요...; 조용하게 쉬기 좋은 동네카페로 가끔 방문하면 편하게 쉬기 좋아요 애견동반이 가능하지만 풀어둘 순 없고 안쪽 보다는 외부쪽에 아이들을 데리고 있더라구요 사실 내부는 안되는 느낌적느낌? 그래도 산책 하면서 더움 잠깐 들리기 좋아요 Take c 서울특별시 용산구 대사관로12길 4-8
한남동 카페 Take c 테이크씨 부조화 속 조화로운 카페 (애견동반가능),"#한남동카페 Take c 카페 다녀왔다 한남동카페 테이크씨 운영시간 월 - 일 09:00 - 00:00 한남동 괜찮은 카페 가려고 열심히 서치했는데 죄다 7,8시에 닫았다 자정까지 운영하는 카페라 바로 들어왔다 Take c 서울특별시 용산구 대사관로12길 4-8 한남동 골목에 있다 근처에 순천향대병원이 있다 주문받는 곳과 카페공간이 분리되어 있다 길을 걷다 영상미에 이끌려 들어가게 된 Take C 회전목마와 화려한 영상 슬픈 캔디 아련한 분위기 부조화 속 조화가 느껴진다 불편한 의자도 있고 (인스타감성?) 편한 자리도 있어 바로 가방부터 내려놓았다 애견동반 가능 카페이기도 하다 한남동 Take c 메뉴 음료가 다양하고 알코올도 판매중~ 차 종류도 다양하다 디저트는 샌드위치, 마카롱, 케이크가 있고 병으로 콜드브루, 밀크티도 판매중 아기자기한 소품들 시선강탈❤️ (센과 치히로) 한남동 카페 Take c 나의 주문 오미자차 5500원 말차 가또 쇼콜라 8000원 친구가 주문한 음료는 기억이 나지 않는다 요즘 따뜻한 티에 빠져 있는데 카페에서 오미자차는 첨이다 케이크 박스가 유니크하닷😆 오미자는 새콤하고 따끈~했다 말차는 꾸덕지면서 많이 달지 않았다👍 나무포크를 주셨다 나오면서 보니 커피가루, 반려동물 위생봉투 제공하고 있다💕 한남동카페 Take c 후기 애견동반카페 인테리어 유니크 차 종류 다양 이상 내돈내산(친구가 사준 - 고마워💛) 한남동 카페 Take c 후기였다"
[한남동 카페/이태원역 카페]Take C(테이크 씨) 카페(마약커피) 반려동물 동반 가능,"안녕하세요 여러분! 날씨가 넘넘 추운 요즘~ 이럴 때 일수록 따듯한 커피가 더욱 생각나지 않나요? 그래서 오늘! 한남동 카페인 Take C에 다녀왔어요~ 이곳은 마약커피집이기도해요 ~ ㅎㅎ 함께 Take C 리뷰를 보실까요? 위치: 서울 용산구 대사관로12길 4-8 주문: 네이버로 미리 주문 가능! 반려동물 동반 가능!♥️ 영업 시간: 매일 9:00-00:00 외관이에요~ 주문하는 곳과, 커피를 즐기는 공간이 분리되어 있어요! 커피가루도 나눠 주시고, 옆에는 반려동물의 배변 봉투도 나눠 주시는 선반이 있었어요~ 참 따듯하신 사장님~~ 주문하는 공간으로 가 볼까요? 메뉴판이에요~ 저는 마약크림(아이스크림)을 주문하였어요~ 그리고 한 가지 더! 재미있는 사실! 이 곳에서는 즉석 카메라를 이용할 수 있어요. 신분증을 맡기면, 5분동안 빌릴 수 있는데요! 정말 정말 귀엽지 않나요? 저희가 주문한 마약크림과 사진기로 찍은 즉석 사진이에요! ㅎㅎ 사진을 찍고, 즉석에서 인화를 할 수 있으니 정말 뜻깊은 추억을 만들 수 있어서 참 좋았답니다. 마약 크림도 맛있었어요!! 가격 대비 양과 맛이 정말 훌륭했어요 내부 공간도 함께 구경해 볼까요? 메리고라운드!도 매장 내 있어요 ㅎㅎ 공간도 널찍 널찍하고 의자도 많아서 친구들과 즐기기에 정말 좋은 공간이었어요~~ 밖에도 테이블이 있어서, 춥지 않은 날에는 밖에서도 즐길 수 있을 것 같네요 ♥️ 이상 Take C 카페 후기였습니다!! 모두모두 건강하세요!! #한남동카페 #이태원카페 #한남카페 #이태원역카페 #takec #테이크씨 #마약커피 #한남동애견동반 #이태원애견동반 #애견동반카페 #한남반려동물 #이태원반려동물 #반려동물가능 #반려동물가능카페"
