title,content
한남동 넓고 쾌적한 햇살맛집 카페🥌 오베뉴 한남,"※이 글은 2023년 10월에 방문하여 작성한 글입니다. 한남동에 생긴 밝고 화사한 공간의 오베뉴 2호점 ohvenu hannam 한강진역 오베뉴 한남 영업시간 가오픈기간 ~11.11 10:00 - 23:00 한강진역 오베뉴 한남 전화번호 0507-1461-0943 한강진역 오베뉴 한남 위치 / 인스타 오베뉴한남 서울특별시 용산구 한남대로20길 47-18 1층 @ohvenu_hannam 한강진 한남더힐 부근에 생긴 카페 오베뉴 한남. 오베뉴는 일산에 본점이 있는 카페로 2호점을 서울에 낸 김에 한 번 방문해봤다 입구에 다다랐을 때 바로 앞에 보이는 건 테라스! 요즘 가을치고 날씨가 따뜻해서 자리하기 최적이었던. 안 쪽 내부공간은 규모가 크고 쾌적한 게 특징이었다 한남동 감성에 딱 알맞는 인테리어로 자리 간격도 널널하고 답답하지 않아 주말에도 부대끼지 않고 여유롭게 착석할 수 있어 좋았던. 대리석과 나무 가구들을 활용해 모던하면서 따스한 감성을 느낄 수 있는 점도 포인트! 내부공간을 활짝 개방해두어 야외와 연결된 점도 좋았던 것 같다 선선한 가을 바람과 따스한 햇살을 맞으며 편하게 머물 수 있었고 근처 주민이라면 노트북 하나 들고 작업해도 좋을 공간. 조금만 추워지면 폴딩도어를 굳게 잠굴 듯 하니 가을 지나가기 전에 꼭 방문해보길 추천하고 싶다 오베뉴 한남 메뉴, 오베뉴 한남 가격 오베뉴 한남 디저트 오베뉴 한남 메뉴판 ※1인 1음료 주문 권장 ※애견동반 및 촬영 문의 한남동 카페답게 가격대가 꽤 높았던 오베뉴의 메뉴들. 하지만 가짓수도 많고 스페셜티커피도 있어 먹고 싶은 것들이 많았다 나는 과테말라 SHB 안티구아(9,000won)와 민트모카(7,500won) 한 잔 씩 주문했다 과테말라, 민트모카 달콤한 초콜릿과 함께 내어주신 드립커피와 민트와 커피 두 층이 나눠진 민트모카! 민트모카 좋아하지만 파는 곳이 흔치 않은데 오베뉴에서 판매하고 있어 냉큼 주문했다 민트모카 민트 반, 모카커피 반 정도의 비율로 나뉘어진 걸 잘 섞어 마시면 되는 민트모카! 민트커피 오랜만에 맛보는데 달달한 모카와 상쾌한 민트의 비율이 딱 맞아서 정말 맛있게 먹었던 커피였다 민트 음료 좋아하는 사람들은 강력 추천+_+ 과테말라 과테말라 원두의 노트는 피칸, 초콜릿 향이라고 한다 쓴 맛은 전혀 없고 은은한 고소함이 감돌아 누구나 먹기 쉬운 스타일의 필터커피인 듯! 함께 주신 초콜릿은 고소한 느낌의 필터커피와 잘 맞았다 달고 씁쓸한 초콜릿이라 과테말라와 더욱 시너지가 좋은 느낌. 자리가 별로 없거나 협소한 공간의 카페를 피하고 싶다면 추천하고픈 한남동 카페 오베뉴. 밝은 햇살과 잘 어울리는 곳으로 야외개방할 날이 별로 남지 않았으니 쌀쌀해지기 전에 한 번 방문해봤으면 좋겠다"
"[#10] 한남동 신상카페, 오베뉴한남 솔직 리뷰! (카페 관계자 클릭금지❌)","한남동 신상카페 오베뉴한남, 이전에 있던 아분드 카페 위치에 들어선 신상카페이다. 우선 외관과 내부구조가 아분드와 매우 흡사하다. 오베뉴한남 내부인데, 햇살이 들어 참 이쁘다. 가구들이 프리츠한센 가구인데, 돈 많이 들었겠다! 오 블로그에서 바로 모자이크 처리 할 수 있다니!! 엄청나군!? 암튼, 내부 인테리어를 대리석느낌과 우드톤으로 맞췄는데, 이쁘다! 좌석배치도 아분드와 비슷한거같다. 사실 요즘 K카페들은 인테리어 다 이쁘지 뭐~ 가장 중요한건 메뉴와 가격, 그리고 맛 정도가 아닐까? 훠훠, 이 건방진 메뉴보게나~~ 아메리카노가 6천원은 선넘은거 아니오!? 나같은 서민은 어떻게 사먹으라고!! 암튼 통장잔고 40만원 뿐인 나였지만, 이집의 시그니처인 그레이라떼를 시켰다. (주관적인 내 생각임.. 반박시 내말이 맞음) 16온즈 ? 맞나? 암튼 그 사이즈에 담겨나오는 음료. 얼음이 겁나크다. 이글루 만들 수 있을정도? 일단 냉정하게 맛평가와 종합평가를 하자면.. (오베뉴한남 관계자는 뒤로가기.. 요망) . . . 맛은 쏘쏘! 사실 커피맛이 거기서 거기아니냐! 그냥 달거나 쓰거나 그런게 커피지! 양은 빨대로 세번정도 씨게 빨면 사라진다. . 일단 한남동프리미엄 이니까 가격 이해한드.. 그래 경기도 근교가면 아아가 8천원 ㅇㅈㄹ하니까.. 일단 프리츠한센 가구들이 많아서, 가구 좋아하면 갈만 할듯! 정말 솔직히 이 트렌디의 중심 한남동에서 과연 살아남을 수 있을까 의문이 들긴 한다. 종합점수를 주자면! (5점 만점) 인테리어 : 3.5점 커피맛 : 3점 가격 : 2.5점 이정도? 그냥 무난하지만 특출나지않은 카페이다. 한번쯤 가볼만하다? 라는 말도 좀 어렵긴하다. 하지만 본인이 가구를 좋아한다면 한번쯤 가봐라! #한남동 #내돈내산 #카페 #리뷰 #후기 #한남 #오베뉴한남 #오베뉴 #한남동카페 #맛집 #한남동맛집 #한남맛집"
372) OHVENU / 오베뉴 한남,"오베뉴 한남 아분드 있던 자리. 테라스가 딱 좋은 날이었음. 이 자리 앉을까하다가 해가 너무 심하게 내리쬐서... 아쉬운건 야외테이블 안 예쁨 🤨🧐 그림자가 꽤 길게. 정말 쨍쨍햇살. 안 앉은게 다행 ㅎ 벽면 테이블. 전체적인 느낌. 건물을 보면 통채로 사용할꺼 같은데 1층만이라고 함. 채광도 있고 자외선 차단된 자리 🙂🙃 하얀 벽과 은은한 우드톤이 매장을 더 밝아보이게 한다. 불편하지만 깔끔한 자리. 우리자리에서 본 바 측면. 공간 디게 넓게 할애. 저 뒤에 보이는 테이블의 높이가 젤 좋긴 하다. 의자는 직각 -.,- 바 전경. 해가 무지 심하게 들어왔다. 매장 들어가는데 비어있었다 😚 쏘럭키! 좋아하는 대리석의 결은 아니지만 벽면 철제 선반과 어우러져서 이 공간엔 잘 얼림. 어딘가 좀 차분한 공간 느낌. 의자 넓은게 짐에게도 자리를 하사해 준 느낌. 액자 속 사진이랑 화분이랑 연속성이 느껴짐. 꼭 내방 옆 책장처럼 끼워넣은 듯한 느낌. 셀프바. 물은 없었음 😨 쇼케이스 안 디저트s 진심 궁금한게 울 나라 사람들 치즈바스크 좋아함? 카페마다 다 있는데 이해불가 🤨 하늘이 새파래서 이 각으로 안 찍을 수가 없었다. ㅇ ㅏ ㅇ ㅏ 고소한 원두 픽! 라즈베리에이드 블랙베리, 라즈베리, 블루베리 듬뿍! 🐿️🍚 재니스~~ 어서 오마이갓!!! 플리즈~~~ 까눌레 갈라져 나온거 보고 개거품 😶‍🌫️😱😱😱😶‍🌫️ 까눌레는 칼로 갈라먹지 않아!!!!! 맛은 좋았음........ 잘려져 나온 충격이 느무 컸! 겉바속촉! 맛의 발란스도 죠아! 마들렌. 🤎🤎🤎 얼그레이 🤎🤎🤎 오베뉴한남 서울특별시 용산구 한남대로20길 47-18 1층 #오베뉴 #오베뉴한남 #Ohvenu #한남동카페"
한남동 순천향대학병원 인근 카페 ‘오베뉴 한남’ 후기,"오베뉴한남 서울특별시 용산구 한남대로20길 47-18 1층 한남역 경의중앙선 서울특별시 용산구 독서당로6길 12-13 📌매일 10:00~23:00 경의중앙선 한남역 1번출구에서 약 1km 오베뉴 한남(@ohvenu_hannam) • Instagram 사진 및 동영상 팔로워 85명, 팔로잉 8명, 게시물 3개 - 오베뉴 한남(@ohvenu_hannam)님의 Instagram 사진 및 동영상 보기 instagram.com 일산에 있는 카페가 최근 한남에 2호점을 오픈했다고 한다 현재 한남에 위치한 곳은 이전에도 카페가 운영됐던 모양! 오픈하자마자 갔더니 사람이 없어 한산해서 좋았다 외부에도 좌석이 있는데 날이 따뜻할때 정말 즐기기 좋을듯 지금은 좀 쌀쌀해져서 😣 그리고 직원분들이 적당히 아는척해주셔서 부담스럽지 않아 좋았다 메뉴판 내부는 넓찍하다! 나는 창과 꽃이 예쁜 요자리에 앉았다 민트모카 7.5 적당히 뜨겁고 맛있었는데 분위기도 편안하니 만족스러웠다 이상 한남동 순천향대학병원 인근 카페 ‘오베뉴 한남’ 후기 끝"
<오베뉴한남> 가구가 예쁜 분위기 맛집,오베뉴 한남 Ohvenu 카페 오베뉴가 한남동에 새로 생겼다. 서울 용산구 한남대로20길 47-18 1층 10:00 - 23:00 주차 - 발렛(유료) 오베뉴 한남은 햇살 맛집이라던데... 내가 방문했을 때는 비가 와서 아쉬웠지만 그 나름대로 분위기가 있었다. 들어오자마자 가장 마음에 들었던 공간! 원목가구와 프리츠한센 의자를 함께 배치해두었는데 따뜻하면서도 고급스러운 분위기이다. 디저트는 넉넉하게 6종류! 오베뉴 한남은 대리석과 원목이 지배적인 군더더기 없는 깔끔한 공간이다. 특히 원목가구 소재 배합과 디테일이 감각적이라고 생각했는데 공간의 전체적인 결을 해치지않으면서도 저마다 독특한 매력을 지녔다. 중간중간 얇상한 프리츠한센 의자가 원목가구와 함께 배치되었다. 볼드한 원목가구의 무게감과 묘하게 조화를 이루고 있다. 아메리카노 레몬파운드케이크 까눌레 레몬파운드케익은 세콤한 맛을 좋아하는 내 취향에 맞았다. (오빠는 조금 시다고 했음) 까눌레도 맛있었다🙂 오후가 되니 사장님이 문을 열어주셨는데 테라스 좌석에 앉은 느낌이라서 좋았다. 가을 분위기를 만끽하기 좋은 곳이다. 추워지기 전 서둘러 방문할 것을 추천! 쾌적하고 깔끔해서 대화 나누기에도 좋은 오베뉴 한남! 햇살이 좋을 때 다시 가고 싶은데 보통 햇살이 들때 시간이 없다는 것이 문제... ㅜㅜ 오베뉴한남 서울특별시 용산구 한남대로20길 47-18 1층 오베뉴 한남 카페 #한남동카페 #오베뉴 #오베뉴한남 #한남카페 #프리츠한센 #원목가구 #카페가구
"오베뉴 한남 OHVENU, 일산에 이어 순천향대학병원 근처 조용한 햇살맛집 신상카페","오베뉴 한남 OHVENU, 일산에 이어 순천향대학병원 근처 조용한 햇살맛집 신상카페 오베뉴한남 서울특별시 용산구 한남대로20길 47-18 1층 매일 10:00~ 23:00 https://instagram.com/ohvenu_hannam?igshid=NzZlODBkYWE4Ng== 오베뉴 한남(@ohvenu_hannam) • Instagram 사진 및 동영상 팔로워 101명, 팔로잉 10명, 게시물 4개 - 오베뉴 한남(@ohvenu_hannam)님의 Instagram 사진 및 동영상 보기 instagram.com https://instagram.com/orezeajc?igshid=MzRlODBiNWFlZA== (@orezeajc) • Instagram 사진 및 동영상 팔로워 559명, 팔로잉 23명, 게시물 358개 - (@orezeajc)님의 Instagram 사진 및 동영상 보기 instagram.com 나인원 순천향대학병원이 있는 인근에 위치해 있는 카페 오베뉴 한남 입구 순천향대학병원 건너편 한남 오거리에서 도보로 5분정도 걸리는 거리에 위치해 있는 오베뉴 한남 조금은 골목으로 들어가야되다보니 지도를 잘 보고 방문 하면 좋을듯해 오베뉴 한남은 일산에 1호점을 운영을 하고 있고 서울에는 2호점이자 첫 지점이라고 한다. 조용하고 한적한 골목을 지나 들어가다보면 눈에 띄는 하얀 큰 건물이 눈에 확 들어온다. 놀러온 사람들보단 인근 회사원분들이 많이 보였다. 메뉴판 브루잉커피부터 다양한 커피와 논커피 음료가 준비 되어 있다. 한남동이라는 동네답게 다른 동네의 카페들보단 확실히 가격대가 하나하나 다 높은 편이라고 생각이 들었다. 그래도 구성도 좋고 먹고 싶은게 꽤나 많이 보였지만 숙취에 힘들었던 날인지라 깔끔하게 먹기로 아메리카노 아이스 까눌레 주문 - -1인1음료 권장 -촬영 및 애견동반 문의 디저트 바나나 브레드를 오랜만에 만나서 정말 먹고 싶었는데 여기 시나몬 롤이랑 바나나 브레드 맛있다고 하니 꼭 드셔주세요. 직원분들의 공간 대리석으로 된 어둑한 색감의 바 하나가 길게 놓여져 있고 위에는 여러 머신들이 뒤 벽면쪽으로는 여러 잔들이 놓여져 있다. 오른쪽 문에서는 따로 베이커리들이 만들어지는곳으로 이른 시간 방문 했었는데, 분주하게 움직이고 계셨던 직원분 대리석과 원목으로 공간들을 만들어놔서인지 모던하면서도 깔끔한 그리고 수평이 맞는것이 너무 마음이 편안했던 내부 한남동의 카페들은 대부분 넓은 공간으로 좌석의 배치 또 한 넓게 배치 하는 곳이 많은듯하다. 그러다보니 한남동의 카페를 오면 일단은 테이블간의 간격이 넓어 부대끼지 않고 사람들이 많아도 시끄럽거나 불편함 없이 즐기기 좋다. 큰 창들이 열려있어서 일단은 너무나 쾌적했고 막힘 없이 답답함이 전혀 느껴지지 않았따. 내부 공간 자체도 오픈을 한지 얼마 안되서도 있겠지만 그만큼 관리가 잘 되고 있어서 전체적으로 하얀색의 배경이 많았지만 깔끔한 분위기가 너무 좋았던 공간 테라스 내부 공간에 비하면 다소 무게감은 떨어지는듯한 테라스 공간 그래도 요즘 같이 날씨가 시원하니 가을 날씨를 즐기고 싶으면 좋을듯한 워낙에 단독 형식으로 만들어진 카페이다보니 테라스에 앉아서 공간을 즐기는것 또 한 좋을듯하다. 까눌레 겉바속촉으로 오랜만이어서 더욱 맛있었던 그냥 맛있는 까눌레 그 맛 그정도 아메리카노 아이스 탄 맛이나 산미가 전혀 없이 먹기 너무 좋았던 아메리카노 이른 시간임에도 부담 되지 않은 깔끔한 뉘앙스덕에 후룩 넘기게 됬고 같이 주문했던 까눌레와 시너지가 너무 좋았다고 10분만에 다 먹은거 같은데 은행잎 오베뉴 한남동의 한적한 곳에 위치해 있는 신상카페 다음에는 와서 바나나브레드와 시나몬 롤 먹고 싶다 끝ㅌㅌ"
한남동에 위치한 까페 대리석시공,현장위치 : 한남동 업 종 : 까페 석 종 : 아마존트라버틴 물 량 : 35㎡ 작업기간 : 4일 문의전화 : 010-3000-5067 대리석싱크대상판은 마르모라따입니다 010-3000-5067 안녕하세요 마르모라따 입니다! 이번에 포스팅 해 드릴 내용은 #한남동까페 #아마존트라버틴 #대리석작업대 #대리석싱크대 #대리석시공 #오베뉴한남 입니다 실측하면서 촬영한 사진입니다 타공부위는 정해지지 않고 일단 사이즈와 문제가 될 수 있을 것 같은 부위 사진을 촬영합니다 싱크대 부분입니다 두번째로 작업대와 카운터로 쓰일 부분 입니다 나중에 설명 드리겠지만 구조가 복잡합니다 세개의 기둥과 테이블 부분입니다 기둥 사이즈가 같기에 한장의 사진으로 구조파악을 했습니다 H빔 골조라 맨 윗단에 날개가 달려 있습니다 테이블 부분도 녹록하진 않습니다 시공중 사진입니다 도면타공이 아니고 현장타공이라 한장한장 맞춰보고 타공하고 진행이 됩니다 #탑마운트싱크볼 이라 현장에서 타공했습니다 작업대 겸 카운터부분 시공사진입니다 이 부분도 현장타공입니다 일정이 촉박해서 어쩔수 없었네요 시공 후 사진입니다 시공 순서가 다 달라서 한개한개씩이 아닌 공정에 따라 일괄적인 시공방식을 따라 할 수 가 없었네요 기둥 및 테이블 마감사진입니다 싱크대와 작업대 겸 카운터로 사용하게될 부분입니다 한가지 중요한 사실은 #트라버틴 계열의 석종은 공극이 많아 수직면에 구멍이 많습니다 클라이언트 분께 마감 사진을 보여드리니 수직면 구멍을 메꿔달라고 하셨습니다 후속적인 작업사진입니다 세가지컬러로 조색했습니다 #마스킹테이핑 #테낙스 #테낙스조색 이것으로 #아마존트라버틴 #트라버틴 #한남동까페 #까페대리석시공 포스팅을 마칩니다 마르모라따입니다 010-3000-5067
한남동 오베뉴 카페 설비,- 서울 용산구 한남대로20길 47-18
여름 시작,한남동의 그 날 정말 더웠던 그 날 어떻게든 놀겠다고 일단 나섰고 매일 홍대에서 모이던 우리는 어떻게든 일단 홍대를 벗어났다 #한남동맛집 #파이프그라운드 오랜만에 온 한남동 인생샷을 건지기 위해 요리조리 움직여보기 감성샷도 요리조리 이거진짜 겁나 맛있음 피자도 진짜 맛있음 기절이야😝 바쁘다 먹기 어벤저스끼리 똘똘 뭉쳐도 보고 V 날씨가 맑아서 사진이 이쁘게 나온다 덥긴한데 즐겁다 너무 든든한 내 사람들 한남동은 역시 이쁜 가게가 많다 아기자기하고 #로우커피한남 한남동에서 유명한 커피가게 앞에서 한 컷 치즈 어쩌고 저쩌고 케이크 #한남동카페 #카페오베뉴 다 이쁘고 잘 생김 우리 너무 이쁘고 귀여워 🖤 아까 밥먹고 나와서 찍은 한 여름 인생샷 영화보러 왔어요~ 범죄도시2 손석구 존멋 #익선동 #익선동호호식당 너를 만나러 일찍 나선다 그리고 또 아는동생 만나러 일찍 퇴근 지나칠 수 없어 #monomention 동생 기분좋게 해줄려고 했는데 제일 신난건 나 바로나! 사랑하는 익선동🖤 경복궁 근처 밤에도 참 예쁘다 여름엔 역시 매운맛이지~ 디저트 단맛이지~ #지축디저트 #지축태극당 카리나 몸에 내 얼굴 너무 잘 어울림 확신의 센터상이다 #연남동프앙디 여기 수플레 팬케이크는 진짜기절이다 #수플레팬케이크 #연남동디저트맛집 공연기획자의 발은 바쁘다 음향감독의 손은 바쁘다 매일 아침 뜨는 해를 본다 곧 출근할건데 집은 왜가나 씻고 옷 갈아 입으러 간다 그래도 나는 내가 하는 일이 좋다 내가 하는 일을 좋아하는 내가 또 좋다 체육대회 무조건 내가 있는 팀이 이겨야 한다🤗 응원으로 체력을 다 쏟고 집와서 골아 떨어짐 이 날 본 마지막 하늘 (누워서 찍은 사진) 뭐 이것 저것 어떠냐고 물어본다 열정적인데 미안한데 다 별로다
밀린 일기 01.,임시저장에 아주 오래 묵혀뒀던.. 작년일기 이 곳은 입구부터 내 예상과 벗어난 곳에 있던 카페 토오베 아기자기 귀여운 다기들이 콕콕콕 따뜻한 차와 나오는 옥수수빙수 다 흘러서 먹기 불편했지만 넘 맛있다 토오베 시그니처 레몬 젤리 🍋 상큼 또 먹으러 가야지 이른 저녁을 먹고 여유롭게 산책하는 계절 좋댜🫧 강아지 없이 산책하면 괜히 죄책감 든다.. 원래 가려던 길이 아닌데 어쩌다 만난 무지개라 더 반가웠다 어느 수집가의 초대 마지막 타임이라 후다닥 봐야해서 좀 아쉬웠지만 마음이 아주 든든해진 전시 빠짐없이 좋았다 기회되면 또 보고 싶다 또 만난 무지개..🌈 우연히 2번이나 봤는데 복권이나 사둘걸.. 정말 찾기 어려웠던 오베뉴 꽁꽁 숨겨져 있었는데 밤에 가서 더 좋았던 곳 빙수 먹고 싶다 한창 집 근처에 신상가게 생기면 잘 가봤는데 요즘 잘 안 갔더니 새로운 곳이 많이 생겼다 분발해야겠어 달팽이 주워가는 녀자 키우겠다는걸 겨우 말려서 어느 나뭇잎 위에 올려두고 왔다 여긴 동생의 밤가시 최애 카페 이 거품아아에 환장하는 편 색이 이쁜데 내가 좋아하지 않는 향이 나서 손이 잘 안 갔다 어떤 재료 때문에 그런건지 아직 모르겠다 궁금해 맛있던 단새우 파슷타 이건 또 먹고싶당 술 마시면 아스크림 찾는 사람 저요👋 호다닥 다녀왔던 투티에 팝업 더현대 사람 많아서 가면 힘든데 갈 수 밖에 없게 만드는 팝업들 생각했던 색이랑 좀 달라서 당황했지만 쏘큣 미니미니해서 넘 귀여웠던 가방 예전엔 크다고 생각했는데 왜죠..넘 딱인데요 이쁜 오브제 🫧 진짜 왕컸던 라이언 춘식이 이 날은 출근 전 호다닥 다녀왔던 부희 혼자가서 머리도 묶어주시고 사진도 부탁드렸다 이날 너무 더웠어서 땀이 나서 죄송했다... 근데 선풍기도 틀어주시고 너무너무 친절하셨다 🪽 둘 중에 무지 고민하다 결국 둘다 사버렸단 말씀 ! 어후 머리 지저분해 스몰과 미듐 둘 다 이뻐서 무지 고민하는데 친구가 작은건 데일리하고 큰건 브랜드 무드가 잘 느껴진다고 해서 결국 둘다 사버렸다...🖤 진짜 짱짱해서 좋다 ! 확실히 작은걸 더 많이 써서 아더컬러로 하나 또 사고싶다 태어나서 라멘 가장 많이 먹은 해였다... 그중 제일 맛있었던 곳은 합정 라무라 웨이팅도 좀 길었던 기억 이건 다시 먹어도 미쳤다악 볶음밥 탑1 날씨 좋은 일요일에 동생과 같이 서울나들이 느지막히 나와서 간단히 배 채우고 설렁설렁 동네 구경 하다 왔다 마시멜로 아이스크림 저도 먹어봤습니다. 원래 마시멜로 별로 안 좋아하는데 달달 맛있었다 코스 니트 집업 뭔가 옷이 무거워서 안샀는데 살걸 후회된다.. 한남동 오면 방앗간 들러주고요 한남에 난포가 새로 생겨서 퇴근하면서 바로 웨이팅 걸었더니 시간이 얼추 맞았다 묵은지와 양배추쌈밥은 너무 맛있었구 저 감자치즈전은 차갑고 별로였다 테라스 앉았다가 모기 밥이 되었던 하루 마일스톤 라테 맛있어요 💘... 지나가는데 저렇게 귀여운 강아지한테 영업당해서 들어가서 옷하나 사왔다 은근 몰입해서 본 노래하는 분수대 여름 하늘 최고 여름엔 하늘 사진 진짜 많이 찍게 된다 타낫 쇼룸 오픈했을 때 예약 성공해서 갔다왔다 그냥 물인데 이쁘다 ㅎ 창가 풍경도 공간도 빠짐없이 이쁘다 피팅룸 대기가 너무 오래걸려서 거의 1시간 머물렀는데 직원분들이 계속 신경써주시고 너무 친절하셨다 딱 4벌 가능해서 아주 고심해서 골랐다 내맘에 쏙 든 바이커 팬츠... 타낫 바이커.... 기다리고 있어요.. 여름 다 지나가니까 사지말자 했는데 진짜 왜 안샀니.. 뉴바이커는 안 입어봐서 고민된다 혓바닥 낼름 여름엔 맛있는 과일 많이 먹을 수 있어서 좋다 복숭아 케이크 올해도 먹어야징 🍑 식사동에 준우식당 아빠픽 맛집은 실패 없다 앞에 논뷰와 함께해서 더 맛있었다 새우머리 버터구이까지 먹어줘야 한다 빵도 한사바리 먹으니 배터질뻔 항상 사람 많지만 맛있어서 기다리게 된다 고구마튀김은 무조건 ! 퇴근하면 나만 너무 꼬질해지나.. 얼굴이 녹초가 된다 더워서 들어갔었던 망원동 어딘가 친구랑 한강나들이=3 여긴 식당도 많아서 좋았다 하늘이 참 이뻤던 날 노들섬이 짱이야 올 여름도 잘 버텨보자 🏄‍♀️
