title,content
한남동 가판대에 붙였던 양면테이프 완벽한 제거,"양면테이프의 완벽 복원 비대면 견적도 가능합니다 전화 문의/상담 후 사진을 보내주시면 비대면 상담도 가능합니다 (비대면 견적 후 예약까지 진행을 도와드립니다) 청소 진행전 상태 한남동에 있는 상가에 있는 가판대에 홍보를 위해서 부착을 하셨었는데 양면테이프가 있어서 고객님이 직접 시도를 하셨었네요 우선은 가판대 위에는 페이트가 아닌 시트지로 되어있습니다 그 시트지위에 양면테이프를 붙이셨던 것이며 시트지에 상처나 스크레치가 발생되지않도록 작업하셔야 하는데 쉽지않았다고 하십니다 위에 사진들은 고객님이 진행하시다가 발생된 스크레치와 파임자국입니다 경험없이 진행하다보면 어쩔수 없는 결과라고 하지만 #완벽복원 을 위해서는 전문가의 도움을 받으시는 것을 적극 추천을 드립니다 반대쪽에서 바라본 양면테이프 자국인데 고객님이 오셔서 사연을 말씀해 주시네요 두꺼운 보드같은 합판을 붙였다가 어렵게 제거를 시도했으나 본드가 안 떨어졌다고 합니다 작업을 하면 할수록 스크레치가 생겨서 두렵기도 하고 현타가 와서 진행하다가 포기하시고 남아있습니다 저희가 깨끗하게 작업을 완료해 드리겠습니다 청소 진행후 상태 작업하는 내내 고객님 옆에서 바라보시면서 놀라시네요 옆에 매장에서도 오셔서 보시면서 깜짝 놀라시고 만져보시기도 하시네요 흔적없는 양면테이프제거 작업으로 완벽 복원을 해 드립니다 반대편에서 바라봐도 깨끗합니다 시간을 생각하지않고 꾸준하게 조금씩 조금씩 진행을 하면서 작업을 합니다 그러다 보면 어느 순간엔가 마무리가 되며 완료됩니다 고객님도 진즉에 저희에게 맡길것을 괜힌 작업을 한 것 같다면서 웃으시네요 양면테이프제거 작업에 관한 진행이 필요하시면 언제라도 문의를 주세요 감사합니다 한남동 상가 가판대에 붙였던 #양면테이프 #완벽한제거 항상 저희를 믿고 맡겨주신 고객님 감사합니다 오늘도 내일도 최선을 다 하겠습니다 전 화 상 담 하 기 시트지제거, 양면테이프제거 문의/상담 언제나 환영합니다 작업비용 전국 최고 저렴한 청소업체 "" 항상 즐거운 마음으로 청소를 진행하며 * * 최선을 다 하겠습니다 "" 네이버 지도 제이클린 map.naver.com"
"한남동 타낫쇼룸 방문: t/t 플레어스커트, 테이프 레이스블라우스, 버튼업숏팬츠, 플레어스웨트쇼츠","한남동 가면 꼭 가야지 했던, 주말에 타낫쇼룸 다녀왔어요 50m © NAVER Corp. TANNAT HANNAM STORE 서울특별시 용산구 한남대로27가길 7 2층 예약 월/화 정기휴무 🌷수~일) 11:00~19:00 🏠위치) 서울 용산구 한남대로27가길 7 2층 한강진역 3번출구에서 389m - 요즘,, 한남 주말에 사람 넘치고 넘칠 것 같아서 일부로 오픈하는 시간에 맞춰서 갔어요 역시 일찍 가니까 완전 여유롭게 타낫옷 볼 수 있어서 넘 좋더라구요 내가 입으면 어떤 핏이 나올지 실물이 너무 궁금했던 타낫 T/T Tape lace blouse 실제로 보니까 원단이 좀 독특하더라구요 그리고 이뻐요 🤍🤍 T/T Heart crop knit top 쇼룸에는 타낫 23SS 제품들 다 볼 수 있어서 특히 가고 싶었는데 제가 실물로 보고 싶었던 타낫옷들은 다 있었어요 T/T Kid mohair knit T/T Heart button cardigan (limited) 입어보고 싶었던 T/T Button up short pants t/t Flare skirt 입어보고 어울리면 구매각이었던 t/t Flare sweat shorts 남자친구가 추천했던 T/T Basic loose-fit cardigan 입어보고 싶었던 타낫옷들이 많았지만 한번에 피팅이 4벌까지만 가능하잖아요 그래서 진짜 고민하면서 4벌을 골랐어요 ㅎㅎ - T/T Back button knit top T/T Cashmere knit short T/T Corduroy semiwide 피팅하면 어떨지 궁금해서 입어보고 싶었는데.. 지금 생각해보니 아쉽네요 ㅎㅎ 날씨가 좋았던 주말에 방문한 타낫쇼룸은 너무 이쁘고, 직원분들도 친절하셔서 좋았어요 🌷💕 레이스블라우스 상의 1벌이랑 타낫하의만 3벌 선택했어요 레이스블라우스 핏이 어떨지 궁금해서 입어봤는데, 타낫상의는 여리여리한 핏 연출이 가능한 것 같아요 예상은 했지만 데님이랑 코디하면 배꼽티 에요 🤤 그래서 테이프레이스블라우스는 배 위로 올라올 수 있는 하이웨스트 하의랑 코디하면 징짜 이쁠 것 같아요 블라우스 자체는 너무 마음에 들었어요 사진보다 실물이 더 이쁘다고 느껴졌어요 편하게 입고 다니려고 구매하고 싶었던 t/t Flare sweat shorts 멜란지 그레이 컬러로 입어봤어요 플레어핏이라서 팬츠이지만 스커트처럼 보일 것 같아서 구매하고 싶었는데 밴딩이 저한테 초큼 널널했고 남자친구가 저한테 너무 커보인다고 해서 음.. 고민이에요 뒤에서 보면 그렇게 안커보이는데 앞에서 보면 좀 커보이는 것 같기도 하고 ...! 근데 기장이 안정적이어서 타낫쇼츠는 키 큰 분들이 입어도 괜찮을 것 같았어요 완전 여리여리해보이는 t/t Flare skirt 블랙 입어볼지 아이보리 입어볼지 고민하다가 아이보리가 더 이쁘길래 입어봤는데 진짜 이쁘죠.. 🤍🤍🤍🤍🤍 여름까지 입을 수 있는 얇은 원단이라서 하늘하늘하고 여리여리해보여요 그리고 기장도 길어서 마음에 들었거든요 근데.. 정말 얇아서 그런지 속옷 비침이 좀 있어요 아이보리 트위드팬츠는 있는데 블랙은 없어서 하나 구매하고 싶었는데, 타낫 T/T Button up short pants 보고 이쁘다고 생각해서 입어봤어요 저는 스몰을 착용했는데, 정말 제 체형에 완전 타이트하게 맞아서 살 조금만 더 찌면 입기 힘들정도로 핏하게 잘 맞았어요 얇은 트위드원단이라서 여름까지 입기 좋을 것 같아요 앞에 있는 쓰리버튼이 옆에서 보면 보일까 해서 옆에서도 봤는데, 트임이 심한 것 같지는 않더라구요 ? 타낫 플레어팬츠 구매하고 싶어서 간건데 오히려 플레어스커트 구매 하고 싶어진.. 나에요 🌷 #타낫 #타낫쇼룸 #타낫23SS #타낫스커트 #타낫팬츠 #타낫니트 #타낫블라우스 #타낫가디건 #타낫니트탑 #타낫니트팬츠 #tannat #위시리스트 #wish #wishlist #3월위시 #3월위시리스트 #위시 #봄위시리스트 #스커트위시 #디자이너브랜드 #디자이너브랜드위시 #봄코디 #패션블로그 #패션블로거 #한남쇼룸 #한남동쇼룸 #한남쇼룸투어"
"용산구한남동에서카세트테이프보내주셨습니다,용산구한남동에서음악시디보내주셨습니다,용산구한남동에서중고음반무상기증해주셨습니다,용산구한남동중고음반매입,수거","용산구 한남동에서 중고음반 택배를 보내주셨습니다. 집안의 묵은 짐들을 정리하다보니 오래된 중고음반들이 나왔다고 하시면서 아까워서 버리기 힘들다고 보내주셨습니다. 카세트테이프와 음악시디 비디오테이프 몇개을 보내주셨습니다. 이렇게 감사하게 불편함을 감수하면서 택배를 보내주셔서 진심으로 감사드립니다. 좋은분께 다시 전달될수 있도록 노력하겠습니다. 정말 감사합니다. 집안정리하면서 이사짐을 꾸리는 중에 아버님 생활하시던 집안 정리 등등 집안의 물건들을 정리하시다보면 오래된 옛날 음악 카세트테이프나 음악시디 엘피판,전축판, 축음기판 등등 워크맨,마이마이등등 오래된 물건들이 보입니다. 버리지 마시고 꼭 챙겨 주시면 감사하겟습니다... 중고음반, 중고 음향기기 전문 매입,수거 합니다. #카세트테이프매입 #음악시디매입 #중고음반매입 #골동품매입 #옛날물건매입 #수입오디오매입 #워크맨매입 #마이마이매입 #공테이프매입 #릴테이프매입 #8트랙테이프매입 #돌판매입"
"0108 촌사람들의 한남동투어 (미니마이즈, 한남동소품샵,훠거, 이태원 테이프)","점심부터 부지런히 한남동으로 고닥교 친구들이랑 졸업하고 처음으로 보는 것이어서 설레고~ 떨리고~ 그랬는데 나만 그랬던 듯 이 자식들 늦음 ;; 일단 #미니마이즈 에서 만나기로 일단 사람이 무척 많았고 대기도 있었음 2시쯤 도착했는데 빵은 다 팔린 건지 이정도만 남아있었구~ 고구마쌀케이크와 휘낭시에, 딸기생크림케이크 그리고 아메리카노 3잔을 주문 고구마케이크는 찐 고구마를 먹는 너낌, 개인적으로 목막히는 고구마를 좋아해서인지 괜찮았는데 애들은 너무 건강한 맛이라구 배척하드라여 휘낭시에는 그냥 딱 무난, 딸기케이크는 딸기가 맛있다 이거였움 밀가루 대신 쌀가루등 뭐 그런 것에선 메리트 있지만 너무 기대했던 탓인가 맛은 그냥 그저그랬어요 메뉴선택의 미스인가여 그리고 배 꺼트릴 겸 한남동 구경 소품샵 못 지나쳐, 이정도면 중증 여기서 살 수 있는 건 치약정도? 한남동 쉽지 않더라? 직장인 월급으로 살 수 있는 게 있나싶더라구~ 여기서 화보집 보다가 충격받고; 예술은 심오하고 우리는 이해못한다 결론 내림 케이크가 넘 느끼했어서 훠거로 변경 쩝쩝박사 앵 덕분에 바로 가게 선정, 음 훠거 처음 먹어봤는데 내 스타일 정어리는 약속있어서 먼저 가고 앵이랑 카페 여기는 이태원 #테이프 #type 입니다 취준썰 듣고나니 더 열심히 살아야겠다는 생각이 들었다… 난 아직 멀었어 손가락아님 발가락임 집에서 돌아오니까 얼탱이 없는 선물 도착해있더라 만나서는 안 받을까봐 로켓배송시킨 치밀한 앵이 #발가락양말 아니 이런 디자인은 어떻게 사냐고;; 근데 사실 이런 거 한번 신어는 봐야지,, 욕하면서 신은 나,,, 혹시 갖고시프시면 댓글남겨주세여 ;) 이유가 어찌됐든 시간이 지나며 기억은 미화되고 그땐 왜 그랬지하는 일들만 많아진다는 게 맞다는 생각~ 흐른 시간이 무색하게 즐거웠던 만남 끝"
한남동 우주카페 [테이프] 🔮,"한남동 이쁜 카페를 찾다가 발견한 cafe TAPE 💜 우주우주한 컨셉 곡선과 화이트톤으로 꾸며진 내부 이뿌당..🪐🛸🔭 메뉴판 말차라떼 6,500 바닐라라떼 6,000 헤이즐넛 초코 조각케이크 7,000 존맛존맛죤맛탱 흡입엔딩 50m © NAVER Corp. 테이프 서울특별시 용산구 이태원로14길 21 2층 TAPE"
한남동 리움미술관 마우리치오 카텔란 <WE> 무료 전시 / 테이프 붙인 바나나로 유명한 전시 예약과 후기 (대만족!💖),"온라인 오픈런으로 예약하고 다녀온 리움미술관 마우리치오 카텔란 <WE> 전시회 무료 전시인데도 불구하고 굉장히 퀄리티 높았고 구성이 좋았는데! 도슨트 곁들여 들으니 내부에만 세시간을 머물렀던 만족스러운 전시회여서 후기 작성 ㅎㅎ 외부 조형물들까지 다 구경하면 소요시간 세네시간은 뚝딱일 것 같다 ㅎㅎ 🥰 ⭐️ 전시기간: 23.1.31~7.16 ⭐️ 장소: 리움미술관 ⭐️ 100% 사전 예약제로 운영, 선예약 후방문 필수 예약 링크는 아래 리움미술관 공식 홈페이지에서 리움미술관 온라인 예약·예매 리움미술관 온라인 예약·예매 ticket.leeum.org - 온라인 개인예매는 관람일 14일 전 오후 6시 오픈 - 개인별 예매 가능한 인원은 최대 4명 ⭐️ 전시 설명 - 2011년 뉴욕 구겐하임 회고전 이래 최대 규모 전시로써, 카텔란의 미술계 등단 시기인 90년대부터 지금까지 소개된 작품 38점으로 구성됨 ⭐️ 리움미술관 입장 하면, 락커에 짐 맡기고, 인포메이션에서 신분증 맡기고 도슨트용 태블릿 받으면 좋음! 락커, 이 쪽에 화장실도 있당 도슨트 태블릿 받는 곳 전시관 입장시 예매시 받은 문자와 바코드를 모두 보여줘야 입장 가능하다. 도슨트 들으며 출발 ‼️‼️ 1F 귀여운 다람쥐가 탈 것 같은 엘리베이터로 시작한 1층 전시는, 조금은 기괴한 작품도 있었지만 전 층 중에서는 그래도 제일 가벼운 분위기로 구성한 것 같았다. 하지만 작품이 담은 의미는 그렇지 않았는데, 처한 현실로 인한 고난과 극복하고자 하는 움직임이 담긴 모습을 통해 아버지와 어머니를 표현하기도 하고, 곳곳에 카텔란 자신과 닮은 작품을 배치함으로써 자신의 위치나 예술가로서의 어려움을 해학적으로 풀어내기도 하고, 말과 히틀러와 같이 전쟁의 상징물들을 통해 메세지를 나타내기도 했다. 유사한 메세지는 2층, 3층에서도 이어졌는데 2F 잉글랜드 축구 패배비를 통해 전쟁을 비춰보기도 하고 버려진 마네킹같은 경찰들을 통해 허무함을, 브레멘 음악대 동물들의 뼈대와 박제, 그리고 웅크린 사람과 누운 개를 통해 죽음과 삶에 대해서 논하기도 한 것 같다. 카텔란 특유의 일상 소재나 상징물을 통해 희극 장치를 두면서도 비관적이고 우울한, 냉소적인 주제들을 끌어오는 특징들이 보였다. 3F 운석에 맞아 쓰러진 교황과 시신이라고 유추할 수 있는 아홉개의 조각, 머리가 박힌 말, 운송 상자에 고정된 여자(우드먼), 손등에 연필이 박힌 채 앉아있는 찰리(카텔란의 자화상) 등등 권위나 전쟁의 잔혹함, 사회적 갈등에 대해 논하는 작품이 많았고 그에 대해 카텔란이 가지는 태도는 냉소적이거나, 반항하는 느낌으로 해석하고 있었다. 바티칸의 시스티나 성당 축소 모형을 만든 것도, 원본과 동일한 복제품을 만들고, 원 장소와는 다르게 사진 촬영까지 허가하면서 던지는 원본의 가치에 대한 의문을 제기하는 것이었다. 전반적으로 도슨트가 없었다면 나의 짧은 지식으로는 이해하기 어려운 .. 카텔란의 심오한 세계였고 도슨트의 힘을 빌려 하나하나 이해해보니 전시가 굉장히 풍부해져서 마음에 들었다. 그리고 내가 마우리치오 카텔란 전시를 가게 된 가장 큰 이유, 12만달러(약 1억 5천만원)에 팔린 덕테이프로 고정한 바나나 🍌🍌🍌 전시된 바나나를 먹어버려 유명해진 바로 그 바나나를 보러 이다. 생 바나나이기 때문에 매번 바나나가 바뀜에도 불구하고 카텔란의 작품이라는 이유만으로 큰 가치를 갖는다. 대체 어떤 기분일까? 그는 왜 이런 작품을 만들었을까? 그리고 그 가치를 마땅히 지불해 소유하는 사람들은 대체 어떤 사람들일까? 작품의 구매자는 며칠동안 바나나를 온전히 볼 수 있었을까? 왜 샀을까? mbti S인 나에게도 이런 끊임없는 질문을 만들어내는 마우리치오 카텔란의 전시, 전시 기간이 얼마 남지 않은 시점에서 다녀와 아쉬우면서도 다행이라는 생각이 든다. #서울혼자여행 #서울가볼만한곳 #서울전시 #무료전시 #바나나 #마우리치오카텔란 #카텔란 #미술관 #리움미술관"
카페 ) 이태원 / 한남동 카페 - 우주 케이크가 있는 디저트카페 테이프 (tape),"이태원 / 한남동 카페 테이프 50m © NAVER Corp. 테이프 서울특별시 용산구 이태원동 63-5 이번에는 이태원 카페를 소개해드릴게요~ 오랜만에 이태원을 다녀왔답니다 ㅎㅎ Open - close 주말 12:00 - 01:00 평일 12:00 - 24:00 커피, 티, 음료, 디저트, 맥주, 예술 그리고 루프탑 갤러리 루프탑 가보고 싶었는데 제가 갔을 때는 아직 날이 쌀쌀해서 준비된게 없다고 하시더라구요ㅠㅠ 4월달부터 루프탑 갈 수 있다고 하니 참고하세요!! 카페테이프로 가는 계단~ 2층에 위치해있는 카페랍니다!! 들어가자마자 눈에 보이는 인테리어들... 소품들이 너무 아기자기하지 않나요? 귀엽더라구요...🙊🙊 그리고 인테리어 중간중간 오묘한 색을 띄는 것들이 눈에 착착 보이더라구요! 벽 한 쪽에도 오묘한 색을 띄는... 계단쪽 벽에는 이태원카페 테이프에서 유명한 케이크가 그려진 그림과 그것을 먹는 여인이 그려진 그림! 1인 1음료~ 이 날 저는 아메리카노 5,000원 과 트로피칼아이스티 5,000원 사이에서 고민고민했어요... 무엇을 시킬까... 요즘 잠을 잘 못자기에 그냥 트로피칼아이스티로 주문했답니다! 계산대에서 보니까 엽서도 팔고 계시더라구요! 엽서는 하나에 2,000원?! 유자 크림 치즈 케이크 위에는 우주느낌이 나는 ~~ 옆에서 보니까 유자크림치즈 케이크의 단면이 보이죠~?! 옆으로 보나 위에서 보나 다 예쁘더라구요 신기하게 생긴 딸기 크림치즈 헤이즐넛 초코 케이크! <유자크림치즈 케이크> 유자 맛이 살살 나면서 맛있다고 하시더라구요!! 약간의 단맛도 나고, 딱 유자가 생각나는 케이크라고 말씀을 들었답니다!! <헤이즐넛 초코 케이크> 딱봐도 초코초코 하죠~ 사실 사진찍다가 거의 케이크가 녹았어요 ㅋㅋㅋㅋ 이 케이크의 후기는 그냥 달다. 이거였습니다 달고 달고 달다. 가장 영롱한 케이크 <딸기크림치즈 케이크> 유자케이크 다음으로 이게 맛있다고 하시더라구요! 생긴 것도 귀엽고 맛도 괜찮다고 하셨답니다! 새콤 달달~~ 제가 주문한 음료는 ... 짜라잔 <트로피칼 아이스티> 그냥 다른 곳들에서 쉽게 마실 수 있는 티백에 우려진 아이스티 일 것 같아서 고민했던 거였는데 생각보다 맛있었어요!! 저는 아이스티 맛있어서 호로록 호로록 잘 마셨답니자 ㅎㅎㅎ 아이스 아메리카노 안 마셔서 다행이라는 생각도 들었.... 항상 아메리카노 맛이 어떤지 적었던 카페 투어인데 헤헷 이렇게 아이스티를 마시고 적는 것도 재밌네요 히히 엄청 달달한 아이스티가 아니었기에 저는 더 좋았던 것 같아요 이렇게 모든 디저트를 모아두고 찍으니까 너무너무 예쁘지 않나요?? 하나만 시켜서 사진찍기엔 아쉬웠는데 이렇게.. 사진을 찍게 모든 디저트를 시키시는 멋진 분들이랑 카페투어를 와서 전 너무 행복했답니다 ㅎㅎ 눈으로 드세요❤️ 카페 ) 이태원 / 한남동 카페 - 우주 케이크가 있는 디저트카페 테이프 재생 10 좋아요 0  접기/펴기 카페 ) 이태원 / 한남동 카페 - 우주 케이크가 있는 디저트카페 테이프 영상 빼 놓지 않았습니다 ㅎㅎ 영롱한 색감을 사진으로 못담는 것 같아서 영상으로나마 담아보려고 노력했어요.. 👉🏻👈🏻 다른 분이 찍어주신 사진인데 너무 예쁘죠ㅠㅠ 제가 제 손 별로 안 좋아하지만 이 사진은 너무 잘 나온 것 같아서 좋더라구요 ㅎㅎㅎ 신비한 색상으로 알록달록한 디저트 드시고 싶으시다면 이태원 / 한남동 카페 테이프 추천드립니다~ #이태원 #한남동 #이태원카페 #한남동카페 #우주케이크 #디저트 #케이크 #테이프 #tape #유자크림치즈 #헤이즐넛초코 #딸기크림치즈 #케이크 #카페추천 #서울카페 #디저트카페"
이태원 한남동 한강진 맛집: 모던한식당 공기 / 맨날 가는 이자카야 문타로 / 새벽1시까지 하는 케이크가 맛있는 카페 테이프,"이태원 한남동 한강진 맛집 모던 한식당 공기 한남동 한식당 공기. 웨이팅이 50분 이상 걸린다. 3명이라....2명 자리는 더 있고 자주 빠지는데 3명 자리는 잘 안나니까..그런데 11월에 1,2층으로 확장 이전하는 듯하니 이렇게 심각한 웨이팅은 없어지겠지... 시간도 있고, 친구들도 오지 않아서 평소 가보지 않았던 골목골목을 다 돌아보았다. 그러다 마주친 예쁜 문. 친구 한명이 늦게 오게 되면서 2명 자리 바로 났다. 이래서 겨우 들어갔지~! 이태원 한정식 맛집 공기의 메뉴. 맛있어보이는 것이 많으넹. 우리가 주문한 것은 가지새우강정과 고등어된장구이. 결론은 맛있다. 양념치킨같은 달달한 양념에 들깨 가루가 새롭다. 가지 튀김이야 원래 맛있고, 새우 튀김도 원래 맛있지. 가지와 새우 2마리씩 함께 뒤겨낸다. 맛있지~~ 고등어된장구이. 이것도 맛있다. 짭쪼롬하고 고소하고, 고등어를 아주 부드럽게 잘 구웠다. 살이 부드럽고 간이 아주 잘 베어있다. 그리고 생선 잡내 없어서 더 좋고. 가지새우강정 보다 고등어 된장구이에게 더 높은 평가를!!!! 이태원 한강진 한남동 이자카야 문타로 여기는 그냥 매번 가는 곳이지. 술을 못마시는데 그래서 술값만 6만원 넘게 나온다. 휴. 안주들 맛있어. 광어 사시미. 모듬꼬치, 명란구이, 타코와사비. 좀 검색해서 다음번에는 다른 곳으로 가야지. 수다가 멈추지 않아 새벽1시까지 하는 카페 우주 컨셉 TAPE 테이프 수다가 멈추지 않아서 또 다른 곳으로 이동. 우리는 술을 잘 안마시니까 카페로! 코로나때문에 늦게까지 하는 카페도 일찍 닫고, 이태원은 술집이 더 많고, 그러다 찾은 이곳. 우주가 컨셉인 곳인데, 공간 대여를 하는 곳인가? 전시를 하는 곳인가? 깔끔하다. (아무것도 없다) 그림들이 걸려있고.. 우주 컨셉의 케이크를 판매한다. 빌리앤젤에도 우주 케이크같은 것있는데.... 이태원 카페 테이프의 우주 케이크 비주얼에서 느껴지는 색소 느낌....맛도 색소 맛을 떠올렸는데 진하고 찐득한 헤이즐럿맛이 난다. 맛있다. 새벽1시니까 뭔가 케이크가 퍽퍽하지 않을까 생각도 했는데 촉촉하고 찐득하고 맛있다. 카페 테이프의 분위기는 애매하지만 케이크 맛은 있다."
<이태원 마루쿠식당 | 테이프 | 한남동 장미찜닭> 녹사평역~한강진역 코스 ^^,"만나면 걷는 친구들.. 그래서 만나자마자 걸었다 절대 녹사평역 2번 출구로 나가지 말 것... 50m © NAVER Corp. 마루쿠식당 서울특별시 용산구 이태원동 341-4 몰랐는데 여기가 경리단길? ㅇㅅㅇ 불닭 파스타, 갓김치 파스타 둘 다 면 식감이 덜 익은 것 같아 아숩 친구가 원래 이런 식감이라고 말해줬지만 나는... 적당히 익은 게 좋다구 ㅠㅠ 불닭은 쪼끔 맵다 그리고 안 씹혀서 1개 먹고 안 먹음 ㅎ 갓김치는 의외로 조합이 괜찮은 듯 함박스테이크 그냥 무난한 함박맛 소스에서 오뚜기 3분 맛이 난 건 착각이었을까 그나저나 노른자에 이목구비가 있네 지금 발견 ㅋㅋ 뀌욥 오므라이스 내가 아는 오므라이스맛이랑 다르다 소스에서 짜장맛이 난다.. 나만 느낀 게 아니다 헣 또 겁나게 걸어갔다 녹사평➡️이태원 50m © NAVER Corp. 테이프 서울특별시 용산구 이태원동 63-5 비주얼 때문에 넘나 기대됐던 곳 다섯이서 저렇게 시켰더니 도장 2개만 더 찍으면 쿠폰 쓸 수 있었음 ㅋㅋ; 근데 이제 갈 일 없어서 버리고 왔다 좀 맘에 안 들었던 게 1인 1음료... 있는 케이크 다 시켰는데 굳이? ㅋㅋ 바라는 맛있어서 좋았다 좀 특이한 맛이 나서 ??했던 딸기치즈케이크 얘 혼자 동글동글 퍼먹을 때마다 흐물흐물 모양을 잃어갔다 위에 하얀 점은 마치 둘기 떵 같다 ㅋ 유자치즈케이크, 헤이즐넛초코케이크 유자켘은 너무 시다 신 거 잘 못 먹는다... 초코켘은 넘나 기대했는데ㅠ 내가 생각한 헤이즐넛맛이 아니다 헤이즐넛 '커피'맛을 생각했는데 본연의 '견과류'맛이 난다 견과류 시렁... 저녁에 또 걸었다 겁나게 내려갔다 이태원➡️한강진 50m © NAVER Corp. 장미찜닭 서울특별시 용산구 한남동 683-137 장미찜닭 순살 반마리 고구마도 있다 ㅎㅎ 그리고 당면이 오지게 많아서 덜어냈다... 맛있음 !!! 묵은지찜닭 순살 한마리 장미보다 더 먹고 싶었던 건데 초큼 실망 일단 김치양이 너무 없는 것 같...고 묵은지라 쉰 맛 나는 건 당연한데 맛있는 쉰 맛이 아니다 ㅜ 그리고 조그마한 뼈가 몇 번씩 느껴져서 당황 이상 후기 끝! 뚜뚜 )) (( 마루쿠식당 별 3개 드림 ⭐⭐⭐ 테이프 별 3개 드림 ⭐⭐⭐ 장미찜닭 별 4개 드림 ⭐⭐⭐⭐ ※지극히 주관적임을※"
[원도걸 IN 한남동] 우주케이크 맛집 : TAPE / 테이프,안녕하세요!! 원도걸 입니다 오늘의 포스팅내용은 한남동의 숨은 디저트 맛집 을 다녀왔습니다. [원도걸 IN 한남동] 우주케이크 맛집 : TAPE / 테이프 우주케이크 라고 한동안 인스타그램에 많이 돌아다니길래 어디지 하다가 찾았는데 한남동 근처에 있다길래 바로 찾아 가버렸지요 ㅎㅎ 제가 알바를 한남동쪽에서해서 요즘 맨날 한남동에만 있어요....한남동 지박령 ;; 먼저 위치는 50m © NAVER Corp. 테이프 서울특별시 용산구 이태원로14길 21 2층 TAPE 정확히 말하면 이태원동에 있어서 한남동쪽과는 거리가 있으니 간다면 이태원역에서 내려서 가시는게 나을거에요!!! 영업시간 평일 12:00 - 24:00 주말 12:00 - 01:00 카페치고 운영을 늦게까지 하는 편이네용 테이프 : 네이버 리뷰 171 · 이태원 분위기 좋은 카페 우주케이크 store.naver.com 여기 카페는 좋은 점이 루프탑 도 있어서 날 좋을때 밖에서 먹을 수 있다는 점~~~ 저도 이날 춥기는 했지만 야외에서 좀 있다가 들어왔는데 분위기 갬성이 좋더라구요 ㅋㄷㅋㄷ 다시 본론으로 돌아와서 우주케이크의 모습 을 보여드릴게요!!! 응~저녁이라 사진 찍기 참 힘들구~~ 그래도 여기부턴 온갖 후레쉬 이용해서 잘찍어보려고 노력했어요 ㅜㅜㅜ 아 근데 진짜로 보이는 것도 너무 이쁜데 진짜진짜 맛있어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 파란색은 크림치즈 종류구 검댕이는 초코 종류인데 둘다 맛있고 갠적으로 초코가 더 존맛탱 > < 진짜 부드럽고 입에서 살살 녹아요 ㅎㅎㅎ 나중에 돈많이벌면 한판으로 사야징 > < 역시 디저트에는 아이스 아메리카노 > < 먹는거에 눈이멀어 이번에 내부사진을 깜빡했네요....ㅎㅎㅎ 내부도 이쁘게 되있어요!! 우주느낌 처럼 거울같은 막 실버재질로도 되어있고(?) 흠 설명을 개떡같이 했지만 어쨌든 몽환적인 느낌 인스타 갬성 카페 입니다!!! 디저트 비주얼보면 말 다했자나여~~ 나중에 또 가봐야지 ㅎㅎ 요즘날씨에 루프탑가서 저 맛있는 디저트 먹으면 딱!!! 너무 좋을 거 같아요 크ㅋ컄컄 (다음번에 갔다오면 내부사진 첨부해둘게용) 그럼이만 원도걸 이었습니다!!
