title,content
장점과 단점이 뚜렷한 연남동 카페 시즈닝즈,"카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 점심 식사 후 카페에서 책 보며 휴식할 곳을 찾았어요. 써야 할 마포구 사랑상품권(제로페이)가 있기에 네이버에서 제로페이가맹점으로 검색하면서 연남동 부근을 구경하며 돌아다녔어요. 연남동 부근에 제로페이 가맹점 카페가 굉장히 많았는데 거의 만석이에요. 그렇게 한참을 헤매다 발견한 곳이 카페 시즈닝즈에요. 카페 시즈닝즈 정보 1. 위치 : 홍대입구역 3번 출구에서 456m 2. 영업시간 : 매일 11시30분 ~ 21시30분 (라스트 오더는 20시 50분까지) 3. 특이점 : 제로 페이 가맹점, 반려동물 동반 가능, 자가용 이용은 비추천이나 자가용 이용 시 가장 가까운 공영주차장은 연남3공영주차장(연남동 229-66) 카페 시즈닝즈는 3층, 4층이에요. 카페로 올라가는 길이 넓진 않지만 사진찍을 공간도 있어요. 올라가면서 사진찍고 카페 내부로 들어갔어요. 3층엔 자리가 없어서 4층으로 올라가 자리잡았어요. 4층 한 편엔 루프탑도 만들어 놨는데 날씨가 좋으면 루프탑에서 먹어도 괜찮을 거 같아요. 음료 주문하기 위해 3층으로 다시 갔어요. 키오스크로 주문하는 시스템이에요. 아이스아메리카노 2잔과 초콜렛 라떼 1잔 주문했어요. 키오스크로 주문해서 메뉴판이 없네요. 네이버 검색 후 캡처한 메뉴에요. 네이버에서 검색해 캡쳐한 메뉴 결재위해 제로페이를 선택했는데 결재가 안 돼요. 뒤에 기다리는 손님이 없어서 2~3번 더 해봤는데도 안 돼요. 결국 일하시는 분에게 물어봤어요. ""제로페이 가맹점으로 알고 왔는데 제로페이 결재가 안 되네요."" ""거기서 안 되며 안 되는 거예요."" 말문이 턱 막혔어요. 도와줄 생각을 시도조차 하지 않았다는 거에 좀 기분이 안 좋더라고요. 순간 다른 곳을 갈까도 생각했지만 바빠서 도와줄 수 없겠거니 생각하며 신용카드로 결제했어요.(사장님께서 제로페이 결제 안된 이유를 답글에 상세히 적어 주셨네요. 채용된지 얼마 안 되셔서 그랬다고 하시네요.) 4층에서 음료 나오길 기다리며 사진 찰칵! 4층에서 책 보며 기다리다 보니 휴대폰 문자로 음료 나왔다는 문자가 왔어요. 키오스크로 주문할 때 휴대폰 번호를 입력하면 음료가 나왔다는 문자를 받을 수 있어요. 생각보다 작은 컵에 나온 음료에 놀랐어요. ㅎㅎㅎ 가격에 비해 음료 양이 적은 듯해요. 책 보며 1시간 정도 쉬다 나왔어요. 카페 시즈닝즈 총평 장점 : 깔끔한 내부 / 4층은 높은 층고로 탁 트인 시야 / 루프탑 이용 가능 / 반려동물 입장 가능 단점 : 4층은 층고가 높아 큰소리는 크게 울림(옆 테이블에 많은 사람들이 와서 웃고 떠들 때 엄청 소리가 크게 울려 놀랐어요.) / 음료 양이 적음 루프탑도 있고 테이블도 넓게 되어 있어서 제 생각으로 반려동물과 함께하기엔 좋은 카페라고 생각되니 반려동물 키우시는 분들께 추천드려요. 지금까지 내돈내고 다녀온 후기였어요. ^^ #카페시즈닝즈 #연남동카페 #연남동반려동물가능카페 #홍대반려동물카페 #연남동루프탑카페"
오랜만에 연남동 마실🍻 #시즈닝즈 #소주방,"차가운 공기가 서울을 강타했던 지난 주말. 오랜만에 칭구둘을 만나러 외출했다. 이번 모임 장소는 연남동. 각자의 삶을 살아가느라 모임이 쉽지 않았던 우리... 이게 얼마만인지 칭구두우울😥 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 이 곳은 카페 '시즈닝즈'. 미리 찾아놓았던 카페에 아쉽게도 웨이팅이 있어서 급하게 찾아본 곳인데, 다행히 자리도 남아있었고 따뜻한 분위기에 대화하기도 좋았던 곳이다. 다소 어수선했던 아랫층과 달리 윗층은 조용하고 아늑했다. 곳곳에 연말 분위기가 물씬!🥰 건물의 3층과 4층만 카페로 운영되는 곳이며, 3층에는 실내 좌석과 카운터가 있고 4층에는 실내 좌석 및 야외 루프탑이 있다. 벽면 곳곳을 포스터가 장식하고 있다. 고양이 귀엽. 껄껄. 윗층으로 오르는 야외에는 아주아주 작은 정원같은 포토존도 있다. ...추워서 구경만 했다. 껄껄... 3층은 손님이 많아 사진을 찍지 못했다...😥 영하의 날씨였던 이번 주말. 춥다믄서 왜 때문에 다들 아아 먹는곤데... 디저트 이름이... 찾아보니 '블루베리 치즈 요거트 플레이트'라고. 위에 올라간 하얀 덩어리(?)가 아이스크림이 아닌 요거트 크림이다. 다양하게 맛 보고 싶었지만 그럴 수 없어서 슬펐던... 많은 디저트가 판매중이다. 겨울을 맞아 딸기 크로플 같은 디저트가 추가된 모양이다. 커피잔을 집어들면 요렇게 깜찍한 고양이 사진이 등장한다. 귀여운 티코스터였다🥰 오랜만에 만나 가벼운 수다를 끝내고 다섯시 무렵 예약한 식당으로 고고🚶‍♀️ 소주방 서울특별시 마포구 동교로 266-12 1층,2층 여기는 연남동 골목에 위치한 '소주방'. 친구둘과 함께 지난번 인천 모임에 초대해주셨던 분들까지 총 여섯명이 함께한 이 날. 인원수가 많았기 때문에 친구가 센스를 발휘하여 식당을 미리 예약했다. 직원분의 안내를 받아 위층으로 이동했다. (영업 시작 시간인 5시에만 예약이 되는 것 같다) 꼬치어묵 김치우동과 보쌈, 갈릭감자튀김 등을 주문했는데, 배가 무척 고파서 입 안으로 쓸어넣었다. 꼬치어묵 김치우동 딱 내 스타일이었떤😋 감자튀김도 바삭할 때 먹으니 맛이 좋았다. 제일 궁금했던 메뉴 컵라면볶음밥도 주문! 이거 이거 맛도리였네... 신라면 작은 컵이랑 밥을 볶은 것 같다. 집에서 해 먹어보...면 좋겠...다. 맛있는 음식들과 대화로 빠르게 흘러간 두 시간(오후 일곱시 즈음...). 웨이팅이 생겼다는 직원분의 안내에 따라 약 2시간 반 정도 맛있게 잘먹은 우리는 제한시간을 모두 소진하고 잘 쫓겨났다고 한다... 껄껄. 이제 어디로 가지...😂 시간 때울 겸 몰아주기 네컷 한 방 찍고 가실게요~ 껄껄껄🤣 충전소 퓨전포차 서울특별시 마포구 동교로38길 5 3층 여긴 어디더라... 충전소 포차... 그런 이름이었던 것 같다. 장소를 정해놓지 않아서 추위에 떨며 연남동 일대를 헤매이다 방문한 곳. 안주 중에 빙수 메뉴가 끌려서 무턱대고 들어선 것 같다. 작은 식판에 나오는 기본 찬쓰. 대체로 한식 안주 메뉴로 구성된 퓨전 포차인 것 같다. 계획 없이 방문했는데, 김치전, 밀크 빙수, 계란찜 등 다 무난하고 맛이 좋았던. 사진엔 없지만 스지탕이라는 메뉴도 주문했다. 난생 처음 맛봤다. 설렁탕이나 사골국 같은 맛과 비쥬얼이었다. 소주랑 먹기 딱 좋았다...😏 이렇게 2차로 우리의 만남은 끝... 날줄 알았지. 그럴 줄 알았지. 그라취... 그냥 가면 섭섭하지...? 헿. 낭만이 넘쳐흐르는 우리가 사랑하는 곳에서 마지막 3차를 즐긴다. 오늘도 여윽시 푸짐하고 맛도 좋은 모든 안주들. 으아니... 황태껍딱튀김 이거 넘 맛도리에오... 맛있어효...😍 시간이 벌써 메리크리스마스 앤 해피뉴이어... 또르르. 이렇게 순식간에 11월이 끝나고... 12월이 오다니... #연남동 #카페시즈닝스 #소주방 #충전소포차 #낭만주객 11월의 어느 추운 날 연남동 방문기 끄읕😵"
"제철과일이 토핑되는 크로플 맛집, 홍대 연남동 디저트 카페 시즈닝즈, 그릭요거트 맛집","안녕하세요! 자취생 직장인 블로거 장갑이 입니다 😘 친구들과 홍대에서 만나게 되어 2차로 술집이 아닌 카페에 방문했는데요.... 블루베리 치즈 요거트 플레이트 전에 아는 회사 동생이랑 방문하고 아주 만족했던 카페 시즈닝즈에 데려갔더니 친구들이 무척 좋아해서 이웃님들께도 소개해 드릴까 해요! 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 📌서울 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 📞0507-1382-02865 ⏰매일 오전11시~ 오후 9시 30분 🌐https://www.instagram.com/ cafe.seasoningz ✅수제 그릭요거트 맛볼 수 있음 카페 시즈닝즈는 경의선 숲길공원 근처 핫한 음식점과 카페가 즐비한 거리에 위치한 세련된 카페에요! 한 층만 보면 작고 아담한 카페처럼 보이지만 한 층 더 올라가면 식물로 인테리어 된 루프탑도 있어요. 장갑이네는 밤이라 약간 쌀쌀해서 실내에서 커피를 마시기로 결정~ 제철과일을 활용한 크로플과 꾸덕한 수제 그릭요거트를 주력으로 내세우는 디저트 맛집이도 한데요, 홍대 처럼 다양한 카페들이 즐비한 번화가에서는 아무래도 커피맛 뿐만 아니라 눈길을 사로잡는 화려한 디저트 메뉴를 선보이는 것도 엄청 중요한것 같아요. 요즘 가게들이 대부분 그러하듯 카페 시즈닝즈에서도 키오스크를 통해서 주문을 할 수 있어요. 아메리카노 5,000원 오렌지커피(only ice) 6,500원 디저트와 함께 먹을 생각이라서 장갑이는 아메리카노를 시켰는데 같이 온 친구가 오렌지커피가 궁금하다며 주문했는데요, 오렌지커피 안에 들어있는 말린 오렌지는 맛있긴 한데 커피 자체는 일반적인 믹스커피 맛이라고 하더라구요! 주문하실 분들은 참고 해주세요~ 커피잔을 받치는 코스터가 너무 귀여운 고양이 사진이라 찰칵~ 사실 카운터에 귀여운 고양이 사진이 잔뜩 붙어있어서 혹시 가게 안에 고양이가 숨어있지는 않는지 열심히 찾아봤지만 결국 발견하진 못했답니다 😂 아마 사장님께서 댁에서 기르시는 고양이 같아요. 아쉽당...! 무화과피스타치오크로플 12,800원 메뉴 설명에는 '주문 즉시 구워 바삭한 결이 살아있는 크로플' 이라고 하던데 과연 주문 후 바로 구워주시는지 고소한 버터 향기가 솔솔~ 따듯하게 갓 구워진 크로플 사이에 피스타치오 맛이 나는 크림이 발려져 있었고 위에 올려진 생 무화과가 화룡정점~ 무화과 피스타치오 크로플은 가을 시즌메뉴에요. 딸기 무화과 레몬커드 등 각 계절에 맞는 제철 과일이 조합된 새로운 크로플 메뉴가 등장하나봐요. 블루베리치즈요거트 플레이트 12,000원 위에서 말씀 드린것처럼 연남동 디저트 카페 시즈닝즈는 꾸덕한 그릭요거트 맛집이에요. 요거트를 활용한 요거트 케이크를 맛보지 않을 수 없겠죠? 바스크치즈케이크에 플레인 그릭요거트가 토핑되어 있고 그 위에 블루베리 퓨레, 크럼블까지 곁들여져 정말 궁합이 좋아요. 친구들 포크도 자꾸 이쪽으로 가더니 금새 사라져버리고 말았어요 😂 홍대 연남동 디저트카페로 카페 시즈닝즈 추천드리면서 이만 장갑이는 물러가겠습니다 ~ #홍대카페 #연남카페 #연남동카페 #홍대디저트 #연남동디저트 #홍대데이트 #경의선숲길공원 #연남커피 #홍대커피 #아이스크림크로플 #그릭요거트 #홍대루프탑카페"
연남동 카페 시즈닝즈 솔직후기 메뉴 가격 총평,"안녕하세요. 유진입니다. 오늘은 연남동 카페 시즈닝즈를 가져왔는데요. 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 카페 시즈닝즈 🎈 주소 : 서울특별시 마포구 동교로38길 28 3,4층 카페시즈닝즈 (구 카페오르트) 🎈 영업시간 : 매일 11:00 ~ 21:30 (20:50 라스트오더) 🎈 주차 : x 주차는 지난번 포스팅한 도원주차장에 했습니다! (노상주차장 자리있으면 노상주차장에 하세용) 연남동 노상주차장 자리 없을때 꿀팁 도원주차장 추천 안녕하세요 유진입니다. 연남동 맛집 베르데를 가던 날, 노상주차장에 주차하라고 안내를 받았으나 자리가 ... blog.naver.com 내부 사진 사람이 바글바글 많아서 사진은 못담았지만, 내부는 아늑한 분위기였어요. 따뜻한 느낌의 인테리어가 폭닥한 기분이 들게 하더라구요 ㅎㅎ 루프탑 올라가는 길에는 이렇게 식물들과 거울로 꾸며놓았어요. 요기서 사진찍다보면 메뉴가 금방 나오더라구요 ^_^ 루프탑에 올라오면 요렇게 자리가 있는데요, 루프탑쪽은 자리간 간격이 넓지 않더라구요,,? 그치만 짐 둘 수 있는 바구니가 있어서 세심하다는 생각이 들었어요! 사진에서 보듯 저녁엔 꼬마전구를 틀어주는 것 같더라구요. 어두울때 더 예쁠 것 같은 연남동 카페 시즈닝즈네요! 메뉴 및 가격 요거트, 디저트 메뉴입니다. 제가 갔을 땐 디저트류가 품절이 많이 되어서 아쉬웠어요.. 무화과크로플 존맛탱일 것 같았는데...!! 그치만 저희는 다음 일정이 얼마 남지 않아 가볍게 요거트와 아메리카노를 주문했습니다 ㅎㅎ 여긴 음료입니다. 로즈베리 에이드 주문하는 사람들 보니까 엄청 예쁘더라구요. 인스타각.. 다음 일정 시간이 애매하게 떠서 급하게 들어간 곳인데, 메뉴가 전부 맛있게 생겨서 일정 있는게 아쉬웠어요 ㅠㅠ 위클리 베스트는 이렇게 실물 사진을 붙여두셨더라구요. 베스트 첫번째가 품절이면 억덕하나요 사장님 ㅠㅡㅠ 저는 이 사진에 홀려서 맨 밑 시즌 베스트인 멜로망고를 선택! 키오스크에 입력한 휴대폰 번호로 알림이 가니까, 핸드폰 붙잡고 계세용 ㅎㅎ 주문 메뉴 : 멜로망고, 아이스 아메리카노 차란. 드디어 나온 멜로망고. 망고와 치즈 킬러 애인에게 픽당한 녀석입니다. 브라운치즈, 애플망고, 메론, 바스크치즈케이크, 요거트 비주얼 좋죠 ㅎㅎ 개인적으로는 맛은 쏘쏘 했습니다.. ㅎㅎ 하나하나는 맛있는데, 같이 먹었을때 시너지가 나는 조합은 아닌 것 같다? 애인은 맛있게 먹더라구요 ㅎㅎ 총평 실내는 안락하고, 루프탑은 날 좋을때 가면 시원해서 좋을 것 같아요. 그리고 디저트 맛집인 것 같은데, 못먹어서 아쉽다..... 요거트는 제 스타일은 아니었어요 ㅜㅜ 테이크아웃으로 가져간 커피도 제 입에는 꽤 썼는데 또 같이간 애인은 맛있다고 잘먹더라구요 ㅋㅋㅋㅋㅋㅋㅋ 저는 얼음 좀 녹고나서부터 먹었습니다. ((애입맛))) 아, 근데 여기 반려동물 동반도 되네요. 반려동물 키우시는 분들은 한번쯤 가볼만 할 것 같아요 ㅎㅎ"
연남동 루프탑 카페 시즈닝즈,"요즘 날씨가 점점 추워지고 있어서 더 쌀쌀해지기 전에 루프탑을 즐기고 싶어서 연남동 루프탑 카페 시즈닝즈에 다녀왔어요. 데이트팝 앱에서 할인받아서 구매한 내 돈 내 산 카페 후기입니다. 카페 시즈닝즈 주소: 서울 마포구 동교로 38길 28 3-4층 카페시즈닝즈(구 카페 오르트) 전화번호: 0507-1382-0286 영업시간: 매일 11:00 - 21:30 라스트 오더 20:50 제로 페이 가능 2개의 층을 사용해 그런지 카페는 생각보다 컸습니다. 3층은 홀이고 4층은 홀과 루프탑이 같이 있어요. 주문은 3층에서 있는 키오스크를 이용하면 되고 메뉴는 셀프로 가져와야 해요. 연남동 루프탑 카페 시즈닝즈 메뉴판입니다. 요거트 종류가 꽤 다양하죠? 디저트는 주로 크로플과 케이크가 있는데 바스크 치즈 케이크는 품절이었어요. 요즘이 무화과철이라 무화과가 든 메뉴를 고르고 싶었는데 고민 끝에 무화과 요거트 타르트를 주문했어요. 크로플은 다음에 오면 먹어줄게.. 음료는 늘 그렇듯 아이스 아메리카노 2잔을 주문했어요. 사이즈는 크지 않지만 꾸덕꾸덕한 요거트와 묵직한 타르트, 그리고 잘게 썰린 무화과 슬라이스. 보기만 봐도 행복해지는 비주얼이잖아요? 목적은 루프탑이기 때문에 메뉴를 들고 4층으로 올라갔어요. 연남동 카페 시즈닝즈의 루프탑입니다. 연남동에서는 루프탑에 간 적이 별로 없는데 올라와서 보니까 너무 낭만적이고 상쾌했어요. 조명도 분위기 내는데 한몫했어요. 연남동 시즈닝즈의 아메리카노는 꽤 진한 편입니다. 잔 크기는 작지만 커피가 진해서 먹다가 물 부어마셔도 괜찮았어요. 산미 파인데 산미 있는 원두라 제 입에 딱이었어요. 상큼한 무화과는 언제 먹어도 너무 맛있어요. 요거트와 타르트 자체는 크게 달지 않은데 그래놀라와 꿀이 올라가서 당을 확 높여줍니다. 건강하게 맛있는 맛이라 좋았어요. 루프탑이 추워지면 실내로 이동할 수 있어요. 실내에도 좌석이 꽤 많은 편입니다. 연남동에서 좌석이 여유로우면서도 커피와 디저트가 모두 맛있는 곳을 찾으신다면 카페 시즈닝즈 방문해 보세요. 내 돈 내 산 루프탑 즐기고온 연남동 카페 시즈닝즈 후기입니다. 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트)"
연남동 카페 추천ㅣ크로플 맛집 '카페 오르트(카페 시즈닝즈)',지난주 홍대 연남동에서 랍스터 해물찜을 맛나게 먹고 배가 터질 것 같았지만 달달한 디저트는 또 포기할 수 없지. 근처 디저트 맛집을 찾아보던 중 발견한 연남동 카페 오르트! 크로플이 맛나 보여서 들어가 보았는데~ ↓↓랍스터 해물찜 후기는 여기에↓↓ 홍대/홍대입구역 맛집 추천ㅣ연남동 해물찜 맛집 '미자씨' 지난 주말에는 특별한 날을 앞두고 (내 생일😊) 선물도 미리 받고 맛있는 것도 먹고 테니스도 쳤다 그중... blog.naver.com 카페 오르트(CAFE OORT) 11:00~ 21:30 매일 20:50 라스트 오더 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3층 카페시즈닝즈 카페 오르트는 네이버에 검색하니 카페 시즈닝즈로 나왔다 상호를 바꾼 건가? 아무튼 현재 간판은 카페 오르트로 되어있음! 3층과 4층 루프탑까지 있어서 루프탑 카페로도 유명한듯했다 주 디저트 메뉴는 그릭 요거트와 크로플! 일단 메뉴는 안에서 고민하기로 하고~ 올라가다 발견한 3층 입구의 감각적인 인테리어 이날 날씨가 조금 더워서 4층 루프탑은 포기하고 3층 매장 안에 자리 잡고 앉았다 주문은 키오스크로 가능! 그릭 요거트는 평소에 자주 먹어서 크로플을 먹어볼까~하고 보는데 키오스크 위에 붙어있는 무화과 크로플이 메뉴에는 없었다 직원분에게 물어보니 바로 반영해 주셔서😊 무화과 피스타치오 크로플로 주문! 쿠키가 들어간 오르트 라떼가 시그니처로 맛이 굉장히 궁금했지만 이미 배 터지게 먹고 온 상태라 크로플에게 위장을 양보하기로 했다 그래서 음료는 아아로 주문😊 고소한 냄새가 풍긴 지 15분 정도 지났을까 먹음직스러운 비주얼을 자랑하는 무화과 크로플이 나왔다 무화과는 8~11월이 제철이라 지금 먹으면 딱 맛있을 때! 칼로리도 낮고 소화를 도와준다고 한다👍 바삭해 보이는 크로플 2단에 피스타치오 크림과 무화과가 듬뿍~🥰 옆에 혼자 떨어져 있는 무화과를 먼저 하나 먹어봤는데 생각보단 무화과 특유의 맛은 덜했지만 은은하게 달아서 물리지 않고 먹을 수 있겠다 싶었다 무화과 하나 더😊 피스타치오 크림은 처음 먹어봤는데 크로플과 무화과와 두루두루 어울리는 맛이다 특히 크로플이 바삭해서 고소한 크림하고 찰떡~ 배는 불렀지만 맛있어서 끝까지 다 먹었다고 한다🤭 연남동에서 가본 디저트 카페 중에서 어니스트 팬케이크 다음으로 맛있는 곳이다 (지극히 개인적) 여태까지 먹어본 크로플중에 가장 맛있었던 곳은 여의도의 와인 주막 차차라는 곳인데 그다음이라고 해도 무방할 정도로 바삭하면서 크림 조화가 굿인 크로플 맛집이다 #연남동카페 #연남카페 #홍대카페 #홍대입구역카페 #홍대입구카페 #홍대맛집 #연남맛집 #연남동맛집 #디저트맛집 #크로플맛집
연남동 카페 맛집 시즈닝즈홍대점 방문 후기,"맛집 연남동 카페 방문기 루프탑 시즈닝스홍대점 맛은 있더라구요 더더욱 루프탑에서 마시니 기분도 시원하고 좋았어요 연남동 데이트 하면 가보세요^^ 예전에는 오르트 카페로 불렸다네요 조금은 길을 찾기 어려워요 사실은 처음부터 가기는 힘듭니다. 홍대입구역 3번출구로 나옵니다 그 이후에는 지도를 따라가야 해요 ㅎㅎㅎ 맛집이다보니 웨이팅이 있을수 있습니다 미리 가서 주문 하는게 빨라요 주문 하시고 위로 올라가 자리를 잡으세요 ㅎㅎ 그럼 사실 별 웨이팅 없이 자리 배정 받아요. 저희는 카페라떼 핫 바닐라라떼 아이스 바스크 치즈 케이크 요거트 보울 그레놀라 이렇게 총 24,500원 결제 했습니다 ㅎㅎㅎ 만족할 만한 경험을 한 후에는 ㅎㅎ 사진을 찍고 내려옵니다. 석양이 지는 태양은 언제 봐도 아름다워요ㅠㅠ 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 루프탑에서 한잔 마시는것도 좋지만, 이제 날씨가 조금씩 추워지고 있으니, 안에서도 마실 수 있어요. 3층과 4층 모두 실내가 있으니 그리 걱정할 만한 것은 아닙니다! #데이트팝 #연남동맛집 #홍대카페 #카페시즈닝즈 #카페시즈닝즈홍대 #홍대카페"
연남동 '카페 시즈닝즈' 루프탑 카페,"주말에 친구와 연남동으로 나들이를 갔다~ 들렀던 카페 '카페 시즈닝즈' 전에 한 번 간적이 있었는데 친구가 가보고싶었던 카페라고해서 또 가게 되었어요! 귀여운 고양이 간판과 코지한~ 느낌의 내부 따듯하고 아늑한 느낌 가득이죵~? 저희가 앉았던 자리인데.. 감성 뚝뚝.. 너무 예뻤어요~ 뒤에는 영화가 나오고 있었는데 제목이 궁금했다는ㅎㅎㅎㅎㅎㅎㅎ 저희는 배가 너무 불렀지만.. 디저트 배는 따로죵?.. 블루베리 치즈 요거트 12000 로즈베리에이드 7500 이렇게 시켰답니다~ 이거 진짜 맛있어요.. 치즈케이크 위에 꾸덕한 요거트 블루베리 소스랑 같이 먹으니까 순삭 됐더라구요? 다음에는 무화과 타르트랑, 무화과 크로플도 너무 먹어보고 싶었다는! ~ 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 날 좋은 날에는 루프탑도 방문해보세요~~ By. Yemi"
서울 연남동 분위기 좋은 루프탑 카페 [카페 시즈닝즈],안녕하세요 야지에요😉 연휴도 길겠다 문디보러 서울에 왔어요 즉흥적인 우리는 오늘도 역시 계획 없이 서울 이곳저곳을 다니는 대문자 P들 ㅋㅋㅋ 문디랑 서울 이곳저곳 다니다 보니 은근 안 가 본 곳이 없더라고요? 점심 배부르게 먹고 문디가 경의선 숲길 가보고 싶다고 해서 연남동으로 고고! 이때는 몰랐죠 대구에서 서울까지 온다고 짐도 이것저것 많이 싸와서 그걸 들고 다니느라 힘이 다 빠져버린.... 나 오늘따라 날씨는 왜 이렇게 더운지😮‍💨 목도 마르고 다리에 힘은 풀리는데 아무 카페는 들어가기 싫고 예쁜 카페를 찾아 하이에나처럼 이곳저곳을 누비다가 드디어 발견한 카페 카페시즈닝즈 서론이 너무 길었죠? ㅋㅋㅋㅋㅋㅋㅋ 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) 요기는 3-4층이 카페인데요 주문은 키오스크에서 하시면 돼요 저는 얼그레이 피치 아이스티(5500원) 문디는 아이스 아메리카노(5000원) 요렇게 주문했어요 3층 주문하고 3층을 둘러봤어요 애매한 시간대라 그런지 사람들도 없고 한적하니 좋았어요 ㅎㅎ 4층(내부) 4층은 내부랑 루프탑이 연결되어 있어요 아기자기하게 꾸며진 카페 너무 귀여워요 4층(루프탑) 솔직히 지금까지는 약간의 실망?스러운 느낌이었지만.....?! 여기 루프탑 꼭 올라와보셔요 대박👍 날씨까지 좋아서 바람도 솔솔 불고 정말 최고였어요 우리의 음료가 나왔어요 왼쪽이 아이스 아메리카노 오른쪽이 얼그레이 피치 아이스티에요 시원하니 맛있었어요 저는 원래 카페 오면 꼭 시그니처 커피를 먹어보는데 이날은 너무 갈증이 나고 힘들어서 커피는 도저히 못 먹겠다는...😩 여기에 디저트도 유명하던데 배가 불러서 못 먹어본 게 아쉬웠어요 나이가 드니깐 왜 이렇게 배가 점점 작아지는지 쩝... 여기 진짜 사진 정말 잘 나와요 지금처럼 날씨 좋을 때 오셔서 인생 사진 건져가셔요 ㅎㅎ 쪼금 더웠지만 하늘이 너무 예쁘고 이날 우리 착장이랑 너무 찰떡이었던 카페 계획 없이 무작정 왔지만 너무 즐거웠답니다 카페에서 한참 수다 떨다가 숙소로 가서 수영장이나 가볼까 했는데 문디가 또 제가 가보고 싶다고 인스타로 찾아봤던 곳에 한번 가보자 해서 또 카페를 가기로 했어요 이날만 카페를 무려 3탕이나 뛰었다는 이런 게 바로 힐링 아니겠어요? 그럼 이번엔 명동으로 고고우!!
[연남] 계절 메뉴가 예쁜 디저트 맛집 루프탑 카페 시즈닝즈,"루프탑의 계절이 다가오는 요즘 날씨가 좋아 루프탑을 찾다 발견한 연남동 카페 시즈닝즈 (Seasoningz) 원래도 과일 디저트로 유명했던 카페 오르트 (OORT)가 리뉴얼됐다고 해요. 서울 마포구 동교로38길 28 3,4층 매일 11:30-21:30 카페 시즈닝즈 매장 모습 건물 규모 자체가 작은 편이라 3층에는 2인용 테이블 3개와 4인용 테이블 2개 뿐이고 4층에는 루프탑과 실내 자리가 좀 더 많이 구비되어 있어요. 연남 카페 시즈닝즈의 4층 루프탑이에요. 루프탑 자리는 역시 경쟁이 치열하더라구요. 4층에도 실내 공간이 꽤 있는데 주말에 방문했더니 사람이 꽉 차 있었어요. 카페 시즈닝즈 메뉴 카페 시즈닝즈는 말 그대로 계절에 맞는 디저트를 판매하는 디저트 찐맛집인데요. 계절마다 주력 과일이 바뀌는데 지금 시즌에는 무화과 메뉴가 한창이더라구요. 제가 방문했던 봄에는 딸기 메뉴 시즌이었는데 어떤 계절, 어떤 과일이던 디저트가 예쁘고 맛있어서 계절마다 방문하기도 좋고 데이트하기도 참 좋은 카페예요. 딸기 피스타치오 크로플 (13.0) 생딸기 라떼 (7.0) 로즈베리 에이드 (7.0) 디저트가 하나같이 정말 예쁘죠??ㅠㅠ 눈으로 보기에도 예쁜데 맛은 더 있었어요. 그래 이런 예쁜 메뉴들 먹으러 온거라구~~~ 피스타치오 크로플은 위에 피스타치오 아이스크림이 올라갔는데 크로플이랑 딸기랑 잘 어우러져서 새콤달콤 맛있었어요. 로즈베리 에이드는 한 입 마시고 달콤하고 톡 쏘는 맛에 완전 반해서 저도 과일청 담그고 싶어지고ㅋㅋㅋㅋ 생딸기 라떼는 고급스러운 딸기 우유! 로즈베리 에이드랑 생딸기 라떼 둘 다 안에 과일이 듬뿍 들어 있어서 음료를 다 마시고도 포크로 한참을 건져 먹었어요. 카페 시즈닝즈가 과일 재료를 안 아끼고 듬뿍 넣어서 더 디저트 맛집이더라구요. 카페 시즈닝즈 총평 시즌마다 다른 디저트 메뉴로 눈도 즐겁고 입도 즐거웠던 연남동 카페 시즈닝즈 루프탑까지 있으니 친구와 함께 예쁜 디저트 사진찍으러 가기도 연인과 함께 맛있는 디저트 먹기에도 좋은 카페예요! 카페 시즈닝즈 서울특별시 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트) #연남동카페 #연남카페 #카페시즈닝즈"
