url,title
https://blog.naver.com/adk777/222790962015,[후암동] 흔하지만 마카롱이 있는 동네 빵집 '빵이 가득한 집'
https://blog.naver.com/photo9595/221568465124,"맛있는 빵집, 옛날식 빵 제대로 하는 빵집 후암동 '빵이 가득한 집'"
https://blog.naver.com/sonsiktak/223191009185,후암동 팥빙수 맛집 행복이가득한집 [서울 후임동]
https://blog.naver.com/ahn-bling/223270690988,"후암동 노홍철 긍정기운이 가득한 ""홍철책빵""방문후기"
https://blog.naver.com/anticatrattoria/223152031496,[후암동] 카페 포틀로(Portloe) - 소금빵
https://blog.naver.com/ujin_s0830/222974801381,[후암동] 행복이 가득한 집 - 통통한 단팥이 매력적인 단팥카페
https://blog.naver.com/haha88-/222054980399,후암동 팥빙수 :행복이 가득한 집
https://blog.naver.com/lovefromlike/222268602826,[후암동 카페] 화이트 빈티지 인테리어와 디저트가 예쁜...
https://blog.naver.com/jinhye924/221461047841,"후암동 단팥죽,앙버터빵 행복이가득한집"
https://blog.naver.com/solsolbee/222871081056,220903 후암동-해방촌-이태원-이수 뚜벅이는 뚜벅뚜벅
