title,content
"rora, 망원동 커피 and 와인","낮에 카페에서 책도 읽고 노트북도 하며 와인 한잔 하고 싶어서 망원동으로 ㄴㅏ왔는데 화요일 휴무인 곳도 너무 많고 허탕만 두번 쳤다가 만난 너무 감사한 곳,,rora♡ 망원동에 커피와 와인을 동시에 파는 곳은 생각보다 많이 없었따,, 대부분 시간을 나눠서 판매를 하는데 와인은 대부분 저녁부터 주문 가능했다,,훙ㅠ 낮 술이 얼마나 행복칸데욤!!ㅠㅠ 우린 진짜 아아-아주 시원하게 칠링된 화이트 와인만 먹으면 됐는데 와인 종류도 다양하고 가격도 괜찮고 무엇보다 맛있는 와인들이 많아서 깜짝 놀랬따 ＼^0^／ 사쟌님이 예약제로 운영하기도 하시고 안에 테이블이 많지 않아 꼭 미리 전화해봐야한당ㅎㅎ 소비뇽블랑이 먹고 싶어 선택했던 'TAPI' 타피!! (and,,라벨이 이뻐서 pick^^) 미쳤어,,너무 맛있어,,ㅜ 이거 먹을라고 그렇게 망원동을 헤맸던거라고 둘이 주절주절ㅋ 와인을 시키면 저렇게 사쟌님이 다양한 스낵도 챙겨주신당ㅎㅎㅎㅎ 앗,,그리고 Coffee,,, 와인을 먹으러 간거라 뒤로 밀렸지만 아메리카노도 깔꼼하니 맛있었댜^__^b 동생이랑 간만에 휴일이 겹쳐 놀러 나갔는데 둘 다 제일 하고 싶었던게 한적한 카페에서 시-원하게 칠링된 화이트 와인 한 잔(한병ㅋ)이였다 이 모든 걸 충족하게 해주신 사쟌님 감사합니당♥ 덕분에 둘 다 햅복한 하루가 돼써여ㅠㅠ 종종 낮에 와인 즐기고 싶을 땐 무적권 go...! #rora ▶ 일요일 휴무 , 월-토 10am to 6pm ▶ 0507-1309-2595 (100%예약제) rora 서울특별시 마포구 월드컵로25길 95 1층 rora rora(@cafe_rora) • Instagram 사진 및 동영상 www.instagram.com"
마포망원동_배민배달 rora,"안녕하세요 오늘은 하교하고 집에온 큰아이가 딸기라떼마시고 싶다고해서😊 집주변에는 파는카페가 없어서 배민으로 주문해봤어요ㅎㅎ 검색하다가 발견한곳이 망원동에 위치한 ""rora""카페에요😊 rora 서울 마포구 월드컵로25길 95 1층 rora 아이스티/아이스라떼/ 딸기라떼 에요😊 캔에 담겨져서 배달오니 새지않고 양도 괜히 더 많아보이네요😆 아이스라떼 마셔보니 진하고 맛있었어요👍👍 큰아이가 마시고싶었던 딸기라떼🍓🍓 맛있다고 해주었어요ㅎㅎ 옥상에서 바람쐬며 시원하게 한잔씩 마셨어요😊 #망원동커피 #망원동딸기라떼 #망원동커피배달"
서울 망원동 카페 동교초등학교 앞 로라 RORA 내돈내산 후기,"서울 망원동 카페 로라 아늑한 분위기의 개인 카페 직접 만든 와플과 스콘, 브라우니도 판매 직접 볶지는 않으시지만 원두에 대한 자신감이 있으시고 맛있음 와인 모임도 같이 하시는 듯 영업시간 : 09:00 ~ 18:00 주말 휴무 주차장 : 건물 주차장 한대 정도 가능 메뉴(주문 : 아메리카노) 망원동 카페 로라는 주말에는 쉽니다. 수제와플! 아늑한 분위기의 실내입니다. 테이블이 많지는 않고 8개 정도. 키 큰 남자 사장님이 혼자 운영하십니다. 스페셜티 원두를 쓰시는데 진짜 맛있어여. 와플이랑 브라우니도 판매하고, 와인도 있고. 벽면에 와인 모임 포스터가 붙어있는 걸 보니 주기적으로 와인팟을 운영하시나바여. 와인도 판매하십니다. 따아 아아. 제 픽은 아아. 얼어 죽어도 아이스 아메리카노 얼죽압니다. 뭔가 분위기있는 빨대 짤을 원했는데, 돌이켜보니 더럽네여... rora 서울특별시 마포구 월드컵로25길 95 1층 rora #서울 #망원동 #카페 #로라 #동교초등학교 #아메리카노"
rora 마포구 망원동 와인바 / 로라 와인 판매 / 화이트와인 타피 소비뇽블랑,"망원동 와인바 rora 타피 소비뇽블랑 Christmas is coming! #크리스마스 시즌은 늘 설레는 것 같아요. (핫뚜) 코로나 때문에 조금 위축되는 연말이지만 그래도 조촐하게 크리스마스 시즌을 즐기기 위해 와인을 찾아 나섭니다. 다양한 와인을 판매하고 있는 rora에서 평소에 먹어 보고 싶었던 와인을 발견했어요! (아무리 찾아도 없더니 여기에..!!) rora : 네이버 방문자리뷰 85 · 블로그리뷰 17 naver.me 깨지지 않게 뾱뾱이로 포장해 왔습니다. 구입하기 전에 인스타그램으로 문의를 많이 했는데, 답변도 무척 빠르고 매우매우 친절하셔서 기분 좋게 구입할 수 있었어요. 정말 예쁘고 다양한 와인이 많으니 인스타그램에서 먼저 둘러 보시고, 충분히 상담한 후에 방문해 보시는 걸 추천드려요! 우아앙 #타피 #소비뇽블랑 맛있다는 말을 많이 들어서 궁금했는데, 이렇게 제 손에 들어왔네요. 히히 ❤️ 뉴질랜드 산이네요. 주전부리도 선물로 주셨어요. 이런 거 좋아하는 편 ㅋㅋ 저 과자 진짜 맛있어요! 나중에 구입해서 먹고 싶은 맛.. 와인바 rora의 인스타그램 이렇게 인스타그램에 올라오는 걸 잘 보고 있다가 평소에 마셔 보고 싶었던 와인이 올라오면 바로 겟!! ㅎㅎ 연말을 따뜻하(고 배부르)게 보낼 준비를 벌써부터 하고 있는 ㅋㅋ #와인 구입 후기였습니다! 괜찮은 와인바를 찾고 있었는데 너무나 마음에 드는 곳이에요. #마포구 #와인바 찾으시는 분들께 강력 추천 드립니다. 도움이 되셨다면, 좋아요 와 댓글 도 부탁 드려요!"
카페: 마포/망원동 '로라(rora)',"커피도 마시고 와인도 사고 로라(rora) 안녕하세요, 동교초등학교 앞에 위치한 '로라(rora)' 소개합니다. - 메뉴선택: 꿀토마토스무디(4.5), 유자스무디(4.5), 아메리카노(3.5) - 재방문의사: 없음 * 재방문의사 : 매우 있음 / 있음 / 가끔 / 없음 전시공간 옆에 위치해 있어서 상주해야 할 때 로라에 있었어요. 솔직히 말하면 재방문할 정도로 제 취향은 아닌 공간이었어요. 직원분은 친절하셨어요! 와인도 함께 판매하고 있더라구요. 나중에 와인을 한 번 사봐야 겠어요. 공간에 있다보니 망원 주민분들이 자주 찾는 공간인 것 같더라구요. 집 근처에도 이렇게 와인판매와 카페를 겸하는 공간이 있으면 좋긴 하겠네요! #로라 #망원로라 #동교초등학교카페 #망원카페 #rora #망원와인샵 #마포와인샵 #합정와인샵 #와인가게 #와인 #카페로라 #망원카페추천 #커피 #카페탐방 #카페투어 #망원카페 #내돈내산카페투어 #내돈내산카페후기 #카페로라후기 #caferora #내돈내산카페탐방 #서울카페 #합정카페 #마포카페 #한강카페 #한강근처카페"
"망원동 cafe rora(카페 로라) - 예쁜 와인&와인샵 추천 : 파스쿠아 스윗로제, 뀌베 넘버 5","안녕하세요~! 노는 게 젤 조아 짱유입니다!! 오늘은 제가 이번주 수요일에 구매하러 갔던 와인샵 후기를 남겨드리려구 해용!! 사실 그날 와인샵을 방문하고 너무너무 감동받아서 제가 ""짱쓰 추천"" 이라는 블로그 카테고리도 만들었지 뭐예용!! 우선 오늘 제가 구매한 와인들 자랑 좀 할게요 여러분 ㅎㅎ 짠!! 완전 예쁘죵ㅠㅠ 원래 왼쪽 핑크색 스윗로제만 예약하고 구매하러 갔던건데 사장님이 너무 친절하셔서 예전부터 관심있었던 오른쪽 뀌베 넘버 5도 구매했지 뭐예요!! 제가 2월 말에 친구들이랑 소소하게 파 티아닌 파티를 준비하고 있어서 예전부터 구매하고 싶었던 예쁜 와인을 사고자 엄~~~청 여러곳에 컨택해봤는 데요! 제가 여러분 대신 고생은 대신 했으니까 진짜 그냥 제가 오늘 추천드리는 망원동 로라 cafe rora 에서 와인 구매하시는 거 추천드릴게요!! 진짜 서울에서 최저가 일거라고 생각합니다!! 저희 집 주변 강남 쪽 와인샵에도 저 파스쿠아 시리즈 와인 파는 데 가격이 정말 천차 만별이였어요... 자세한 건 말씀 드릴 수 없지만 저는 2만원 대에 구매했는 데 인스타로 알아봤을 때 4만원 대에 판매하는 곳 까지 있었다는 점... 그리구 저는 인스타 디엠으로 가격문의 드리고 예약 후 픽업 요청드렸는 데 가격도 안 받고 예약해주시더라구요...! 이건 좀 깜짝 놀랐어요! 그래서 제가 아니라구 돈 먼저보내드리겠다고~ 해도 괜찮으시다고 맡아놀테니 와서 결제하셔도 된다구 하셔서 뭔가 사장님에 대한 호감이 이때부터 뿜뿜? 생긴거 같아요~ 그리구 제가 원래 목요일 픽업으로 했는 데 수요일로 흔쾌히 변경해주시고 제가 8시까지인줄 모르고 8시 전후로 도착할 거 같다고 하니까 8시 조금 넘으실 거 같으면 연락만 주시라구~ 기다릴 수 있으니 꼭 연락주시라고 하시더라구요~ 뭔가 그냥 말 하나하나에서 따뜻함이 느껴지지 않나용...? (저만 느껴졌낭...) 하여튼 뭔가 되게 친절하시고 따뜻한 그런 느낌을 매장 도착하기 전부터 많이 받았어요! 퇴근 후 부랴부랴 매장 도착!! 매장분위기는 전반적으로 이런느낌이에요~ 그림도 하나하나 그리신 거 같구 와인 메뉴설명, 가격도 다 손그림 이더라구요! 하나하나 사장님의 손길이 깃든 따뜻한 느낌이었어요ㅎㅎ (혹시 몰라 와인가격은 다 가렸습니다!) 요건 사장님 허락받구 사장님 인스타에서 가지고 온 예쁜 사진!! @cafe_rora 제가 구매한 와인들은 파스쿠아 스윗로제와 파스쿠아 뀌베 넘버 5!! 파스쿠아 프리잔떼 시리즈는 5 종류가 있는 거 같아요!! 그 중 단연 가장 유명한 건 핑크색 스윗로제!! 그냥 케이스만 봐도 왜 유명한지 이해되지 않나용... 너무 예뻐요 정말ㅠㅠ 그리구 오른쪽 파스쿠아 뀌베 넘버 5는 제가 평소에 관심있던 와인인데 이것도 매장에서 팔고있어서 사장님께 설명 부탁드리니까 꽃향이 나는 와인이라구 하시더라구요~ 그 설명을 듣자마자 제 친한 친구가 생각나섴ㅋㅋㅋㅋㅋㅋ 그 친구랑 같이 먹으려구 구매했어요! 제가 플렉~쓰!! Flex!! 요건 사장님이 멀리서 오느라 고생하셨다구 챙겨주신 젤리예요ㅎㅅㅎ 사장님 스윗하시죵♥ 이건 제가 다음에 먹어보고 싶은 와인!! 사장님 매장에 예쁜 와인이 많아서 막 이것저것 같이 여쭤보구 왔는 데 사장님이 너무 친절하게 설명해주셔서 다음에 또 와서 와인구매하려구요!! 그리고 한번 매장 방문해서 와인구매하면 택배서비스도 해주신다고 하니 참고해주세용! 제가 매장 분위기도 좋구 여기서 와인도 먹구 싶고~해서 사장님께 혹시 매장에서 와인은 못 먹구 가냐고 여쭤보니까 코로나 잠잠해지면 와인 글라스 값만 받고 외부 음식 반입 가능하게해서 와인 드시고 가실 수 있게 자리 준비 중이라고 하시더라구용!! 그날을 저도 기다리려구요>_< 치즈 사가지구 와야징~~ 지금 rora는 와인도 판매하지만 카페도 운영 중이예요! 카페 메뉴는 아래 사진을 참고해주세요! 제가 시간적 여유만 있었다면 한잔 먹었을 텐데 거의 8시 다 되서 갔구 바로 버스타고 가야해서 음료는 못 사먹었어용ㅠㅠ 여기 위치는 아래 지도에 첨부할게요! 망원동이다보니 위치가 쪼~~금 찾기 힘드실 수도 있는 데 그 어려운 길을 찾아갈만한 가치가 있는 곳이라고 생각합니다!! 저도 재 방문 의사 100!!! ★★★★★ 와인 필요할 때마다 방문하려구요ㅎㅎ 여러분도 혹시 와인 필요하신 일 있으면 인스타로 연락해보세용!! 사장님 엄청 친절하시답니당ㅎㅎ 위치는 아래 지도 첨부할게요!! 지하철타고 가시면 망원에서 버스타거나 합정에서 버스타는 두가지 방법 추천드릴게요! 모두들 예쁘고 맛있는 와인 득템하세용~~>_< 제가 구매한 와인에 대한 더 자세한 정보가 필요하시면 댓글 달아주세여!ㅎㅎ 답변해드릴게용~ 모두 안뇽~ rora 서울특별시 마포구 월드컵로25길 95 1층 rora"
"[망원동 카페] 와인편집샵&디저트카페 ""로라 rora""(사장님 친절하세요)","가성비 괜찮아 테이크아웃하기 좋은 망원카페 로라 위드미니 요즘 와인샵겸 카페를 운영하는 곳들이 점점 생겨나는것같다. 그냥 디저트나 테이크아웃 하려고 찾아갔는데 가격대비 맛도 좋음.🌛 로라 월-토 10:00 - 20:00 일요일 휴무 https://instagram.com/cafe_rora?igshid=1pzzu1p6pax8n Instagram의 rora(@cafe_rora)님 • 사진 및 동영상 48개 팔로워 222명, 팔로잉 0명, 게시물 48개 - rora(@cafe_rora)님의 Instagram 사진 및 동영상 보기 instagram.com 망원동 중심길을 벗어나 좀 한적한 동네에 위치한 카페 로라는 아담한 가게였다. 분위기는 깔끔했고, 주로 디저트와 와인 위주의 카페인듯 싶었다. 나는 와인을 즐기지는 않지만 와인 좋아하시는 분들은 한번쯤 가보아도 좋지 않을까 싶다. 와인편집샵이라는데 나는 초딩입맛이라 아직 와인에는 흥미가 없다. ㅎㅎ 아는분은 자기전에 와인한잔 마시고 주무신다고 했었은데 ㅋㅋㅋ 테이블은 높은 테이블로 몇개가 놓여져 있었다. (๑❛ڡ❛๑) 내가 찾아갔던날은 디저트가 브라우니밖에 없어서 로라 브라우니(3.5)으로 테이크아웃. 음료는 저렴한 편이었다. 사장님도 친절하심. ㅎㅎ 브라우니 포장되어있는데 가져간다니 피크닉 갈때 예쁠만한 상자에다 포장해주셨다. 배보다 배꼽이 큰 격이 되어버린 포장쓰.🤭 로라브라우니는 달달하고 쫀득한 맛이었다. 커피랑 먹으면 딱인 달달함. 괜찮았다. 쫀쫀한게 마음에 들었음. (๑¯∇¯๑) 담아주신 상자덕분에 피크닉하는 느낌이었다. 가격대도 나쁘지 않음. rora 서울특별시 마포구 망원동 421-3 사장님이 친절하고 브라우니가 쫀쫀해서 좋았던 카페 rora #rora #카페로라 #망원로라 #망원rora #망원동디저트카페 #망원동와인샵 #망원와인 #망원디저트카페 #망원동신상카페 #망원동브라우니 #망원동카페 #망원카페 #마포디저트카페 #마포와인샵 #마포와인편집샵 #망원맛집 #망원동맛집 #망원신상카페 #망원동신상맛집"
RORA/망원동 커피와 와인 2,"rora 서울특별시 마포구 월드컵로25길 95 1층 rora Instagram의 rora(@cafe_rora)님 • 사진 및 동영상 320개 팔로워 833명, 팔로잉 0명, 게시물 320개 - rora(@cafe_rora)님의 Instagram 사진 및 동영상 보기 www.instagram.com 지금까지 망원동생활권 망원2야기 어린이기자단 곽민지 기자였습니다! 감사합니다~"
[망원동 카페] 로라 rora,"지나가다가 간판이나 카페 분위기가 예쁠 것 같아 방문했던 카페 로라. *메뉴* 카페인 줄 알았는데 저녁에는 와인바가 되는 것 같았다. 굉장히 많은 와인들과 맥주가 보틀로 판매되고 있었다. 로라에서는 안주를 팔지 않아서 외부에서 사와도 된다고 한다. 하지만 ,, 나에겐 해당이 없으므로 패쓰. *내부* 내부는 그렇게 넓지 않았다. 창가를 보며 옆에 나란히 앉을 수 있는 테이블도 하나 있었다. 사진에서 보이는 테이블 옆에 한 자리가 더 있었지만 사람이 있어서 촬영하지는 못했다. *맛* 아마 내 기억으로는 사이즈 업을 했던 것으로 기억한다. 커피는 딱 깔끔한 맛이었다. 저녁에 지나다니면 분위기가 참 예쁜 카페. rora 서울특별시 마포구 월드컵로25길 95 1층 rora 로라 rora 서울 마포구 월드컵로25길 95, 1층 - 월요일 - 토요일 / 매주 일요일 휴무 10:00 - 20:00"
망원동 카페 와인도 있는 로라 rora,"합정에 볼 일이 있어서 근처를 지나가다 망원동에 있는 카페에 들렸습니다. 로라 rora 라는 카페인데, 소량의 와인도 판매하고 있답니다. 요즘은 이렇게 카페에서 와인을 판매하는 모습을 종종 보게 되는 것 같아요. 입구를 들어서자마자 정면에 비치된 와인을 볼 수 있습니다. 소량이지만 요즘 핫한 와인들이 보입니다. 캔와인은 실제로 처음 봤는데 나들이용으로 마셔보려고 구입했어요. ^^ 인상 좋은 사장님께 살짝 여쭤보니 와인을 좋아하신다고 하네요. 몇가지 더 여쭤보고 싶었지만 계속 손님이 들어오셔서 차 한잔 하며 와인 구경하고 나왔습니다. 전반적으로 가격대도 살짝 저렴한 편으로 보였습니다. 저희 집 근처에도 있다면 단골하고 싶은 곳이었어요. 캔 와인 인증샷! 얼핏 보면 와인 같지 않죠. 나들이 가서 돗자리 깔고 마셔보고 싶네요. . . 망원동 한적한 골목에 위치한 카페 rora, 근처에 지나가신다면 커피 한잔 하며 와인도 픽업해보시길 추천합니다. 자세한 위치는 아래 주소를 확인해주세요. rora 서울특별시 마포구 월드컵로25길 95 1층 rora"
